"c_representative","c_section","c_size"
"8250/16?50 (AND CLONE UARTS) SERIAL DRIVER","8250/16?50 (AND CLONE UARTS) SERIAL DRIVER",221
"A64FX DIAG DRIVER","A64FX DIAG DRIVER",151
"ABI/API","ABI/API",1690
"ACPI","ACPI",203822
"ACPI","ACPI APEI",5425
"ACPI","ACPI COMPONENT ARCHITECTURE (ACPICA)",116008
"ACPI","ACPI FOR ARM64 (ACPI/arm64)",3014
"ACPI","ACPI FOR RISC-V (ACPI/riscv)",172
"ACPI","ACPI PMIC DRIVERS",2490
"ACPI","ACPI THERMAL DRIVER",1674
"ACPI","ACPI VIOT DRIVER",401
"ACPI","AUXILIARY BUS DRIVER",720
"ACPI","DEVICE COREDUMP (DEV_COREDUMP)",518
"ACPI","DRIVER COMPONENT FRAMEWORK",955
"ACPI","DRIVER CORE, KOBJECTS, DEBUGFS AND SYSFS",60074
"ACPI","DYNAMIC THERMAL POWER MANAGEMENT (DTPM)",1256
"ACPI","FIRMWARE LOADER (request_firmware)",3850
"ACPI","FREEZER",579
"ACPI","GENERIC ARCHITECTURE TOPOLOGY",1012
"ACPI","HIBERNATION (aka Software Suspend, aka swsusp)",23764
"ACPI","ISA",406
"ACPI","ISAPNP",1356
"ACPI","LIBNVDIMM BTT: BLOCK TRANSLATION TABLE",2330
"ACPI","LIBNVDIMM PMEM: PERSISTENT MEMORY DRIVER",815
"ACPI","LIBNVDIMM: DEVICETREE BINDINGS",180
"ACPI","LIBNVDIMM: NON-VOLATILE MEMORY DEVICE SUBSYSTEM",26434
"ACPI","PNP SUPPORT",9099
"ACPI","POWER MANAGEMENT CORE",18603
"ACPI","PSTORE FILESYSTEM",7909
"ACPI","REGISTER MAP ABSTRACTION",14818
"ACPI","SOFTWARE NODES AND DEVICE PROPERTIES",3384
"ACPI","SUSPEND TO RAM",29320
"ACPI","VIRTIO PMEM DRIVER",290
"ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)","ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)",0
"ANDROID DRIVERS","ANDROID DRIVERS",10315
"ARM PORT","ALIBABA PMU DRIVER",941
"ARM PORT","AMLOGIC DDR PMU DRIVER",1163
"ARM PORT","APPLIED MICRO (APM) X-GENE SOC PMU",2126
"ARM PORT","ARM INTEGRATOR, VERSATILE AND REALVIEW SUPPORT",11600
"ARM PORT","ARM MFM AND FLOPPY DRIVERS",112
"ARM PORT","ARM PMU PROFILING AND DEBUGGING",44074
"ARM PORT","ARM PORT",308518
"ARM PORT","ARM SUB-ARCHITECTURES",155977
"ARM PORT","ARM/CALXEDA HIGHBANK ARCHITECTURE",884
"ARM PORT","ARM/CIRRUS LOGIC BK3 MACHINE SUPPORT",422
"ARM PORT","ARM/CIRRUS LOGIC EP93XX ARM ARCHITECTURE",4272
"ARM PORT","ARM/FARADAY FA526 PORT",608
"ARM PORT","ARM/FOOTBRIDGE ARCHITECTURE",2866
"ARM PORT","ARM/HP JORNADA 7XX MACHINE SUPPORT",408
"ARM PORT","ARM/Marvell Dove/MV78xx0/Orion SOC support",17150
"ARM PORT","ARM/Orion SoC/Technologic Systems TS-78xx platform support",616
"ARM PORT","ARM/VERSATILE EXPRESS PLATFORM",13159
"ARM PORT","ARM/VFP SUPPORT",4120
"ARM PORT","BPF JIT for ARM",2548
"ARM PORT","COMPUTE EXPRESS LINK PMU (CPMU)",1058
"ARM PORT","CPUIDLE DRIVER - ARM EXYNOS",498
"ARM PORT","FREESCALE IMX DDR PMU DRIVER",1009
"ARM PORT","HISILICON HNS3 PMU DRIVER",1807
"ARM PORT","HISILICON PMU DRIVER",7483
"ARM PORT","LEGO MINDSTORMS EV3",753
"ARM PORT","OMAP CLOCK FRAMEWORK SUPPORT",6834
"ARM PORT","OMAP HWMOD DATA",6111
"ARM PORT","OMAP HWMOD SUPPORT",10732
"ARM PORT","OMAP I2C DRIVER",1714
"ARM PORT","OMAP POWER MANAGEMENT SUPPORT",3314
"ARM PORT","OMAP POWERDOMAIN SOC ADAPTATION LAYER SUPPORT",4827
"ARM PORT","OMAP1 SUPPORT",14956
"ARM PORT","OMAP2+ SUPPORT",74860
"ARM PORT","PCMCIA SUBSYSTEM",22616
"ARM PORT","PXA2xx/PXA3xx SUPPORT",27884
"ARM PORT","RISC-V PMU DRIVERS",1737
"ARM PORT","SYNOPSYS DESIGNWARE PCIE PMU DRIVER",886
"ARM PORT","TI DAVINCI MACHINE SUPPORT",6846
"ARM PORT","XEN HYPERVISOR ARM",1160
