"c_representative","c_section","c_size"
"8250/16?50 (AND CLONE UARTS) SERIAL DRIVER","8250/16?50 (AND CLONE UARTS) SERIAL DRIVER",221
"A64FX DIAG DRIVER","A64FX DIAG DRIVER",153
"ABI/API","ABI/API",1648
"ACPI","ACPI",201703
"ACPI","ACPI APEI",5329
"ACPI","ACPI COMPONENT ARCHITECTURE (ACPICA)",115809
"ACPI","ACPI FOR ARM64 (ACPI/arm64)",2991
"ACPI","ACPI FOR RISC-V (ACPI/riscv)",85
"ACPI","ACPI PMIC DRIVERS",2490
"ACPI","ACPI THERMAL DRIVER",1486
"ACPI","ACPI VIOT DRIVER",401
"ACPI","APPLE PCIE CONTROLLER DRIVER",842
"ACPI","BROADCOM STB PCIE DRIVER",1813
"ACPI","COMPACTPCI HOTPLUG CORE",1058
"ACPI","COMPACTPCI HOTPLUG GENERIC DRIVER",207
"ACPI","COMPACTPCI HOTPLUG ZIATECH ZT5550 DRIVER",369
"ACPI","IBM Power IO DLPAR Driver for RPA-compliant PPC64 platform",625
"ACPI","IBM Power PCI Hotplug Driver for RPA-compliant PPC64 platform",955
"ACPI","ISAPNP",1356
"ACPI","LIBNVDIMM BTT: BLOCK TRANSLATION TABLE",2335
"ACPI","LIBNVDIMM PMEM: PERSISTENT MEMORY DRIVER",815
"ACPI","LIBNVDIMM: DEVICETREE BINDINGS",174
"ACPI","LIBNVDIMM: NON-VOLATILE MEMORY DEVICE SUBSYSTEM",26388
"ACPI","MEDIATEK MT7621 PCIE CONTROLLER DRIVER",697
"ACPI","MHI BUS",11778
"ACPI","NTB AMD DRIVER",1588
"ACPI","NTB DRIVER CORE",26104
"ACPI","NTB IDT DRIVER",4171
"ACPI","NTB INTEL DRIVER",3987
"ACPI","PCI DRIVER FOR AARDVARK (Marvell Armada 3700)",2070
"ACPI","PCI DRIVER FOR ALTERA PCIE IP",879
"ACPI","PCI DRIVER FOR APPLIEDMICRO XGENE",699
"ACPI","PCI DRIVER FOR ARM VERSATILE PLATFORM",265
"ACPI","PCI DRIVER FOR ARMADA 8K",397
"ACPI","PCI DRIVER FOR CADENCE PCIE IP",3096
"ACPI","PCI DRIVER FOR FREESCALE LAYERSCAPE",560
"ACPI","PCI DRIVER FOR FU740",477
"ACPI","PCI DRIVER FOR GENERIC OF HOSTS",367
"ACPI","PCI DRIVER FOR IMX6",2195
"ACPI","PCI DRIVER FOR INTEL IXP4XX",772
"ACPI","PCI DRIVER FOR INTEL VOLUME MANAGEMENT DEVICE (VMD)",1136
"ACPI","PCI DRIVER FOR MICROSEMI SWITCHTEC",4350
"ACPI","PCI DRIVER FOR MOBIVEIL PCIE IP",1178
"ACPI","PCI DRIVER FOR MVEBU (Marvell Armada 370 and Armada XP SOC support)",1737
"ACPI","PCI DRIVER FOR NVIDIA TEGRA",3481
"ACPI","PCI DRIVER FOR NXP LAYERSCAPE GEN4 CONTROLLER",307
"ACPI","PCI DRIVER FOR RENESAS R-CAR",2729
"ACPI","PCI DRIVER FOR SAMSUNG EXYNOS",443
"ACPI","PCI DRIVER FOR SYNOPSYS DESIGNWARE",4028
"ACPI","PCI DRIVER FOR TI DRA7XX/J721E",1628
"ACPI","PCI DRIVER FOR V3 SEMICONDUCTOR V360EPC",983
"ACPI","PCI DRIVER FOR XILINX VERSAL CPM",797
"ACPI","PCI ENDPOINT SUBSYSTEM",10940
"ACPI","PCI ERROR RECOVERY",432
"ACPI","PCI MSI DRIVER FOR ALTERA MSI IP",320
"ACPI","PCI MSI DRIVER FOR APPLIEDMICRO XGENE",596
"ACPI","PCI NATIVE HOST BRIDGE AND ENDPOINT DRIVERS",72069
"ACPI","PCI PEER-TO-PEER DMA (P2PDMA)",1361
"ACPI","PCI SUBSYSTEM",182196
"ACPI","PCIE DRIVER FOR AMAZON ANNAPURNA LABS",426
"ACPI","PCIE DRIVER FOR AMLOGIC MESON",497
"ACPI","PCIE DRIVER FOR AXIS ARTPEC",550
"ACPI","PCIE DRIVER FOR CAVIUM THUNDERX",843
"ACPI","PCIE DRIVER FOR HISILICON",180
"ACPI","PCIE DRIVER FOR HISILICON KIRIN",1013
"ACPI","PCIE DRIVER FOR HISILICON STB",519
"ACPI","PCIE DRIVER FOR INTEL KEEM BAY",631
"ACPI","PCIE DRIVER FOR INTEL LGM GW SOC",570
"ACPI","PCIE DRIVER FOR MEDIATEK",3043
"ACPI","PCIE DRIVER FOR MICROCHIP",1356
"ACPI","PCIE DRIVER FOR QUALCOMM MSM",1655
"ACPI","PCIE DRIVER FOR ROCKCHIP",2742
"ACPI","PCIE DRIVER FOR SOCIONEXT UNIPHIER",1109
"ACPI","PCIE DRIVER FOR ST SPEAR13XX",266
"ACPI","PCIE ENDPOINT DRIVER FOR QUALCOMM",1122
"ACPI","PNP SUPPORT",9102
"ACPI","PSTORE FILESYSTEM",7888
"ACPI","VIRTIO PMEM DRIVER",262
"ACPI","XEN PCI SUBSYSTEM",1684
"ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)","ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)",0
"ANDROID DRIVERS","ANDROID DRIVERS",10281
"ARM PORT","ALIBABA PMU DRIVER",941
"ARM PORT","AMLOGIC DDR PMU DRIVER",1162
"ARM PORT","APPLIED MICRO (APM) X-GENE SOC PMU",2137
"ARM PORT","ARM INTEGRATOR, VERSATILE AND REALVIEW SUPPORT",11714
"ARM PORT","ARM MFM AND FLOPPY DRIVERS",112
"ARM PORT","ARM PMU PROFILING AND DEBUGGING",42907
"ARM PORT","ARM PORT",308559
"ARM PORT","ARM SUB-ARCHITECTURES",156079
"ARM PORT","ARM/CALXEDA HIGHBANK ARCHITECTURE",884
"ARM PORT","ARM/CIRRUS LOGIC BK3 MACHINE SUPPORT",422
"ARM PORT","ARM/CIRRUS LOGIC EP93XX ARM ARCHITECTURE",4239
"ARM PORT","ARM/FARADAY FA526 PORT",608
"ARM PORT","ARM/FOOTBRIDGE ARCHITECTURE",2866
"ARM PORT","ARM/HP JORNADA 7XX MACHINE SUPPORT",408
"ARM PORT","ARM/Marvell Dove/MV78xx0/Orion SOC support",15831
"ARM PORT","ARM/Orion SoC/Technologic Systems TS-78xx platform support",616
"ARM PORT","ARM/VERSATILE EXPRESS PLATFORM",13176
"ARM PORT","ARM/VFP SUPPORT",4102
"ARM PORT","BPF JIT for ARM",2304
"ARM PORT","COMPUTE EXPRESS LINK PMU (CPMU)",1058
"ARM PORT","CPUIDLE DRIVER - ARM EXYNOS",498
"ARM PORT","FREESCALE IMX DDR PMU DRIVER",932
"ARM PORT","HISILICON HNS3 PMU DRIVER",1807
"ARM PORT","HISILICON PMU DRIVER",7482
"ARM PORT","LEGO MINDSTORMS EV3",753
"ARM PORT","OMAP CLOCK FRAMEWORK SUPPORT",6834
"ARM PORT","OMAP HWMOD DATA",6111
"ARM PORT","OMAP HWMOD SUPPORT",10732
"ARM PORT","OMAP I2C DRIVER",1716
"ARM PORT","OMAP POWER MANAGEMENT SUPPORT",3314
"ARM PORT","OMAP POWERDOMAIN SOC ADAPTATION LAYER SUPPORT",4827
"ARM PORT","OMAP1 SUPPORT",14995
"ARM PORT","OMAP2+ SUPPORT",73241
"ARM PORT","PCMCIA SUBSYSTEM",22623
"ARM PORT","PXA2xx/PXA3xx SUPPORT",27887
"ARM PORT","RISC-V PMU DRIVERS",1734
"ARM PORT","TI DAVINCI MACHINE SUPPORT",6844
"ARM PORT","XEN HYPERVISOR ARM",1152
"ARM/CIRRUS LOGIC EDB9315A MACHINE SUPPORT","ARM/CIRRUS LOGIC EDB9315A MACHINE SUPPORT",0
"ARM/CLKDEV SUPPORT","ARM/CLKDEV SUPPORT",381
"ARM/GUMSTIX MACHINE SUPPORT","ARM/GUMSTIX MACHINE SUPPORT",0
"ARM/INTEL XSC3 (MANZANO) ARM CORE","ARM/INTEL XSC3 (MANZANO) ARM CORE",0
"ARM/TECHNOLOGIC SYSTEMS TS7250 MACHINE SUPPORT","ARM/TECHNOLOGIC SYSTEMS TS7250 MACHINE SUPPORT",0
"ARM/TETON BGA MACHINE SUPPORT","ARM/TETON BGA MACHINE SUPPORT",0
"AUXILIARY DISPLAY DRIVERS","AUXILIARY DISPLAY DRIVERS",7179
"AUXILIARY DISPLAY DRIVERS","CFAG12864B LCD DRIVER",448
"AUXILIARY DISPLAY DRIVERS","CFAG12864BFB LCD FRAMEBUFFER DRIVER",239
"AUXILIARY DISPLAY DRIVERS","HT16K33 LED CONTROLLER DRIVER",938
"AUXILIARY DISPLAY DRIVERS","IMGTEC ASCII LCD DRIVER",361
"AUXILIARY DISPLAY DRIVERS","KS0108 LCD CONTROLLER DRIVER",257
"AUXILIARY DISPLAY DRIVERS","PARALLEL LCD/KEYPAD PANEL DRIVER",1766
"BCACHE (BLOCK LAYER CACHE)","BCACHE (BLOCK LAYER CACHE)",18928
"BLOCK LAYER","ATA OVER ETHERNET (AOE) DRIVER",3940
"BLOCK LAYER","BFQ I/O SCHEDULER",12699
"BLOCK LAYER","BLOCK LAYER",169172
"BLOCK LAYER","BSG (block layer generic sg v4 driver)",363
"BLOCK LAYER","CONTROL GROUP - BLOCK IO CONTROLLER (BLKIO)",11087
"BLOCK LAYER","DRBD DRIVER",34061
"BLOCK LAYER","FLOPPY DRIVER",5029
"BLOCK LAYER","GUID PARTITION TABLE (GPT)",872
"BLOCK LAYER","LOGICAL DISK MANAGER SUPPORT (LDM, Windows 2000/XP/Vista Dynamic Disks)",1803
"BLOCK LAYER","NETWORK BLOCK DEVICE (NBD)",2836
"BLOCK LAYER","PKTCDVD DRIVER",3220
"BLOCK LAYER","RADOS BLOCK DEVICE (RBD)",7724
"BLOCK LAYER","RAMDISK RAM BLOCK DEVICE DRIVER",624
"BLOCK LAYER","RNBD BLOCK DRIVERS",4544
"BLOCK LAYER","SECURE ENCRYPTING DEVICE (SED) OPAL DRIVER",4092
"BLOCK LAYER","UBLK USERSPACE BLOCK DRIVER",3663
"BLOCK LAYER","XEN BLOCK SUBSYSTEM",5793
"BLOCK LAYER","XEN HYPERVISOR INTERFACE",53722
"BLOCK LAYER","XEN PVSCSI DRIVERS",3462
"BLOCK LAYER","XEN SWIOTLB SUBSYSTEM",456
"BLOCK LAYER","ZRAM COMPRESSED RAM BLOCK DEVICE DRVIER",3500
"BPF [MISC]","BPF [MISC]",0
"BROADCOM SPECIFIC AMBA DRIVER (BCMA)","BROADCOM SPECIFIC AMBA DRIVER (BCMA)",8195
"CHAR and MISC DRIVERS","ACER ASPIRE ONE TEMPERATURE AND FAN DRIVER",792
"CHAR and MISC DRIVERS","ACER WMI LAPTOP EXTRAS",2524
"CHAR and MISC DRIVERS","ACPI SERIAL MULTI INSTANTIATE DRIVER",374
"CHAR and MISC DRIVERS","ACPI WMI DRIVER",2134
"CHAR and MISC DRIVERS","AD525X ANALOG DEVICES DIGITAL POTENTIOMETERS DRIVER",763
"CHAR and MISC DRIVERS","ADVANTECH SWBTN DRIVER",119
"CHAR and MISC DRIVERS","ALIENWARE WMI DRIVER",844
"CHAR and MISC DRIVERS","AMD HSMP DRIVER",832
"CHAR and MISC DRIVERS","AMD PMC DRIVER",1367
"CHAR and MISC DRIVERS","AMD PMF DRIVER",2454
"CHAR and MISC DRIVERS","ASUS NOTEBOOKS AND EEEPC ACPI/WMI EXTRAS DRIVERS",10129
"CHAR and MISC DRIVERS","ASUS TF103C DOCK DRIVER",943
"CHAR and MISC DRIVERS","ASUS WIRELESS RADIO CONTROL DRIVER",202
"CHAR and MISC DRIVERS","AT24 EEPROM DRIVER",1070
"CHAR and MISC DRIVERS","BARCO P50 GPIO DRIVER",436
"CHAR and MISC DRIVERS","BROADCOM VK DRIVER",4515
"CHAR and MISC DRIVERS","CHAR and MISC DRIVERS",156428
"CHAR and MISC DRIVERS","CMPC ACPI DRIVER",1146
"CHAR and MISC DRIVERS","COMPAL LAPTOP SUPPORT",1113
"CHAR and MISC DRIVERS","CXL (IBM Coherent Accelerator Processor Interface CAPI) DRIVER",14537
"CHAR and MISC DRIVERS","DELL LAPTOP DRIVER",2365
"CHAR and MISC DRIVERS","DELL LAPTOP FREEFALL DRIVER",192
"CHAR and MISC DRIVERS","DELL LAPTOP RBTN DRIVER",514
"CHAR and MISC DRIVERS","DELL REMOTE BIOS UPDATE DRIVER",677
"CHAR and MISC DRIVERS","DELL SMBIOS DRIVER",1186
"CHAR and MISC DRIVERS","DELL SMBIOS SMM DRIVER",154
"CHAR and MISC DRIVERS","DELL SMBIOS WMI DRIVER",485
"CHAR and MISC DRIVERS","DELL SYSTEMS MANAGEMENT BASE DRIVER (dcdbas)",997
"CHAR and MISC DRIVERS","DELL WMI DDV DRIVER",1230
"CHAR and MISC DRIVERS","DELL WMI DESCRIPTOR DRIVER",205
"CHAR and MISC DRIVERS","DELL WMI HARDWARE PRIVACY SUPPORT",406
"CHAR and MISC DRIVERS","DELL WMI NOTIFICATIONS DRIVER",837
"CHAR and MISC DRIVERS","DELL WMI SYSMAN DRIVER",2427
"CHAR and MISC DRIVERS","DESIGNWARE XDATA IP DRIVER",484
"CHAR and MISC DRIVERS","DOUBLETALK DRIVER",749
"CHAR and MISC DRIVERS","FUJITSU LAPTOP EXTRAS",1031
"CHAR and MISC DRIVERS","FUJITSU TABLET EXTRAS",541
"CHAR and MISC DRIVERS","GENWQE (IBM Generic Workqueue Card)",6778
"CHAR and MISC DRIVERS","GIGABYTE WMI DRIVER",164
"CHAR and MISC DRIVERS","GPD POCKET FAN DRIVER",224
