"c_representative","c_section","c_size"
"8250/16?50 (AND CLONE UARTS) SERIAL DRIVER","8250/16?50 (AND CLONE UARTS) SERIAL DRIVER",195
"A64FX DIAG DRIVER","A64FX DIAG DRIVER",154
"ABI/API","ABI/API",1871
"ACPI","AB8500 BATTERY AND CHARGER DRIVERS",10781
"ACPI","ACPI",200139
"ACPI","ACPI APEI",5322
"ACPI","ACPI COMPONENT ARCHITECTURE (ACPICA)",115149
"ACPI","ACPI FOR ARM64 (ACPI/arm64)",2829
"ACPI","ACPI PMIC DRIVERS",2490
"ACPI","ACPI THERMAL DRIVER",1552
"ACPI","ACPI VIOT DRIVER",400
"ACPI","ANALOG DEVICES INC ADP5061 DRIVER",746
"ACPI","CELLWISE CW2015 BATTERY DRIVER",839
"ACPI","DRIVERS FOR OMAP ADAPTIVE VOLTAGE SCALING (AVS)",1353
"ACPI","INJOINIC IP5xxx POWER BANK IC DRIVER",638
"ACPI","ISAPNP",1356
"ACPI","LIBNVDIMM BTT: BLOCK TRANSLATION TABLE",2335
"ACPI","LIBNVDIMM PMEM: PERSISTENT MEMORY DRIVER",814
"ACPI","LIBNVDIMM: DEVICETREE BINDINGS",174
"ACPI","LIBNVDIMM: NON-VOLATILE MEMORY DEVICE SUBSYSTEM",26338
"ACPI","MAXIM MAX17040 FAMILY FUEL GAUGE DRIVERS",706
"ACPI","MAXIM MAX17042 FAMILY FUEL GAUGE DRIVERS",1313
"ACPI","MAXIM MAX77976 BATTERY CHARGER",553
"ACPI","MAXIM MUIC CHARGER DRIVERS FOR EXYNOS BASED BOARDS",1564
"ACPI","MICROSOFT SURFACE BATTERY AND AC DRIVERS",1157
"ACPI","NOKIA N900 POWER SUPPLY DRIVERS",5174
"ACPI","PNP SUPPORT",9108
"ACPI","POWER SUPPLY CLASS/SUBSYSTEM and DRIVERS",96378
"ACPI","PSTORE FILESYSTEM",8078
"ACPI","ROHM BD99954 CHARGER IC",2161
"ACPI","TI BQ27XXX POWER SUPPLY DRIVER",2541
"ACPI","TI KEYSTONE MULTICORE NAVIGATOR DRIVERS",9645
"ACPI","VIRTIO PMEM DRIVER",261
"ACPI","X-POWERS AXP288 PMIC DRIVERS",2995
"ACPI","X-POWERS MULTIFUNCTION PMIC DEVICE DRIVERS",10819
"ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)","ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)",0
"ANDROID CONFIG FRAGMENTS","ANDROID CONFIG FRAGMENTS",286
"ANDROID DRIVERS","ANDROID DRIVERS",10256
"ARM PORT","ARM INTEGRATOR, VERSATILE AND REALVIEW SUPPORT",11717
"ARM PORT","ARM MFM AND FLOPPY DRIVERS",112
"ARM PORT","ARM PORT",308908
"ARM PORT","ARM SUB-ARCHITECTURES",156487
"ARM PORT","ARM/CALXEDA HIGHBANK ARCHITECTURE",875
"ARM PORT","ARM/CIRRUS LOGIC BK3 MACHINE SUPPORT",422
"ARM PORT","ARM/CIRRUS LOGIC EP93XX ARM ARCHITECTURE",4172
"ARM PORT","ARM/FARADAY FA526 PORT",609
"ARM PORT","ARM/FOOTBRIDGE ARCHITECTURE",2866
"ARM PORT","ARM/HP JORNADA 7XX MACHINE SUPPORT",408
"ARM PORT","ARM/Marvell Dove/MV78xx0/Orion SOC support",15774
"ARM PORT","ARM/Orion SoC/Technologic Systems TS-78xx platform support",616
"ARM PORT","ARM/VERSATILE EXPRESS PLATFORM",13241
"ARM PORT","ARM/VFP SUPPORT",4212
"ARM PORT","BPF JIT for ARM",2304
"ARM PORT","CPU FREQUENCY DRIVERS - VEXPRESS SPC ARM BIG LITTLE",579
"ARM PORT","CPUIDLE DRIVER - ARM EXYNOS",498
"ARM PORT","LEGO MINDSTORMS EV3",753
"ARM PORT","OMAP CLOCK FRAMEWORK SUPPORT",6834
"ARM PORT","OMAP HWMOD DATA",6112
"ARM PORT","OMAP HWMOD SUPPORT",10769
"ARM PORT","OMAP I2C DRIVER",1715
"ARM PORT","OMAP POWER MANAGEMENT SUPPORT",3320
"ARM PORT","OMAP POWERDOMAIN SOC ADAPTATION LAYER SUPPORT",4827
"ARM PORT","OMAP1 SUPPORT",14858
"ARM PORT","OMAP2+ SUPPORT",73069
"ARM PORT","PCMCIA SUBSYSTEM",22625
"ARM PORT","PXA2xx/PXA3xx SUPPORT",28480
"ARM PORT","TI DAVINCI MACHINE SUPPORT",6858
"ARM PORT","XEN HYPERVISOR ARM",1154
"ARM/CIRRUS LOGIC EDB9315A MACHINE SUPPORT","ARM/CIRRUS LOGIC EDB9315A MACHINE SUPPORT",0
"ARM/CLKDEV SUPPORT","ARM/CLKDEV SUPPORT",381
"ARM/GUMSTIX MACHINE SUPPORT","ARM/GUMSTIX MACHINE SUPPORT",0
"ARM/INTEL XSC3 (MANZANO) ARM CORE","ARM/INTEL XSC3 (MANZANO) ARM CORE",0
"ARM/TECHNOLOGIC SYSTEMS TS7250 MACHINE SUPPORT","ARM/TECHNOLOGIC SYSTEMS TS7250 MACHINE SUPPORT",0
"ARM/TETON BGA MACHINE SUPPORT","ARM/TETON BGA MACHINE SUPPORT",0
"AUXILIARY DISPLAY DRIVERS","AUXILIARY DISPLAY DRIVERS",7172
"AUXILIARY DISPLAY DRIVERS","CFAG12864B LCD DRIVER",448
"AUXILIARY DISPLAY DRIVERS","CFAG12864BFB LCD FRAMEBUFFER DRIVER",240
"AUXILIARY DISPLAY DRIVERS","HT16K33 LED CONTROLLER DRIVER",938
