"c_representative","c_section","c_size"
"8250/16?50 (AND CLONE UARTS) SERIAL DRIVER","8250/16?50 (AND CLONE UARTS) SERIAL DRIVER",171
"ABI/API","ABI/API",1153
"ACPI","ACPI",167806
"ACPI","ACPI COMPONENT ARCHITECTURE (ACPICA)",112790
"ACPI","ACPI FAN DRIVER",417
"ACPI","ACPI THERMAL DRIVER",1609
"ACPI","ACPI VIDEO DRIVER",2163
"ACPI","ISAPNP",1452
"ACPI","LIBNVDIMM BLK: MMIO-APERTURE DRIVER",3827
"ACPI","LIBNVDIMM BTT: BLOCK TRANSLATION TABLE",1935
"ACPI","LIBNVDIMM PMEM: PERSISTENT MEMORY DRIVER",1027
"ACPI","LIBNVDIMM: NON-VOLATILE MEMORY DEVICE SUBSYSTEM",10913
"ACPI","PNP SUPPORT",8771
"ACPI","PSTORE FILESYSTEM",4496
"ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)","ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)",0
"ARM PORT","ADT746X FAN DRIVER",623
"ARM PORT","ALLWINNER SECURITY SYSTEM",1663
"ARM PORT","ALPHA PORT",62489
"ARM PORT","ALTERA MAILBOX DRIVER",388
"ARM PORT","AMD CRYPTOGRAPHIC COPROCESSOR (CCP) DRIVER",6640
"ARM PORT","AMD SEATTLE DEVICE TREE SUPPORT",754
"ARM PORT","AMS (Apple Motion Sensor) DRIVER",967
"ARM PORT","APM DRIVER",3431
"ARM PORT","APPLIED MICRO (APM) X-GENE DEVICE TREE SUPPORT",1906
"ARM PORT","ARM MFM AND FLOPPY DRIVERS",180
"ARM PORT","ARM PMU PROFILING AND DEBUGGING",8535
"ARM PORT","ARM PORT",872448
"ARM PORT","ARM PRIMECELL BUS SUPPORT",1179
"ARM PORT","ARM SUB-ARCHITECTURES",354729
"ARM PORT","ARM/Allwinner SoC Clock Support",4444
"ARM PORT","ARM/Allwinner sunXi SoC support",61091
"ARM PORT","ARM/Amlogic Meson SoC support",8242
"ARM PORT","ARM/Annapurna Labs ALPINE ARCHITECTURE",1019
"ARM PORT","ARM/ARTPEC MACHINE SUPPORT",427
"ARM PORT","ARM/ATMEL AT91 Clock Support",4215
"ARM PORT","ARM/ATMEL AT91RM9200, AT91SAM9 AND SAMA5 SOC SUPPORT",22813
"ARM PORT","ARM/CALXEDA HIGHBANK ARCHITECTURE",934
"ARM PORT","ARM/CAVIUM NETWORKS CNS3XXX MACHINE SUPPORT",1897
"ARM PORT","ARM/CIRRUS LOGIC CLPS711X ARM ARCHITECTURE",4757
"ARM PORT","ARM/CIRRUS LOGIC EP93XX ARM ARCHITECTURE",4700
"ARM PORT","ARM/CONTEC MICRO9 MACHINE SUPPORT",128
"ARM PORT","ARM/CORTINA SYSTEMS GEMINI ARM ARCHITECTURE",2038
