"c_representative","c_section","c_size"
"8250/16?50 (AND CLONE UARTS) SERIAL DRIVER","8250/16?50 (AND CLONE UARTS) SERIAL DRIVER",228
"A64FX DIAG DRIVER","A64FX DIAG DRIVER",151
"ABI/API","ABI/API",1726
"ACPI","ACPI",213245
"ACPI","ACPI APEI",8218
"ACPI","ACPI COMPONENT ARCHITECTURE (ACPICA)",117538
"ACPI","ACPI FOR ARM64 (ACPI/arm64)",3886
"ACPI","ACPI FOR RISC-V (ACPI/riscv)",1404
"ACPI","ACPI PMIC DRIVERS",2493
"ACPI","ACPI THERMAL DRIVER",1593
"ACPI","ACPI VIOT DRIVER",394
"ACPI","ISAPNP",1358
"ACPI","LIBNVDIMM BTT: BLOCK TRANSLATION TABLE",2324
"ACPI","LIBNVDIMM PMEM: PERSISTENT MEMORY DRIVER",811
"ACPI","LIBNVDIMM: DEVICETREE BINDINGS",162
"ACPI","LIBNVDIMM: NON-VOLATILE MEMORY DEVICE SUBSYSTEM",26582
"ACPI","NVIDIA GHES VENDOR CPER RECORD HANDLER",149
"ACPI","PNP SUPPORT",9077
"ACPI","PSTORE FILESYSTEM",8065
"ACPI","VIRTIO PMEM DRIVER",325
"ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)","ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)",0
"ARM PORT","ARM MFM AND FLOPPY DRIVERS",110
"ARM PORT","ARM PORT",289667
"ARM PORT","ARM SUB-ARCHITECTURES",151184
"ARM PORT","ARM/CALXEDA HIGHBANK ARCHITECTURE",884
"ARM PORT","ARM/FARADAY FA526 PORT",613
"ARM PORT","ARM/FOOTBRIDGE ARCHITECTURE",2866
"ARM PORT","ARM/HP JORNADA 7XX MACHINE SUPPORT",408
"ARM PORT","ARM/Marvell Dove/MV78xx0/Orion SOC support",17249
"ARM PORT","ARM/Orion SoC/Technologic Systems TS-78xx platform support",616
"ARM PORT","ARM/VFP SUPPORT",4135
"ARM PORT","BPF JIT for ARM",2556
"ARM PORT","CPUIDLE DRIVER - ARM EXYNOS",498
"ARM PORT","LEGO MINDSTORMS EV3",754
"ARM PORT","MMP SUPPORT",2408
"ARM PORT","OMAP CLOCK FRAMEWORK SUPPORT",6842
"ARM PORT","OMAP HWMOD DATA",6111
"ARM PORT","OMAP HWMOD SUPPORT",10733
"ARM PORT","OMAP I2C DRIVER",1728
"ARM PORT","OMAP POWER MANAGEMENT SUPPORT",3118
"ARM PORT","OMAP POWERDOMAIN SOC ADAPTATION LAYER SUPPORT",4843
"ARM PORT","OMAP1 SUPPORT",14979
"ARM PORT","OMAP2+ SUPPORT",75318
"ARM PORT","PXA2xx/PXA3xx SUPPORT",27668
"ARM PORT","TI DAVINCI MACHINE SUPPORT",5723
"ARM PORT","XEN HYPERVISOR ARM",1162
"ARM/CIRRUS LOGIC BK3 MACHINE SUPPORT","ARM/CIRRUS LOGIC BK3 MACHINE SUPPORT",0
"ARM/CLKDEV SUPPORT","ARM/CLKDEV SUPPORT",418
"ARM/GUMSTIX MACHINE SUPPORT","ARM/GUMSTIX MACHINE SUPPORT",0
"ARM/INTEL XSC3 (MANZANO) ARM CORE","ARM/INTEL XSC3 (MANZANO) ARM CORE",0
"ATHEROS ATH5K WIRELESS DRIVER","ATHEROS ATH5K WIRELESS DRIVER",27012
"AUXILIARY DISPLAY DRIVERS","AUXILIARY DISPLAY DRIVERS",8272
"AUXILIARY DISPLAY DRIVERS","CFAG12864B LCD DRIVER",419
"AUXILIARY DISPLAY DRIVERS","CFAG12864BFB LCD FRAMEBUFFER DRIVER",220
"AUXILIARY DISPLAY DRIVERS","HT16K33 LED CONTROLLER DRIVER",887
"AUXILIARY DISPLAY DRIVERS","IMGTEC ASCII LCD DRIVER",354
"AUXILIARY DISPLAY DRIVERS","KS0108 LCD CONTROLLER DRIVER",256
"AUXILIARY DISPLAY DRIVERS","PARALLEL LCD/KEYPAD PANEL DRIVER",1733
"B43 WIRELESS DRIVER","B43 WIRELESS DRIVER",56700
"B43LEGACY WIRELESS DRIVER","B43LEGACY WIRELESS DRIVER",14615
"BCACHE (BLOCK LAYER CACHE)","BCACHE (BLOCK LAYER CACHE)",18303
"BCACHEFS","BCACHEFS",0
"BLOCK LAYER","ATA OVER ETHERNET (AOE) DRIVER",3964
"BLOCK LAYER","BFQ I/O SCHEDULER",12631
"BLOCK LAYER","BLOCK LAYER",180708
"BLOCK LAYER","BSG (block layer generic sg v4 driver)",473
"BLOCK LAYER","CONTROL GROUP - BLOCK IO CONTROLLER (BLKIO)",10537
"BLOCK LAYER","DRBD DRIVER",34033
"BLOCK LAYER","FLOPPY DRIVER",5027
"BLOCK LAYER","GUID PARTITION TABLE (GPT)",871
"BLOCK LAYER","LOGICAL DISK MANAGER SUPPORT (LDM, Windows 2000/XP/Vista Dynamic Disks)",1801
"BLOCK LAYER","NETWORK BLOCK DEVICE (NBD)",2998
"BLOCK LAYER","RADOS BLOCK DEVICE (RBD)",7725
"BLOCK LAYER","RAMDISK RAM BLOCK DEVICE DRIVER",596
"BLOCK LAYER","RNBD BLOCK DRIVERS",4571
"BLOCK LAYER","SECURE ENCRYPTING DEVICE (SED) OPAL DRIVER",4598
"BLOCK LAYER","VIRTIO BLOCK AND SCSI DRIVERS",3335
"BLOCK LAYER","XEN BLOCK SUBSYSTEM",5786
"BLOCK LAYER","XEN HYPERVISOR INTERFACE",54850
