"c_representative","c_section","c_size"
"ARM Machines - ARM cores","ARM Machines - ARM cores",11927
"Block drivers - Bootdevice","Block drivers - Bootdevice",342
"Block drivers - Image format fuzzer","Block drivers - Image format fuzzer",1417
"Build and test automation","Build and test automation",1306
"Devices - Character devices","ARM Machines - ARM PrimeCell",5115
"Devices - Character devices","ARM Machines - Canon DIGIC",691
"Devices - Character devices","ARM Machines - Exynos",7789
"Devices - Character devices","ARM Machines - STM32F205",1499
"Devices - Character devices","Devices - Character devices",11883
"Devices - Character devices","Devices - IPack",1382
"Devices - Character devices","Devices - virtio-serial",1760
"Devices - Character devices","SPARC Machines - Leon3",1446
"Devices - Character devices","X86 Machines - PC Chipset",9038
"Devices - CHRP NVRAM","Devices - CHRP NVRAM",238
"Devices - EDU","Devices - EDU",421
"Devices - Generic Loader","Devices - Generic Loader",262
"Devices - Network devices","ARM Machines - Allwinner-a10",1602
"Devices - Network devices","ARM Machines - Calxeda Highbank",877
"Devices - Network devices","ARM Machines - i.MX31",7623
"Devices - Network devices","ARM Machines - Xilinx Zynq",6489
"Devices - Network devices","Devices - e1000e",4357
"Devices - Network devices","Devices - e1000x",480
"Devices - Network devices","Devices - Network devices",46679
"Devices - Network devices","Devices - Network packet abstractions",2761
"Devices - Network devices","Devices - Rocker",7297
"Devices - Network devices","Devices - vhost",3949
"Devices - Network devices","Devices - Vmware",5314
"Devices - Network devices","M68K Machines - mcf5208",1627
"Devices - PCI","Devices - PCI",11467
"Devices - PCI","PowerPC Machines - New World",3840
"Devices - PCI","PowerPC Machines - Old World",3002
"Devices - SCSI","Devices - LSI53C895A",2277
"Devices - SCSI","Devices - megasas",3828
"Devices - SCSI","Devices - SCSI",23036
"Devices - USB","Devices - USB",37562
"Devices - USB","Devices - USB (serial adapter)",655
"Devices - Xilinx SPI","Devices - Xilinx SPI",1128
"Guest CPU Cores (KVM): - Overall","Guest CPU Cores (KVM): - Overall",3743
"Guest CPU cores (TCG): - Alpha","Guest CPU cores (TCG): - Alpha",9467
"Guest CPU cores (TCG): - ARM","ARM Machines - Gumstix",159
"Guest CPU cores (TCG): - ARM","ARM Machines - Integrator CP",849
"Guest CPU cores (TCG): - ARM","ARM Machines - Musicpal",1753
"Guest CPU cores (TCG): - ARM","ARM Machines - Netduino 2",50
"Guest CPU cores (TCG): - ARM","ARM Machines - nSeries",1457
"Guest CPU cores (TCG): - ARM","ARM Machines - Palm",280
"Guest CPU cores (TCG): - ARM","ARM Machines - PXA2XX",9468
"Guest CPU cores (TCG): - ARM","ARM Machines - Real View",721
"Guest CPU cores (TCG): - ARM","ARM Machines - Stellaris",2131
"Guest CPU cores (TCG): - ARM","ARM Machines - Versatile PB",1116
"Guest CPU cores (TCG): - ARM","ARM Machines - Xilinx ZynqMP",3480
"Guest CPU cores (TCG): - ARM","Devices - OMAP",18240
"Guest CPU cores (TCG): - ARM","Guest CPU Cores (KVM): - ARM",631
"Guest CPU cores (TCG): - ARM","Guest CPU cores (TCG): - ARM",101233
"Guest CPU cores (TCG): - ARM","Tiny Code Generator (TCG) - AArch64 target",17105
"Guest CPU cores (TCG): - ARM","Tiny Code Generator (TCG) - ARM target",6336
"Guest CPU cores (TCG): - CRIS","CRIS Machines - Axis Dev88",2608
"Guest CPU cores (TCG): - CRIS","Guest CPU cores (TCG): - CRIS",18285
"Guest CPU cores (TCG): - FPU emulation","Guest CPU cores (TCG): - FPU emulation",10749
"Guest CPU cores (TCG): - HPPA (PA-RISC)","Guest CPU cores (TCG): - HPPA (PA-RISC)",8016
"Guest CPU cores (TCG): - M68K","Guest CPU cores (TCG): - M68K",12948
"Guest CPU cores (TCG): - MicroBlaze","Guest CPU cores (TCG): - MicroBlaze",5514
"Guest CPU cores (TCG): - MicroBlaze","MicroBlaze Machines - petalogix_ml605",228
"Guest CPU cores (TCG): - MicroBlaze","MicroBlaze Machines - petalogix_s3adsp1800",140
"Guest CPU cores (TCG): - MIPS","Guest CPU Cores (KVM): - MIPS",1053
"Guest CPU cores (TCG): - MIPS","Guest CPU cores (TCG): - MIPS",71444
"Guest CPU cores (TCG): - MIPS","MIPS Machines - Jazz",387
"Guest CPU cores (TCG): - MIPS","MIPS Machines - Malta",1279
"Guest CPU cores (TCG): - MIPS","MIPS Machines - Mipssim",244
"Guest CPU cores (TCG): - MIPS","MIPS Machines - R4000",312
"Guest CPU cores (TCG): - MIPS","Tiny Code Generator (TCG) - MIPS target",8679
"Guest CPU cores (TCG): - Moxie","Guest CPU cores (TCG): - Moxie",2013
"Guest CPU cores (TCG): - NiosII","Guest CPU cores (TCG): - NiosII",6207
"Guest CPU cores (TCG): - OpenRISC","Guest CPU cores (TCG): - OpenRISC",6669
"Guest CPU cores (TCG): - OpenRISC","OpenRISC Machines - or1k-sim",148
"Guest CPU cores (TCG): - Overall","Guest CPU cores (TCG): - Overall",12336
"Guest CPU cores (TCG): - Overall","Subsystems - Main loop",6696
"Guest CPU cores (TCG): - Overall","Subsystems - Memory API",8672
"Guest CPU cores (TCG): - PowerPC","Devices - ppc4xx",4704
"Guest CPU cores (TCG): - PowerPC","Devices - ppce500",3802
"Guest CPU cores (TCG): - PowerPC","Devices - VFIO",8024
"Guest CPU cores (TCG): - PowerPC","Guest CPU Cores (KVM): - PPC",2600
"Guest CPU cores (TCG): - PowerPC","Guest CPU cores (TCG): - PowerPC",83424
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - 405",663
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - Bamboo",306
