"c_representative","c_section","c_size"
"Architecture support - S390 general architecture support","Architecture support - S390 general architecture support",58466
"Architecture support - S390 general architecture support","Devices - VFIO",10793
"Architecture support - S390 general architecture support","Devices - vfio-ap",1274
"Architecture support - S390 general architecture support","Devices - vfio-ccw",1023
"Architecture support - S390 general architecture support","Devices - virtio-ccw",2373
"Architecture support - S390 general architecture support","Guest CPU Cores (KVM) - S390 KVM CPUs",8242
"Architecture support - S390 general architecture support","Guest CPU cores (TCG) - S390 TCG CPUs",47110
"Architecture support - S390 general architecture support","S390 Machines - S390 PCI",3291
"Architecture support - S390 general architecture support","S390 Machines - S390 Virtio-ccw",17157
"Architecture support - S390 general architecture support","S390 Machines - S390-ccw boot",7938
"Architecture support - S390 general architecture support","Subsystems - GDB stub",5637
"ARM Machines - Allwinner-a10","ARM Machines - Allwinner-a10",6355
"ARM Machines - Allwinner-a10","ARM Machines - Allwinner-h3",1723
"ARM Machines - Goldfish RTC","ARM Machines - Goldfish RTC",343
"Block drivers - Bootdevice","Block drivers - Bootdevice",429
"Block drivers - Image format fuzzer","Block drivers - Image format fuzzer",1412
"Block drivers - Semihosting","Block drivers - Semihosting",518
"Build and test automation - Build and test automation","Build and test automation - Build and test automation",5785
"Build and test automation - FreeBSD Hosted Continuous Integration","Build and test automation - FreeBSD Hosted Continuous Integration",42
"Build and test automation - GitLab Continuous Integration","Build and test automation - GitLab Continuous Integration",202
"Build and test automation - Guest Test Compilation Support","Build and test automation - Guest Test Compilation Support",0
"Build System - GIT submodules","Build System - GIT submodules",86
"Build System - Sphinx documentation configuration and build machinery","Build System - Sphinx documentation configuration and build machinery",372
"Build System - UI translations","Build System - UI translations",677
"Devices - Character devices","ARM Machines - ARM PrimeCell and CMSDK devices",9307
"Devices - Character devices","ARM Machines - Canon DIGIC",823
"Devices - Character devices","ARM Machines - Exynos",8390
"Devices - Character devices","ARM Machines - STM32F205",2152
"Devices - Character devices","AVR Machines - Arduino",149
"Devices - Character devices","AVR Machines - AVR MCUs",2107
"Devices - Character devices","Devices - Character devices",14680
"Devices - Character devices","Devices - IPack",1400
"Devices - Character devices","Devices - Renesas peripherals",2077
"Devices - Character devices","Devices - Standard VGA",4275
"Devices - Character devices","Devices - virtio-serial",1790
"Devices - Character devices","X86 Machines - PC Chipset",11586
"Devices - Cirrus VGA","Devices - Cirrus VGA",3769
"Devices - EDID Generator","Devices - EDID Generator",617
"Devices - EDU","Devices - EDU",439
"Devices - Empty slot","Devices - Empty slot",127
"Devices - Generic Loader","Devices - Generic Loader",360
"Devices - Network devices","ARM Machines - ASPEED BMCs",11491
"Devices - Network devices","ARM Machines - Calxeda Highbank",905
"Devices - Network devices","ARM Machines - i.MX31 (kzm)",6699
"Devices - Network devices","ARM Machines - SABRELITE / i.MX6",3261
"Devices - Network devices","ARM Machines - SmartFusion2",2046
"Devices - Network devices","ARM Machines - Xilinx Zynq",6960
"Devices - Network devices","Devices - e1000e",4405
"Devices - Network devices","Devices - e1000x",483
"Devices - Network devices","Devices - eepro100",2097
"Devices - Network devices","Devices - Network devices",59824
"Devices - Network devices","Devices - Network packet abstractions",2858
"Devices - Network devices","Devices - Rocker",7217
"Devices - Network devices","Devices - SSI",5376
"Devices - Network devices","Devices - tulip",1314
"Devices - Network devices","Devices - Vmware",5436
"Devices - Network devices","M68K Machines - mcf5208",1677
"Devices - Network devices","PowerPC Machines - e500",5695
"Devices - PCI","Devices - PCI",13402
"Devices - PCI","PowerPC Machines - New World (mac99)",7742
"Devices - PCI","PowerPC Machines - Old World (g3beige)",5588
"Devices - ramfb","Devices - ramfb",209
"Devices - Renesas RX peripherals","Devices - Renesas RX peripherals",1082
"Devices - Renesas RX peripherals","RX Machines - rx-gdbsim",302
