"c_representative","c_section","c_size"
"Architecture support - S390 general architecture support","Architecture support - S390 general architecture support",60937
"Architecture support - S390 general architecture support","Devices - VFIO",12965
"Architecture support - S390 general architecture support","Devices - vfio-ap",1275
"Architecture support - S390 general architecture support","Devices - vfio-ccw",1061
"Architecture support - S390 general architecture support","Devices - virtio-ccw",2427
"Architecture support - S390 general architecture support","Guest CPU Cores (KVM) - S390 KVM CPUs",7935
"Architecture support - S390 general architecture support","Guest CPU cores (TCG) - S390 TCG CPUs",48521
"Architecture support - S390 general architecture support","S390 Machines - S390 PCI",3775
"Architecture support - S390 general architecture support","S390 Machines - S390 Virtio-ccw",18269
"Architecture support - S390 general architecture support","S390 Machines - S390-ccw boot",8078
"ARM Machines - Allwinner-a10","ARM Machines - Allwinner-a10",6419
"ARM Machines - Allwinner-a10","ARM Machines - Allwinner-h3",1982
"ARM Machines - ASPEED BMCs","ARM Machines - ASPEED BMCs",14048
"ARM Machines - ASPEED BMCs","ARM Machines - i.MX31 (kzm)",6750
"ARM Machines - ASPEED BMCs","ARM Machines - SABRELITE / i.MX6",3312
"ARM Machines - ASPEED BMCs","ARM Machines - SmartFusion2",2049
"ARM Machines - ASPEED BMCs","ARM Machines - STM32F205",3059
"ARM Machines - ASPEED BMCs","Devices - SSI",6287
"ARM Machines - Goldfish RTC","ARM Machines - Goldfish RTC",345
"Block drivers - Bootdevice","Block drivers - Bootdevice",429
"Block drivers - EBPF:","Block drivers - EBPF:",1278
"Block drivers - Image format fuzzer","Block drivers - Image format fuzzer",1412
"Block drivers - Multi-process QEMU","Block drivers - Multi-process QEMU",2972
"Build and test automation - Acceptance (Integration) Testing with the Avocado framework","Build and test automation - Acceptance (Integration) Testing with the Avocado framework",6444
"Build and test automation - Acceptance (Integration) Testing with the Avocado framework","Devices - Guest Loader",315
"Build and test automation - Acceptance (Integration) Testing with the Avocado framework","Subsystems - Record/replay",4060
"Build and test automation - Acceptance (Integration) Testing with the Avocado framework","Tiny Code Generator (TCG) - TCG Plugins",4694
"Build and test automation - FreeBSD Hosted Continuous Integration","Build and test automation - FreeBSD Hosted Continuous Integration",110
"Build and test automation - FreeBSD Hosted Continuous Integration","Build and test automation - Windows Hosted Continuous Integration",110
"Build and test automation - Guest Test Compilation Support","Build and test automation - Guest Test Compilation Support",0
"Build System - GIT submodules","Build System - GIT submodules",104
"Build System - UI translations","Build System - UI translations",603
"Devices - Character devices","ARM Machines - ARM PrimeCell and CMSDK devices",9927
"Devices - Character devices","ARM Machines - Canon DIGIC",827
"Devices - Character devices","ARM Machines - Exynos",8427
"Devices - Character devices","AVR Machines - Arduino",159
"Devices - Character devices","AVR Machines - AVR MCUs",2122
"Devices - Character devices","Devices - Character devices",15159
"Devices - Character devices","Devices - IPack",1400
"Devices - Character devices","Devices - Standard VGA",4281
"Devices - Character devices","Devices - virtio-serial",1784
"Devices - Character devices","M68K Machines - virt",1214
"Devices - Character devices","RISC-V Machines - OpenTitan",1730
"Devices - Character devices","X86 Machines - PC Chipset",11728
"Devices - Cirrus VGA","Devices - Cirrus VGA",3756
"Devices - EDID Generator","Devices - EDID Generator",756
"Devices - EDU","Devices - EDU",442
"Devices - Empty slot","Devices - Empty slot",128
"Devices - Generic Loader","Devices - Generic Loader",388
"Devices - LED","Devices - LED",259
"Devices - Network devices","ARM Machines - Calxeda Highbank",920
"Devices - Network devices","ARM Machines - Xilinx Zynq",7146
"Devices - Network devices","Devices - CAN bus subsystem and hardware",6223
"Devices - Network devices","Devices - e1000e",4449
"Devices - Network devices","Devices - e1000x",483
"Devices - Network devices","Devices - eepro100",2097
"Devices - Network devices","Devices - Network devices",63998
"Devices - Network devices","Devices - Network packet abstractions",2897
"Devices - Network devices","Devices - Rocker",7542
"Devices - Network devices","Devices - tulip",1315
"Devices - Network devices","Devices - Vmware",5480
"Devices - Network devices","Devices - Xilinx CAN",1598
"Devices - Network devices","M68K Machines - mcf5208",1680
