"c_representative","c_section","c_size"
"8250/16?50 (AND CLONE UARTS) SERIAL DRIVER","8250/16?50 (AND CLONE UARTS) SERIAL DRIVER",177
"ABI/API","ABI/API",1169
"ACPI","ACPI",176692
"ACPI","ACPI COMPONENT ARCHITECTURE (ACPICA)",114337
"ACPI","ACPI FAN DRIVER",427
"ACPI","ACPI FOR ARM64 (ACPI/arm64)",968
"ACPI","ACPI THERMAL DRIVER",1558
"ACPI","ACPI VIDEO DRIVER",2165
"ACPI","PSTORE FILESYSTEM",5373
"ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)","ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)",0
"ANDROID CONFIG FRAGMENTS","ANDROID CONFIG FRAGMENTS",277
"ARM PORT","AMD SEATTLE DEVICE TREE SUPPORT",754
"ARM PORT","APPLIED MICRO (APM) X-GENE DEVICE TREE SUPPORT",2108
"ARM PORT","ARM MFM AND FLOPPY DRIVERS",180
"ARM PORT","ARM PORT",917386
"ARM PORT","ARM PRIMECELL BUS SUPPORT",1270
"ARM PORT","ARM SUB-ARCHITECTURES",333311
"ARM PORT","ARM/Allwinner SoC Clock Support",5109
"ARM PORT","ARM/Allwinner sunXi SoC support",90839
"ARM PORT","ARM/Annapurna Labs ALPINE ARCHITECTURE",1019
"ARM PORT","ARM/ARTPEC MACHINE SUPPORT",649
"ARM PORT","ARM/ASPEED MACHINE SUPPORT",3179
"ARM PORT","ARM/ATMEL AT91 Clock Support",4368
"ARM PORT","ARM/ATMEL AT91RM9200, AT91SAM9 AND SAMA5 SOC SUPPORT",24285
"ARM PORT","ARM/CALXEDA HIGHBANK ARCHITECTURE",931
"ARM PORT","ARM/CAVIUM NETWORKS CNS3XXX MACHINE SUPPORT",1895
"ARM PORT","ARM/CIRRUS LOGIC EP93XX ARM ARCHITECTURE",4553
"ARM PORT","ARM/CONTEC MICRO9 MACHINE SUPPORT",128
"ARM PORT","ARM/CORTINA SYSTEMS GEMINI ARM ARCHITECTURE",2044
"ARM PORT","ARM/EBSA110 MACHINE SUPPORT",2041
"ARM PORT","ARM/EZX SMARTPHONES (A780, A910, A1200, E680, ROKR E2 and ROKR E6)",1250
"ARM PORT","ARM/FARADAY FA526 PORT",624
"ARM PORT","ARM/FOOTBRIDGE ARCHITECTURE",3200
"ARM PORT","ARM/FREESCALE IMX / MXC ARM ARCHITECTURE",114419
"ARM PORT","ARM/FREESCALE VYBRID ARM ARCHITECTURE",4619
"ARM PORT","ARM/H4700 (HP IPAQ HX4700) MACHINE SUPPORT",1264
"ARM PORT","ARM/HISILICON SOC SUPPORT",8829
"ARM PORT","ARM/HP JORNADA 7XX MACHINE SUPPORT",404
"ARM PORT","ARM/IGEP MACHINE SUPPORT",808
"ARM PORT","ARM/INCOME PXA270 SUPPORT",230
"ARM PORT","ARM/INTEL IXP4XX ARM ARCHITECTURE",8518
"ARM PORT","ARM/INTEL RESEARCH IMOTE/STARGATE 2 MACHINE SUPPORT",1169
"ARM PORT","ARM/LG1K ARCHITECTURE",780
"ARM PORT","ARM/LPC18XX ARCHITECTURE",9540
"ARM PORT","ARM/Marvell Berlin SoC support",2761
"ARM PORT","ARM/Marvell Dove/MV78xx0/Orion SOC support",17546
"ARM PORT","ARM/Marvell Kirkwood and Armada 370, 375, 38x, 39x, XP, 3700, 7K/8K SOC support",32810
"ARM PORT","ARM/Mediatek USB3 PHY DRIVER",635
"ARM PORT","ARM/MICREL KS8695 ARCHITECTURE",2743
"ARM PORT","ARM/MIOA701 MACHINE SUPPORT",784
"ARM PORT","ARM/NUVOTON W90X900 ARM ARCHITECTURE",7119
"ARM PORT","ARM/Orion SoC/Technologic Systems TS-78xx platform support",624
"ARM PORT","ARM/OXNAS platform support",3761
"ARM PORT","ARM/PALM TREO SUPPORT",560
"ARM PORT","ARM/PALMTX,PALMT5,PALMLD,PALMTE2,PALMTC SUPPORT",2159
"ARM PORT","ARM/PALMZ72 SUPPORT",414
"ARM PORT","ARM/QUALCOMM SUPPORT",95892
"ARM PORT","ARM/RENESAS ARM64 ARCHITECTURE",5101
"ARM PORT","ARM/Rockchip SoC support",66019
"ARM PORT","ARM/SAMSUNG EXYNOS ARM ARCHITECTURES",178584
"ARM PORT","ARM/SAMSUNG MOBILE MACHINE SUPPORT",556
"ARM PORT","ARM/SHMOBILE ARM ARCHITECTURE",24070
"ARM PORT","ARM/SOCFPGA ARCHITECTURE",5089
"ARM PORT","ARM/SOCFPGA CLOCK FRAMEWORK SUPPORT",1065
"ARM PORT","ARM/STI ARCHITECTURE",18631
"ARM PORT","ARM/TEXAS INSTRUMENT KEYSTONE ARCHITECTURE",3446
"ARM PORT","ARM/TEXAS INSTRUMENT KEYSTONE CLOCK FRAMEWORK",609
"ARM PORT","ARM/Ux500 CLOCK FRAMEWORK SUPPORT",2169
"ARM PORT","ARM/VERSATILE EXPRESS PLATFORM",9970
"ARM PORT","ARM/VFP SUPPORT",4143
"ARM PORT","ARM/VOIPAC PXA270 SUPPORT",771
"ARM PORT","ARM/ZIPIT Z2 SUPPORT",777
"ARM PORT","ARM/ZTE ARCHITECTURE",3530
"ARM PORT","ARM64 PORT (AARCH64 ARCHITECTURE)",131956
"ARM PORT","AXENTIA ARM DEVICES",342
"ARM PORT","BROADCOM BCM281XX/BCM11XXX/BCM216XX ARM ARCHITECTURE",11787
"ARM PORT","BROADCOM BCM5301X ARM ARCHITECTURE",2717
"ARM PORT","BROADCOM BCM53573 ARM ARCHITECTURE",255
"ARM PORT","BROADCOM IPROC ARM ARCHITECTURE",22032
"ARM PORT","BROADCOM VULCAN ARM64 SOC",180
"ARM PORT","C6X ARCHITECTURE",11655
"ARM PORT","COMMON CLK FRAMEWORK",245083
"ARM PORT","CPUIDLE DRIVER - ARM EXYNOS",494
"ARM PORT","DRIVERS FOR ADAPTIVE VOLTAGE SCALING (AVS)",1888
"ARM PORT","DRM DRIVERS FOR ALLWINNER A10",3934
"ARM PORT","DRM DRIVERS FOR EXYNOS",24283
"ARM PORT","DRM DRIVERS FOR NVIDIA TEGRA",24452
"ARM PORT","DRM DRIVERS FOR ROCKCHIP",11231
"ARM PORT","EXYNOS DP DRIVER",309
"ARM PORT","GENERIC PHY FRAMEWORK",30493
"ARM PORT","IDT VersaClock 5 CLOCK DRIVER",791
"ARM PORT","INTEL IXP4XX QMGR, NPE, ETHERNET and HSS SUPPORT",4291
"ARM PORT","MMP SUPPORT",6972
