"c_representative","c_section","c_size"
"8250/16?50 (AND CLONE UARTS) SERIAL DRIVER","8250/16?50 (AND CLONE UARTS) SERIAL DRIVER",221
"A64FX DIAG DRIVER","A64FX DIAG DRIVER",151
"ABI/API","ABI/API",1672
"ACPI","ACPI",202293
"ACPI","ACPI APEI",5383
"ACPI","ACPI COMPONENT ARCHITECTURE (ACPICA)",115834
"ACPI","ACPI FOR ARM64 (ACPI/arm64)",2991
"ACPI","ACPI PMIC DRIVERS",2490
"ACPI","ACPI THERMAL DRIVER",1477
"ACPI","ACPI VIOT DRIVER",401
"ACPI","LIBNVDIMM BTT: BLOCK TRANSLATION TABLE",2335
"ACPI","LIBNVDIMM PMEM: PERSISTENT MEMORY DRIVER",815
"ACPI","LIBNVDIMM: DEVICETREE BINDINGS",180
"ACPI","LIBNVDIMM: NON-VOLATILE MEMORY DEVICE SUBSYSTEM",26395
"ACPI","PSTORE FILESYSTEM",7929
"ACPI","VIRTIO PMEM DRIVER",262
"ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)","ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)",0
"AMD SEATTLE DEVICE TREE SUPPORT","AMD SEATTLE DEVICE TREE SUPPORT",1450
"AMD SEATTLE DEVICE TREE SUPPORT","ARM/AMD PENSANDO ARM64 ARCHITECTURE",629
"ANDROID DRIVERS","ANDROID DRIVERS",10287
"ARM PMU PROFILING AND DEBUGGING","ALIBABA PMU DRIVER",941
"ARM PMU PROFILING AND DEBUGGING","AMLOGIC DDR PMU DRIVER",1163
"ARM PMU PROFILING AND DEBUGGING","APPLIED MICRO (APM) X-GENE SOC PMU",2126
"ARM PMU PROFILING AND DEBUGGING","ARM PMU PROFILING AND DEBUGGING",43351
"ARM PMU PROFILING AND DEBUGGING","COMPUTE EXPRESS LINK PMU (CPMU)",1058
"ARM PMU PROFILING AND DEBUGGING","FREESCALE IMX DDR PMU DRIVER",932
"ARM PMU PROFILING AND DEBUGGING","HISILICON HNS3 PMU DRIVER",1807
"ARM PMU PROFILING AND DEBUGGING","HISILICON PMU DRIVER",7483
"ARM PMU PROFILING AND DEBUGGING","RISC-V PMU DRIVERS",1737
"ARM PORT","ARM INTEGRATOR, VERSATILE AND REALVIEW SUPPORT",11614
"ARM PORT","ARM MFM AND FLOPPY DRIVERS",112
"ARM PORT","ARM PORT",308790
"ARM PORT","ARM SUB-ARCHITECTURES",156088
"ARM PORT","ARM/CALXEDA HIGHBANK ARCHITECTURE",884
"ARM PORT","ARM/CIRRUS LOGIC BK3 MACHINE SUPPORT",422
"ARM PORT","ARM/CIRRUS LOGIC EP93XX ARM ARCHITECTURE",4237
"ARM PORT","ARM/FARADAY FA526 PORT",608
"ARM PORT","ARM/FOOTBRIDGE ARCHITECTURE",2866
"ARM PORT","ARM/HP JORNADA 7XX MACHINE SUPPORT",408
"ARM PORT","ARM/Marvell Dove/MV78xx0/Orion SOC support",15834
"ARM PORT","ARM/Orion SoC/Technologic Systems TS-78xx platform support",616
"ARM PORT","ARM/VERSATILE EXPRESS PLATFORM",13173
"ARM PORT","ARM/VFP SUPPORT",4102
"ARM PORT","BPF JIT for ARM",2548
"ARM PORT","CPUIDLE DRIVER - ARM EXYNOS",498
"ARM PORT","LEGO MINDSTORMS EV3",753
"ARM PORT","OMAP CLOCK FRAMEWORK SUPPORT",6834
"ARM PORT","OMAP HWMOD DATA",6111
"ARM PORT","OMAP HWMOD SUPPORT",10732
"ARM PORT","OMAP I2C DRIVER",1714
"ARM PORT","OMAP POWER MANAGEMENT SUPPORT",3314
"ARM PORT","OMAP POWERDOMAIN SOC ADAPTATION LAYER SUPPORT",4827
"ARM PORT","OMAP1 SUPPORT",14958
"ARM PORT","OMAP2+ SUPPORT",73253
"ARM PORT","PCMCIA SUBSYSTEM",22628
"ARM PORT","PXA2xx/PXA3xx SUPPORT",27885
"ARM PORT","TI DAVINCI MACHINE SUPPORT",6844
"ARM PORT","XEN HYPERVISOR ARM",1160
"ARM/ACTIONS SEMI ARCHITECTURE","ARM/ACTIONS SEMI ARCHITECTURE",24293
"ARM/ACTIONS SEMI ARCHITECTURE","PARALLEL PORT SUBSYSTEM",16487
"ARM/ACTIONS SEMI ARCHITECTURE","UDF FILESYSTEM",11115
"ARM/ASPEED MACHINE SUPPORT","ARM/ASPEED I2C DRIVER",1322
"ARM/ASPEED MACHINE SUPPORT","ARM/ASPEED MACHINE SUPPORT",81725
