"c_representative","c_section","c_size"
"8250/16?50 (AND CLONE UARTS) SERIAL DRIVER","8250/16?50 (AND CLONE UARTS) SERIAL DRIVER",195
"ABI/API","ABI/API",1862
"ACPI","ACPI",190275
"ACPI","ACPI APEI",5174
"ACPI","ACPI COMPONENT ARCHITECTURE (ACPICA)",113299
"ACPI","ACPI FAN DRIVER",496
"ACPI","ACPI FOR ARM64 (ACPI/arm64)",2176
"ACPI","ACPI PMIC DRIVERS",2451
"ACPI","ACPI THERMAL DRIVER",1494
"ACPI","ACPI VIDEO DRIVER",2319
"ACPI","ACPI VIOT DRIVER",385
"ACPI","LIBNVDIMM BLK: MMIO-APERTURE DRIVER",1654
"ACPI","LIBNVDIMM BTT: BLOCK TRANSLATION TABLE",2343
"ACPI","LIBNVDIMM PMEM: PERSISTENT MEMORY DRIVER",721
"ACPI","LIBNVDIMM: DEVICETREE BINDINGS",174
"ACPI","LIBNVDIMM: NON-VOLATILE MEMORY DEVICE SUBSYSTEM",27698
"ACPI","PSTORE FILESYSTEM",8088
"ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)","ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)",0
"ANDROID CONFIG FRAGMENTS","ANDROID CONFIG FRAGMENTS",287
"ARM PMU PROFILING AND DEBUGGING","APPLIED MICRO (APM) X-GENE SOC PMU",2141
"ARM PMU PROFILING AND DEBUGGING","ARM PMU PROFILING AND DEBUGGING",28246
"ARM PMU PROFILING AND DEBUGGING","FREESCALE IMX DDR PMU DRIVER",920
"ARM PMU PROFILING AND DEBUGGING","HISILICON PMU DRIVER",3635
"ARM PORT","ARM MFM AND FLOPPY DRIVERS",112
"ARM PORT","ARM PORT",417051
"ARM PORT","ARM SUB-ARCHITECTURES",261138
"ARM PORT","ARM/CALXEDA HIGHBANK ARCHITECTURE",876
"ARM PORT","ARM/CAVIUM NETWORKS CNS3XXX MACHINE SUPPORT",1866
"ARM PORT","ARM/CIRRUS LOGIC BK3 MACHINE SUPPORT",421
"ARM PORT","ARM/CIRRUS LOGIC EP93XX ARM ARCHITECTURE",4267
"ARM PORT","ARM/CONTEC MICRO9 MACHINE SUPPORT",121
"ARM PORT","ARM/EZX SMARTPHONES (A780, A910, A1200, E680, ROKR E2 and ROKR E6)",1255
"ARM PORT","ARM/FARADAY FA526 PORT",609
"ARM PORT","ARM/FOOTBRIDGE ARCHITECTURE",3061
"ARM PORT","ARM/H4700 (HP IPAQ HX4700) MACHINE SUPPORT",1263
"ARM PORT","ARM/HP JORNADA 7XX MACHINE SUPPORT",408
"ARM PORT","ARM/INCOME PXA270 SUPPORT",237
"ARM PORT","ARM/INTEL IXP4XX ARM ARCHITECTURE",6316
"ARM PORT","ARM/INTEL RESEARCH IMOTE/STARGATE 2 MACHINE SUPPORT",1167
"ARM PORT","ARM/Marvell Dove/MV78xx0/Orion SOC support",18144
