filename,lines,sections
.gitignore,81,"""THE REST"""
.mailmap,114,"""THE REST"""
COPYING,356,"""THE REST"""
CREDITS,3950,"""THE REST"""
Documentation/.gitignore,7,"""DOCUMENTATION"",""THE REST"""
Documentation/00-INDEX,350,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/README,77,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/obsolete/proc-pid-oom_adj,22,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/obsolete/sysfs-bus-usb,31,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/obsolete/sysfs-class-rfkill,29,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/obsolete/sysfs-driver-hid-roccat-koneplus,10,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/removed/devfs,12,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/removed/dv1394,14,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/removed/o2cb,10,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/removed/raw1394,15,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/removed/video1394,16,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/o2cb,10,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/syscalls,10,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-class-backlight,56,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-class-rfkill,67,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-class-ubi,212,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-devices-node,7,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-driver-qla2xxx,8,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-driver-usb-usbtmc,62,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-firmware-efi-vars,75,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-module,30,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/thermal-notification,4,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/configfs-spear-pcie-gadget,31,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/debugfs-ec,20,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/debugfs-pktcdvd,19,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/ima_policy,61,"""DOCUMENTATION"",""THE REST"""
