from,to,lines,size
3C59X NETWORK DRIVER,3C59X NETWORK DRIVER,3803,119742
3C59X NETWORK DRIVER,DOCUMENTATION,448,15133
3C59X NETWORK DRIVER,NETWORKING DRIVERS,3355,104609
3C59X NETWORK DRIVER,NETWORKING [GENERAL],448,15133
3C59X NETWORK DRIVER,THE REST,3803,119742
3CR990 NETWORK DRIVER,3CR990 NETWORK DRIVER,3186,94080
3CR990 NETWORK DRIVER,NETWORKING DRIVERS,3186,94080
3CR990 NETWORK DRIVER,THE REST,3186,94080
"3WARE SAS/SATA-RAID SCSI DRIVERS (3W-XXXX, 3W-9XXX, 3W-SAS)","3WARE SAS/SATA-RAID SCSI DRIVERS (3W-XXXX, 3W-9XXX, 3W-SAS)",8146,277710
"3WARE SAS/SATA-RAID SCSI DRIVERS (3W-XXXX, 3W-9XXX, 3W-SAS)",SCSI SUBSYSTEM,8146,277710
"3WARE SAS/SATA-RAID SCSI DRIVERS (3W-XXXX, 3W-9XXX, 3W-SAS)",THE REST,8146,277710
53C700 AND 53C700-66 SCSI DRIVER,53C700 AND 53C700-66 SCSI DRIVER,4373,124844
53C700 AND 53C700-66 SCSI DRIVER,LASI 53c700 driver for PARISC,4373,124844
53C700 AND 53C700-66 SCSI DRIVER,SCSI SUBSYSTEM,4373,124844
53C700 AND 53C700-66 SCSI DRIVER,THE REST,4373,124844
6LOWPAN GENERIC (BTLE/IEEE 802.15.4),6LOWPAN GENERIC (BTLE/IEEE 802.15.4),3383,94144
6LOWPAN GENERIC (BTLE/IEEE 802.15.4),DOCUMENTATION,50,1401
6LOWPAN GENERIC (BTLE/IEEE 802.15.4),NETWORKING [GENERAL],3383,94144
6LOWPAN GENERIC (BTLE/IEEE 802.15.4),THE REST,3383,94144
6PACK NETWORK DRIVER FOR AX.25,6PACK NETWORK DRIVER FOR AX.25,978,23929
6PACK NETWORK DRIVER FOR AX.25,NETWORKING DRIVERS,978,23929
6PACK NETWORK DRIVER FOR AX.25,THE REST,978,23929
802.11 (including CFG80211/NL80211),802.11 (including CFG80211/NL80211),63769,1925451
802.11 (including CFG80211/NL80211),DOCUMENTATION,558,15896
802.11 (including CFG80211/NL80211),NETWORKING [GENERAL],53448,1526722
802.11 (including CFG80211/NL80211),THE REST,63769,1925451
8169 10/100/1000 GIGABIT ETHERNET DRIVER,8169 10/100/1000 GIGABIT ETHERNET DRIVER,7523,194151
8169 10/100/1000 GIGABIT ETHERNET DRIVER,NETWORKING DRIVERS,7523,194151
8169 10/100/1000 GIGABIT ETHERNET DRIVER,THE REST,7523,194151
8250/16?50 (AND CLONE UARTS) SERIAL DRIVER,8250/16?50 (AND CLONE UARTS) SERIAL DRIVER,183,6196
8250/16?50 (AND CLONE UARTS) SERIAL DRIVER,THE REST,183,6196
"8390 NETWORK DRIVERS [WD80x3/SMC-ELITE, SMC-ULTRA, NE2000, 3C503, etc.]","8390 NETWORK DRIVERS [WD80x3/SMC-ELITE, SMC-ULTRA, NE2000, 3C503, etc.]",13339,395713
