filename,lines,sections
.gitignore,86,"""THE REST"""
.mailmap,115,"""THE REST"""
COPYING,356,"""THE REST"""
CREDITS,3981,"""THE REST"""
Documentation/.gitignore,7,"""DOCUMENTATION"",""THE REST"""
Documentation/00-INDEX,352,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/README,77,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/obsolete/proc-pid-oom_adj,22,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/obsolete/sysfs-bus-usb,31,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/obsolete/sysfs-class-rfkill,29,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/obsolete/sysfs-driver-hid-roccat-koneplus,10,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/removed/devfs,12,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/removed/dv1394,14,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/removed/o2cb,10,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/removed/raw1394,15,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/removed/video1394,16,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/firewire-cdev,103,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/o2cb,10,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/syscalls,10,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-acpi-pmprofile,22,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-bus-firewire,122,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-bus-xen-backend,75,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-class-backlight,56,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-class-rfkill,67,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-class-ubi,212,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-devices-node,7,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-devices-system-xen_memory,77,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-driver-qla2xxx,8,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-driver-usb-usbtmc,62,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-firmware-efi-vars,75,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/sysfs-module,30,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/thermal-notification,4,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/stable/vdso,26,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/configfs-spear-pcie-gadget,31,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/debugfs-ec,20,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/debugfs-ideapad,19,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/debugfs-pktcdvd,19,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/evm,23,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/ima_policy,61,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/procfs-diskstats,22,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/pstore,47,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-ata,99,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-block,208,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-block-zram,98,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-bus-bcma,31,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-bus-css,35,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-bus-i2c-devices-fsa9480,21,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-bus-i2c-devices-hm6352,21,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-bus-media,6,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-bus-pci,212,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-bus-pci-devices-cciss,80,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-bus-pci-drivers-ehci_hcd,46,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-bus-rbd,76,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-bus-umc,28,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-bus-usb,184,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-bus-usb-devices-usbsevseg,42,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-c2port,88,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-class,16,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-class-backlight-driver-adp8870,55,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-class-bdi,50,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-class-devfreq,52,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-class-lcd,23,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-class-led,37,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-class-mtd,125,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-class-net-batman-adv,14,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-class-net-mesh,77,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-class-pktcdvd,72,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-class-power,20,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-class-regulator,351,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-class-rtc-rtc0-device-rtc_calibration,12,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-class-scsi_host,13,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-class-uwb_rc,146,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-class-uwb_rc-wusbhc,38,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-dev,20,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-devices,25,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-devices-memory,85,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-devices-mmc,21,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-devices-node,7,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-devices-platform-_UDC_-gadget,21,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-devices-platform-docg3,34,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-devices-power,167,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-devices-system-cpu,203,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-devices-system-ibm-rtl,22,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-driver-hid,10,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-driver-hid-logitech-lg4ff,7,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-driver-hid-multitouch,9,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-driver-hid-picolcd,43,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-driver-hid-prodikeys,29,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-driver-hid-roccat-arvo,53,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-driver-hid-roccat-isku,135,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-driver-hid-roccat-kone,106,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-driver-hid-roccat-koneplus,120,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-driver-hid-roccat-kovaplus,100,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-driver-hid-roccat-pyra,107,"""DOCUMENTATION"",""THE REST"""
Documentation/ABI/testing/sysfs-driver-hid-wiimote,22,"""DOCUMENTATION"",""THE REST"""
