"c_representative","c_section","c_size"
"8250/16?50 (AND CLONE UARTS) SERIAL DRIVER","8250/16?50 (AND CLONE UARTS) SERIAL DRIVER",221
"A64FX DIAG DRIVER","A64FX DIAG DRIVER",151
"A8293 MEDIA DRIVER","A8293 MEDIA DRIVER",307
"ABI/API","ABI/API",1658
"ACCES 104-DIO-48E GPIO DRIVER","ACCES 104-DIO-48E GPIO DRIVER",342
"ACCES 104-IDI-48 GPIO DRIVER","ACCES 104-IDI-48 GPIO DRIVER",189
"ACCES 104-IDIO-16 GPIO DRIVER","ACCES 104-IDIO-16 GPIO DRIVER",129
"ACCES IDIO-16 GPIO LIBRARY","ACCES IDIO-16 GPIO LIBRARY",204
"ACCES PCI-IDIO-16 GPIO DRIVER","ACCES PCI-IDIO-16 GPIO DRIVER",122
"ACCES PCIe-IDIO-24 GPIO DRIVER","ACCES PCIe-IDIO-24 GPIO DRIVER",404
"ACPI","ACPI",202277
"ACPI","ACPI APEI",5383
"ACPI","ACPI COMPONENT ARCHITECTURE (ACPICA)",115833
"ACPI","ACPI FOR ARM64 (ACPI/arm64)",2991
"ACPI","ACPI PMIC DRIVERS",2490
"ACPI","ACPI THERMAL DRIVER",1477
"ACPI","PSTORE FILESYSTEM",7929
"ACPI PCC(Platform Communication Channel) MAILBOX DRIVER","ACPI PCC(Platform Communication Channel) MAILBOX DRIVER",833
"ACPI SERIAL MULTI INSTANTIATE DRIVER","ACPI SERIAL MULTI INSTANTIATE DRIVER",374
"ACPI VIOT DRIVER","ACPI VIOT DRIVER",401
"ACRN HYPERVISOR SERVICE MODULE","ACRN HYPERVISOR SERVICE MODULE",3552
"AD5398 CURRENT REGULATOR DRIVER (AD5398/AD5821)","AD5398 CURRENT REGULATOR DRIVER (AD5398/AD5821)",279
"ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)","ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)",0
"ADM1029 HARDWARE MONITOR DRIVER","ADM1029 HARDWARE MONITOR DRIVER",402
"ADT746X FAN DRIVER","ADT746X FAN DRIVER",623
"ADVANTECH SWBTN DRIVER","ADVANTECH SWBTN DRIVER",119
"AFFS FILE SYSTEM","AFFS FILE SYSTEM",4927
"AGPGART DRIVER","AGPGART DRIVER",13369
"AIMSLAB FM RADIO RECEIVER DRIVER","AIMSLAB FM RADIO RECEIVER DRIVER",195
"ALTERA MAILBOX DRIVER","ALTERA MAILBOX DRIVER",361
"ALTERA PIO DRIVER","ALTERA PIO DRIVER",356
"ALTERA SYSTEM MANAGER DRIVER","ALTERA SYSTEM MANAGER DRIVER",228
"AMD CDX BUS DRIVER","AMD CDX BUS DRIVER",1214
"AMD FCH GPIO DRIVER","AMD FCH GPIO DRIVER",238
"AMD SEATTLE DEVICE TREE SUPPORT","AMD SEATTLE DEVICE TREE SUPPORT",1450
"AMD SEATTLE DEVICE TREE SUPPORT","ARM/AMD PENSANDO ARM64 ARCHITECTURE",629
"AMD SPI DRIVER","AMD SPI DRIVER",444
"ANALOGBITS PLL LIBRARIES","ANALOGBITS PLL LIBRARIES",461
"ANDROID DRIVERS","ANDROID DRIVERS",10287
"APTINA CAMERA SENSOR PLL","APTINA CAMERA SENSOR PLL",202
"ARM PMU PROFILING AND DEBUGGING","ALIBABA PMU DRIVER",941
"ARM PMU PROFILING AND DEBUGGING","AMLOGIC DDR PMU DRIVER",1163
"ARM PMU PROFILING AND DEBUGGING","APPLIED MICRO (APM) X-GENE SOC PMU",2126
"ARM PMU PROFILING AND DEBUGGING","ARM PMU PROFILING AND DEBUGGING",43351
"ARM PMU PROFILING AND DEBUGGING","COMPUTE EXPRESS LINK PMU (CPMU)",1058
"ARM PMU PROFILING AND DEBUGGING","FREESCALE IMX DDR PMU DRIVER",932
"ARM PMU PROFILING AND DEBUGGING","HISILICON HNS3 PMU DRIVER",1807
"ARM PMU PROFILING AND DEBUGGING","HISILICON PMU DRIVER",7483
"ARM PMU PROFILING AND DEBUGGING","RISC-V PMU DRIVERS",1737
"ARM PORT","ARM MFM AND FLOPPY DRIVERS",112
"ARM PORT","ARM PORT",308783
"ARM PORT","ARM SUB-ARCHITECTURES",156078
"ARM PORT","ARM/CALXEDA HIGHBANK ARCHITECTURE",884
"ARM PORT","ARM/CIRRUS LOGIC BK3 MACHINE SUPPORT",422
"ARM PORT","ARM/CIRRUS LOGIC EP93XX ARM ARCHITECTURE",4237
"ARM PORT","ARM/FARADAY FA526 PORT",608
