"c_representative","c_section","c_size"
"8250/16?50 (AND CLONE UARTS) SERIAL DRIVER","8250/16?50 (AND CLONE UARTS) SERIAL DRIVER",195
"A8293 MEDIA DRIVER","A8293 MEDIA DRIVER",157
"ABI/API","ABI/API",1846
"ACCES 104-IDI-48 GPIO DRIVER","ACCES 104-IDI-48 GPIO DRIVER",327
"ACCES 104-IDIO-16 GPIO DRIVER","ACCES 104-IDIO-16 GPIO DRIVER",310
"ACCES PCI-IDIO-16 GPIO DRIVER","ACCES PCI-IDIO-16 GPIO DRIVER",381
"ACPI","ACPI",187672
"ACPI","ACPI APEI",5128
"ACPI","ACPI COMPONENT ARCHITECTURE (ACPICA)",112290
"ACPI","ACPI FAN DRIVER",497
"ACPI","ACPI FOR ARM64 (ACPI/arm64)",2216
"ACPI","ACPI PMIC DRIVERS",2414
"ACPI","ACPI THERMAL DRIVER",1496
"ACPI","ACPI VIDEO DRIVER",2303
"ACPI","PSTORE FILESYSTEM",8169
"ACPI I2C MULTI INSTANTIATE DRIVER","ACPI I2C MULTI INSTANTIATE DRIVER",214
"ACRN HYPERVISOR SERVICE MODULE","ACRN HYPERVISOR SERVICE MODULE",3353
"AD5398 CURRENT REGULATOR DRIVER (AD5398/AD5821)","AD5398 CURRENT REGULATOR DRIVER (AD5398/AD5821)",278
"ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)","ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)",0
"ADT746X FAN DRIVER","ADT746X FAN DRIVER",624
"AFFS FILE SYSTEM","AFFS FILE SYSTEM",4924
"AGPGART DRIVER","AGPGART DRIVER",14676
"AIMSLAB FM RADIO RECEIVER DRIVER","AIMSLAB FM RADIO RECEIVER DRIVER",195
"ALTERA MAILBOX DRIVER","ALTERA MAILBOX DRIVER",364
"ALTERA PIO DRIVER","ALTERA PIO DRIVER",354
"ALTERA SYSTEM MANAGER DRIVER","ALTERA SYSTEM MANAGER DRIVER",230
"AMD FCH GPIO DRIVER","AMD FCH GPIO DRIVER",238
"AMD PMC DRIVER","AMD PMC DRIVER",294
"AMD SPI DRIVER","AMD SPI DRIVER",314
"ANDROID CONFIG FRAGMENTS","ANDROID CONFIG FRAGMENTS",288
"APEX EMBEDDED SYSTEMS STX104 IIO DRIVER","APEX EMBEDDED SYSTEMS STX104 IIO DRIVER",374
"APTINA CAMERA SENSOR PLL","APTINA CAMERA SENSOR PLL",203
"ARM PORT","ARM MFM AND FLOPPY DRIVERS",112
"ARM PORT","ARM PORT",428537
"ARM PORT","ARM SUB-ARCHITECTURES",266902
"ARM PORT","ARM/CALXEDA HIGHBANK ARCHITECTURE",876
"ARM PORT","ARM/CAVIUM NETWORKS CNS3XXX MACHINE SUPPORT",1866
"ARM PORT","ARM/CIRRUS LOGIC BK3 MACHINE SUPPORT",423
"ARM PORT","ARM/CIRRUS LOGIC EP93XX ARM ARCHITECTURE",4702
"ARM PORT","ARM/CONTEC MICRO9 MACHINE SUPPORT",125
"ARM PORT","ARM/EZX SMARTPHONES (A780, A910, A1200, E680, ROKR E2 and ROKR E6)",1255
"ARM PORT","ARM/FARADAY FA526 PORT",609
"ARM PORT","ARM/FOOTBRIDGE ARCHITECTURE",3167
"ARM PORT","ARM/H4700 (HP IPAQ HX4700) MACHINE SUPPORT",1263
"ARM PORT","ARM/HP JORNADA 7XX MACHINE SUPPORT",408
"ARM PORT","ARM/INCOME PXA270 SUPPORT",237
"ARM PORT","ARM/INTEL IXP4XX ARM ARCHITECTURE",8001
"ARM PORT","ARM/INTEL RESEARCH IMOTE/STARGATE 2 MACHINE SUPPORT",1163
"ARM PORT","ARM/Marvell Dove/MV78xx0/Orion SOC support",18144
"ARM PORT","ARM/MIOA701 MACHINE SUPPORT",784
"ARM PORT","ARM/OPENMOKO NEO FREERUNNER (GTA02) MACHINE SUPPORT",600
"ARM PORT","ARM/Orion SoC/Technologic Systems TS-78xx platform support",619
"ARM PORT","ARM/PALM TREO SUPPORT",612
"ARM PORT","ARM/PALMTX,PALMT5,PALMLD,PALMTE2,PALMTC SUPPORT",2352
"ARM PORT","ARM/PALMZ72 SUPPORT",399
"ARM PORT","ARM/VFP SUPPORT",4175
"ARM PORT","ARM/VOIPAC PXA270 SUPPORT",774
"ARM PORT","ARM/ZIPIT Z2 SUPPORT",791
"ARM PORT","CPUIDLE DRIVER - ARM EXYNOS",498
"ARM PORT","MMP SUPPORT",7799
"ARM PORT","OMAP CLOCK FRAMEWORK SUPPORT",7324
"ARM PORT","OMAP HWMOD DATA",8298
"ARM PORT","OMAP HWMOD DATA FOR OMAP4-BASED DEVICES",877
"ARM PORT","OMAP HWMOD SUPPORT",13145
"ARM PORT","OMAP I2C DRIVER",1650
"ARM PORT","OMAP POWER MANAGEMENT SUPPORT",3712
"ARM PORT","OMAP POWERDOMAIN SOC ADAPTATION LAYER SUPPORT",6546
"ARM PORT","OMAP1 SUPPORT",22611
"ARM PORT","OMAP2+ SUPPORT",81663
"ARM PORT","PCMCIA SUBSYSTEM",26284
"ARM PORT","PXA2xx/PXA3xx SUPPORT",67479
"ARM PORT","SIMTEC EB2410ITX (BAST)",806
"ARM PORT","SPEAR PLATFORM SUPPORT",6052
"ARM PORT","TI DAVINCI MACHINE SUPPORT",21160
"ARM PORT","XEN HYPERVISOR ARM",1026
"ARM PRIMECELL BUS SUPPORT","ARM PRIMECELL BUS SUPPORT",1374
"ARM PRIMECELL KMI PL050 DRIVER","ARM PRIMECELL KMI PL050 DRIVER",288
"ARM/ADS SPHERE MACHINE SUPPORT","ARM/ADS SPHERE MACHINE SUPPORT",0
"ARM/AFEB9260 MACHINE SUPPORT","ARM/AFEB9260 MACHINE SUPPORT",0
"ARM/AJECO 1ARM MACHINE SUPPORT","ARM/AJECO 1ARM MACHINE SUPPORT",0
"ARM/CIRRUS LOGIC EDB9315A MACHINE SUPPORT","ARM/CIRRUS LOGIC EDB9315A MACHINE SUPPORT",0
"ARM/CLKDEV SUPPORT","ARM/CLKDEV SUPPORT",447
"ARM/CORGI MACHINE SUPPORT","ARM/CORGI MACHINE SUPPORT",0
"ARM/GLOMATION GESBC9312SX MACHINE SUPPORT","ARM/GLOMATION GESBC9312SX MACHINE SUPPORT",0
"ARM/GUMSTIX MACHINE SUPPORT","ARM/GUMSTIX MACHINE SUPPORT",0
"ARM/INTEL IOP32X ARM ARCHITECTURE","ARM/INTEL IOP32X ARM ARCHITECTURE",0
"ARM/INTEL IQ81342EX MACHINE SUPPORT","ARM/INTEL IQ81342EX MACHINE SUPPORT",0
"ARM/INTEL IXDP2850 MACHINE SUPPORT","ARM/INTEL IXDP2850 MACHINE SUPPORT",0
"ARM/INTEL XSC3 (MANZANO) ARM CORE","ARM/INTEL XSC3 (MANZANO) ARM CORE",0
"ARM/IP FABRICS DOUBLE ESPRESSO MACHINE SUPPORT","ARM/IP FABRICS DOUBLE ESPRESSO MACHINE SUPPORT",0
"ARM/LOGICPD PXA270 MACHINE SUPPORT","ARM/LOGICPD PXA270 MACHINE SUPPORT",0
"ARM/MAGICIAN MACHINE SUPPORT","ARM/MAGICIAN MACHINE SUPPORT",0
"ARM/NEC MOBILEPRO 900/c MACHINE SUPPORT","ARM/NEC MOBILEPRO 900/c MACHINE SUPPORT",0
"ARM/PLEB SUPPORT","ARM/PLEB SUPPORT",0
"ARM/PT DIGITAL BOARD PORT","ARM/PT DIGITAL BOARD PORT",0
"ARM/RADISYS ENP2611 MACHINE SUPPORT","ARM/RADISYS ENP2611 MACHINE SUPPORT",0
"ARM/TECHNOLOGIC SYSTEMS TS7250 MACHINE SUPPORT","ARM/TECHNOLOGIC SYSTEMS TS7250 MACHINE SUPPORT",0
"ARM/TETON BGA MACHINE SUPPORT","ARM/TETON BGA MACHINE SUPPORT",0
"ARM/TEXAS INSTRUMENT KEYSTONE CLOCKSOURCE","ARM/TEXAS INSTRUMENT KEYSTONE CLOCKSOURCE",226
"ARM/TEXAS INSTRUMENT KEYSTONE RESET DRIVER","ARM/TEXAS INSTRUMENT KEYSTONE RESET DRIVER",172
"ARM/THECUS N2100 MACHINE SUPPORT","ARM/THECUS N2100 MACHINE SUPPORT",0
"ARM/TOSA MACHINE SUPPORT","ARM/TOSA MACHINE SUPPORT",0
"AUDIT SUBSYSTEM","AUDIT SUBSYSTEM",9923
"AUXILIARY DISPLAY DRIVERS","AUXILIARY DISPLAY DRIVERS",6362
"AUXILIARY DISPLAY DRIVERS","CFAG12864B LCD DRIVER",448
"AUXILIARY DISPLAY DRIVERS","CFAG12864BFB LCD FRAMEBUFFER DRIVER",243
"AUXILIARY DISPLAY DRIVERS","HT16K33 LED CONTROLLER DRIVER",619
"AUXILIARY DISPLAY DRIVERS","IMGTEC ASCII LCD DRIVER",458
"AUXILIARY DISPLAY DRIVERS","KS0108 LCD CONTROLLER DRIVER",272
"AUXILIARY DISPLAY DRIVERS","PARALLEL LCD/KEYPAD PANEL DRIVER",1773
"AZTECH FM RADIO RECEIVER DRIVER","AZTECH FM RADIO RECEIVER DRIVER",161
"BCACHE (BLOCK LAYER CACHE)","BCACHE (BLOCK LAYER CACHE)",18453
"BEFS FILE SYSTEM","BEFS FILE SYSTEM",4010
"BFS FILE SYSTEM","BFS FILE SYSTEM",1284
"BLOCK LAYER","ATA OVER ETHERNET (AOE) DRIVER",3950
"BLOCK LAYER","BFQ I/O SCHEDULER",11838
"BLOCK LAYER","BLOCK LAYER",176482
"BLOCK LAYER","BSG (block layer generic sg v4 driver)",628
"BLOCK LAYER","CONTROL GROUP - BLOCK IO CONTROLLER (BLKIO)",7900
"BLOCK LAYER","DRBD DRIVER",32954
"BLOCK LAYER","FLASH ADAPTER DRIVER (IBM Flash Adapter 900GB Full Height PCI Flash Card)",4020
"BLOCK LAYER","FLOPPY DRIVER",5110
"BLOCK LAYER","GUID PARTITION TABLE (GPT)",863
"BLOCK LAYER","LOGICAL DISK MANAGER SUPPORT (LDM, Windows 2000/XP/Vista Dynamic Disks)",1816
"BLOCK LAYER","NETWORK BLOCK DEVICE (NBD)",2654
"BLOCK LAYER","PARIDE DRIVERS FOR PARALLEL PORT IDE DEVICES",11226
"BLOCK LAYER","PKTCDVD DRIVER",3243
"BLOCK LAYER","RADOS BLOCK DEVICE (RBD)",7651
"BLOCK LAYER","RAMDISK RAM BLOCK DEVICE DRIVER",700
"BLOCK LAYER","RNBD BLOCK DRIVERS",4487
"BLOCK LAYER","SECURE ENCRYPTING DEVICE (SED) OPAL DRIVER",3383
"BLOCK LAYER","XEN BLOCK SUBSYSTEM",5930
"BLOCK LAYER","ZRAM COMPRESSED RAM BLOCK DEVICE DRVIER",3064
"BROADCOM BMIPS CPUFREQ DRIVER","BROADCOM BMIPS CPUFREQ DRIVER",183
"BROADCOM NVRAM DRIVER","BROADCOM NVRAM DRIVER",1278
"BROADCOM SPECIFIC AMBA DRIVER (BCMA)","BROADCOM SPECIFIC AMBA DRIVER (BCMA)",8184
"BT8XXGPIO DRIVER","BT8XXGPIO DRIVER",311
"BTRFS FILE SYSTEM","BTRFS FILE SYSTEM",145004
"CAVIUM THUNDERX2 ARM64 SOC","CAVIUM THUNDERX2 ARM64 SOC",183
"CEPH DISTRIBUTED FILE SYSTEM CLIENT (CEPH)","CEPH DISTRIBUTED FILE SYSTEM CLIENT (CEPH)",29337
"CERTIFICATE HANDLING","CERTIFICATE HANDLING",1587
"CHAR and MISC DRIVERS","AD525X ANALOG DEVICES DIGITAL POTENTIOMETERS DRIVER",762
