"c_representative","c_section","c_size"
"A2232 SERIAL BOARD DRIVER","A2232 SERIAL BOARD DRIVER",0
"ACPI","ACPI",115567
"ACPI","ACPI FAN DRIVER",230
"ACPI","ACPI PROCESSOR AGGREGATOR DRIVER",531
"ACPI","ACPI THERMAL DRIVER",1431
"ACPI","ACPI VIDEO DRIVER",1821
"ACPI","DOCKING STATION DRIVER",1082
"ACPI","ISAPNP",1489
"ACPI","PNP SUPPORT",8796
"ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)","ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)",0
"AGPGART DRIVER","AGPGART DRIVER",15162
"AMD IOMMU (AMD-VI)","AMD IOMMU (AMD-VI)",0
"ARM PORT","ARM MFM AND FLOPPY DRIVERS",180
"ARM PORT","ARM PMU PROFILING AND DEBUGGING",5096
"ARM PORT","ARM PORT",715036
"ARM PORT","ARM/ADI ROADRUNNER MACHINE SUPPORT",2326
"ARM PORT","ARM/ATMEL AT91RM9200 AND AT91SAM ARM ARCHITECTURES",30670
"ARM PORT","ARM/BCMRING ARM ARCHITECTURE",16790
"ARM PORT","ARM/CALXEDA HIGHBANK ARCHITECTURE",654
"ARM PORT","ARM/CAVIUM NETWORKS CNS3XXX MACHINE SUPPORT",2024
"ARM PORT","ARM/CIRRUS LOGIC EP93XX ARM ARCHITECTURE",4301
"ARM PORT","ARM/CLKDEV SUPPORT",204
"ARM PORT","ARM/CONTEC MICRO9 MACHINE SUPPORT",119
"ARM PORT","ARM/CORTINA SYSTEMS GEMINI ARM ARCHITECTURE",1797
"ARM PORT","ARM/CSR SIRFPRIMA2 MACHINE SUPPORT",1724
"ARM PORT","ARM/EBSA110 MACHINE SUPPORT",2068
"ARM PORT","ARM/EZX SMARTPHONES (A780, A910, A1200, E680, ROKR E2 and ROKR E6)",1237
"ARM PORT","ARM/FARADAY FA526 PORT",620
"ARM PORT","ARM/FOOTBRIDGE ARCHITECTURE",3424
"ARM PORT","ARM/FREESCALE IMX / MXC ARM ARCHITECTURE",32535
"ARM PORT","ARM/FREESCALE IMX51",7666
"ARM PORT","ARM/FREESCALE IMX6",2181
"ARM PORT","ARM/H4700 (HP IPAQ HX4700) MACHINE SUPPORT",980
"ARM PORT","ARM/HP JORNADA 7XX MACHINE SUPPORT",408
"ARM PORT","ARM/INCOME PXA270 SUPPORT",223
"ARM PORT","ARM/INTEL IXP4XX ARM ARCHITECTURE",8757
"ARM PORT","ARM/INTEL RESEARCH IMOTE/STARGATE 2 MACHINE SUPPORT",1183
"ARM PORT","ARM/Marvell Loki/Kirkwood/MV78xx0/Orion SOC support",18990
"ARM PORT","ARM/MIOA701 MACHINE SUPPORT",760
"ARM PORT","ARM/NOMADIK ARCHITECTURE",2993
"ARM PORT","ARM/NUVOTON W90X900 ARM ARCHITECTURE",7263
"ARM PORT","ARM/Orion SoC/Technologic Systems TS-78xx platform support",671
"ARM PORT","ARM/PALM TREO SUPPORT",535
"ARM PORT","ARM/PALMTX,PALMT5,PALMLD,PALMTE2,PALMTC SUPPORT",2306
"ARM PORT","ARM/PALMZ72 SUPPORT",492
"ARM PORT","ARM/QUALCOMM MSM MACHINE SUPPORT",24713
"ARM PORT","ARM/S3C2410 ARM ARCHITECTURE",9445
"ARM PORT","ARM/S3C244x ARM ARCHITECTURE",7173
"ARM PORT","ARM/S3C64xx ARM ARCHITECTURE",9058
"ARM PORT","ARM/S5P EXYNOS ARM ARCHITECTURES",27709
"ARM PORT","ARM/SAMSUNG ARM ARCHITECTURES",30567
"ARM PORT","ARM/SAMSUNG MOBILE MACHINE SUPPORT",1649
"ARM PORT","ARM/SHMOBILE ARM ARCHITECTURE",28330
"ARM PORT","ARM/TELECHIPS ARM ARCHITECTURE",2656
"ARM PORT","ARM/U300 MACHINE SUPPORT",12135
"ARM PORT","ARM/Ux500 ARM ARCHITECTURE",17045
"ARM PORT","ARM/VFP SUPPORT",3939
"ARM PORT","ARM/VOIPAC PXA270 SUPPORT",767
"ARM PORT","ARM/ZIPIT Z2 SUPPORT",768
"ARM PORT","ASYNCHRONOUS TRANSFERS/TRANSFORMS (IOAT) API",48478
"ARM PORT","BLACKFIN ARCHITECTURE",107915
"ARM PORT","DMA GENERIC OFFLOAD ENGINE SUBSYSTEM",46863
"ARM PORT","FREESCALE DMA DRIVER",1687
"ARM PORT","FUJITSU FR-V (FRV) PORT",28180
"ARM PORT","INTEL IOP-ADMA DMA DRIVER",1764
"ARM PORT","INTEL IXP4XX QMGR, NPE, ETHERNET and HSS SUPPORT",4267
"ARM PORT","MIPS",253825
"ARM PORT","OMAP CLOCK FRAMEWORK SUPPORT",17855
"ARM PORT","OMAP HARDWARE SPINLOCK SUPPORT",250
"ARM PORT","OMAP HWMOD DATA FOR OMAP4-BASED DEVICES",5432
"ARM PORT","OMAP HWMOD SUPPORT",3280
"ARM PORT","OMAP POWER MANAGEMENT SUPPORT",5450
"ARM PORT","OMAP POWERDOMAIN/CLOCKDOMAIN SOC ADAPTATION LAYER SUPPORT",868
"ARM PORT","OMAP SUPPORT",131338
"ARM PORT","PCMCIA SUBSYSTEM",32230
"ARM PORT","PERFORMANCE EVENTS SUBSYSTEM",89721
"ARM PORT","PXA2xx/PXA3xx SUPPORT",66549
"ARM PORT","SIMTEC EB2410ITX (BAST)",943
"ARM PORT","SPARC + UltraSPARC (sparc/sparc64)",130465
"ARM PORT","SPEAR CLOCK FRAMEWORK SUPPORT",2695
"ARM PORT","SPEAR PAD MULTIPLEXING SUPPORT",2884
"ARM PORT","SPEAR PLATFORM SUPPORT",2322
"ARM PORT","SPEAR3XX MACHINE SUPPORT",3928
"ARM PORT","SPEAR6XX MACHINE SUPPORT",1611
"ARM PORT","SUPERH",129426
"ARM PORT","SYNOPSYS DESIGNWARE DMAC DRIVER",1952
"ARM PORT","TEGRA SUPPORT",13690
"ARM PORT","TI DAVINCI MACHINE SUPPORT",25056
"ARM PRIMECELL BUS SUPPORT","ARM PRIMECELL BUS SUPPORT",946
