"c_representative","c_section","c_size"
"8250/16?50 (AND CLONE UARTS) SERIAL DRIVER","8250/16?50 (AND CLONE UARTS) SERIAL DRIVER",195
"ABI/API","ABI/API",1868
"ACPI","ACPI",190792
"ACPI","ACPI APEI",5176
"ACPI","ACPI COMPONENT ARCHITECTURE (ACPICA)",113549
"ACPI","ACPI FOR ARM64 (ACPI/arm64)",2176
"ACPI","ACPI PMIC DRIVERS",2456
"ACPI","ACPI THERMAL DRIVER",1494
"ACPI","ACPI VIOT DRIVER",385
"ACPI","APPLE PCIE CONTROLLER DRIVER",834
"ACPI","AUDIT SUBSYSTEM",10557
"ACPI","BITMAP API",3951
"ACPI","BROADCOM STB PCIE DRIVER",1508
"ACPI","COMPACTPCI HOTPLUG CORE",1060
"ACPI","COMPACTPCI HOTPLUG GENERIC DRIVER",207
"ACPI","COMPACTPCI HOTPLUG ZIATECH ZT5550 DRIVER",369
"ACPI","GENERIC INCLUDE/ASM HEADER FILES",16518
"ACPI","GENERIC VDSO LIBRARY",1076
"ACPI","Hyper-V/Azure CORE AND DRIVERS",49434
"ACPI","IBM Power IO DLPAR Driver for RPA-compliant PPC64 platform",623
"ACPI","IBM Power PCI Hotplug Driver for RPA-compliant PPC64 platform",872
"ACPI","ISAPNP",1356
"ACPI","LIBNVDIMM BLK: MMIO-APERTURE DRIVER",1662
"ACPI","LIBNVDIMM BTT: BLOCK TRANSLATION TABLE",2350
"ACPI","LIBNVDIMM PMEM: PERSISTENT MEMORY DRIVER",742
"ACPI","LIBNVDIMM: DEVICETREE BINDINGS",174
"ACPI","LIBNVDIMM: NON-VOLATILE MEMORY DEVICE SUBSYSTEM",28001
"ACPI","MEDIATEK MT7621 PCIE CONTROLLER DRIVER",742
"ACPI","MMU GATHER AND TLB INVALIDATION",1756
"ACPI","NTB AMD DRIVER",1586
"ACPI","NTB DRIVER CORE",22409
"ACPI","NTB IDT DRIVER",4173
"ACPI","NTB INTEL DRIVER",3942
"ACPI","PCI DRIVER FOR AARDVARK (Marvell Armada 3700)",1773
"ACPI","PCI DRIVER FOR ALTERA PCIE IP",884
"ACPI","PCI DRIVER FOR APPLIEDMICRO XGENE",690
"ACPI","PCI DRIVER FOR ARM VERSATILE PLATFORM",267
"ACPI","PCI DRIVER FOR ARMADA 8K",398
"ACPI","PCI DRIVER FOR CADENCE PCIE IP",3045
"ACPI","PCI DRIVER FOR FREESCALE LAYERSCAPE",462
"ACPI","PCI DRIVER FOR FU740",422
"ACPI","PCI DRIVER FOR GENERIC OF HOSTS",364
"ACPI","PCI DRIVER FOR IMX6",1476
"ACPI","PCI DRIVER FOR INTEL IXP4XX",771
"ACPI","PCI DRIVER FOR INTEL VOLUME MANAGEMENT DEVICE (VMD)",977
"ACPI","PCI DRIVER FOR MICROSEMI SWITCHTEC",4314
"ACPI","PCI DRIVER FOR MOBIVEIL PCIE IP",1182
"ACPI","PCI DRIVER FOR MVEBU (Marvell Armada 370 and Armada XP SOC support)",1151
"ACPI","PCI DRIVER FOR NVIDIA TEGRA",3487
"ACPI","PCI DRIVER FOR NXP LAYERSCAPE GEN4 CONTROLLER",307
"ACPI","PCI DRIVER FOR RENESAS R-CAR",2588
"ACPI","PCI DRIVER FOR SAMSUNG EXYNOS",446
"ACPI","PCI DRIVER FOR SYNOPSYS DESIGNWARE",3081
"ACPI","PCI DRIVER FOR TI DRA7XX/J721E",1635
"ACPI","PCI DRIVER FOR V3 SEMICONDUCTOR V360EPC",986
"ACPI","PCI ENDPOINT SUBSYSTEM",8272
"ACPI","PCI ERROR RECOVERY",426
"ACPI","PCI MSI DRIVER FOR ALTERA MSI IP",321
"ACPI","PCI MSI DRIVER FOR APPLIEDMICRO XGENE",601
"ACPI","PCI NATIVE HOST BRIDGE AND ENDPOINT DRIVERS",56176
"ACPI","PCI SUBSYSTEM",166488
"ACPI","PCIE DRIVER FOR AMAZON ANNAPURNA LABS",426
"ACPI","PCIE DRIVER FOR AMLOGIC MESON",492
"ACPI","PCIE DRIVER FOR AXIS ARTPEC",552
"ACPI","PCIE DRIVER FOR CAVIUM THUNDERX",859
"ACPI","PCIE DRIVER FOR HISILICON",168
"ACPI","PCIE DRIVER FOR HISILICON KIRIN",1003
"ACPI","PCIE DRIVER FOR HISILICON STB",525
"ACPI","PCIE DRIVER FOR INTEL KEEM BAY",626
"ACPI","PCIE DRIVER FOR INTEL LGM GW SOC",580
"ACPI","PCIE DRIVER FOR MEDIATEK",2922
"ACPI","PCIE DRIVER FOR MICROCHIP",1223
"ACPI","PCIE DRIVER FOR QUALCOMM MSM",1655
"ACPI","PCIE DRIVER FOR ROCKCHIP",2661
"ACPI","PCIE DRIVER FOR SOCIONEXT UNIPHIER",839
"ACPI","PCIE DRIVER FOR ST SPEAR13XX",266
"ACPI","PCIE ENDPOINT DRIVER FOR QUALCOMM",880
"ACPI","PNP SUPPORT",9106
"ACPI","PSTORE FILESYSTEM",8164
"ACPI","VIRTIO PMEM DRIVER",247
"ACPI","XEN PCI SUBSYSTEM",1760
"ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)","ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR)",0
"ANDROID CONFIG FRAGMENTS","ANDROID CONFIG FRAGMENTS",287
"ARM PORT","ARM MFM AND FLOPPY DRIVERS",112
"ARM PORT","ARM PORT",413451
"ARM PORT","ARM SUB-ARCHITECTURES",257289
"ARM PORT","ARM/CALXEDA HIGHBANK ARCHITECTURE",876
"ARM PORT","ARM/CAVIUM NETWORKS CNS3XXX MACHINE SUPPORT",1866
"ARM PORT","ARM/CIRRUS LOGIC BK3 MACHINE SUPPORT",421
"ARM PORT","ARM/CIRRUS LOGIC EP93XX ARM ARCHITECTURE",4408
"ARM PORT","ARM/CONTEC MICRO9 MACHINE SUPPORT",121
"ARM PORT","ARM/EZX SMARTPHONES (A780, A910, A1200, E680, ROKR E2 and ROKR E6)",1255
"ARM PORT","ARM/FARADAY FA526 PORT",609
"ARM PORT","ARM/FOOTBRIDGE ARCHITECTURE",3061
"ARM PORT","ARM/H4700 (HP IPAQ HX4700) MACHINE SUPPORT",1263
"ARM PORT","ARM/HP JORNADA 7XX MACHINE SUPPORT",408
"ARM PORT","ARM/INCOME PXA270 SUPPORT",237
"ARM PORT","ARM/INTEL IXP4XX ARM ARCHITECTURE",6316
"ARM PORT","ARM/INTEL RESEARCH IMOTE/STARGATE 2 MACHINE SUPPORT",1167
"ARM PORT","ARM/Marvell Dove/MV78xx0/Orion SOC support",18144
"ARM PORT","ARM/MIOA701 MACHINE SUPPORT",784
"ARM PORT","ARM/OPENMOKO NEO FREERUNNER (GTA02) MACHINE SUPPORT",599
"ARM PORT","ARM/Orion SoC/Technologic Systems TS-78xx platform support",619
"ARM PORT","ARM/PALM TREO SUPPORT",612
"ARM PORT","ARM/PALMTX,PALMT5,PALMLD,PALMTE2,PALMTC SUPPORT",2352
"ARM PORT","ARM/PALMZ72 SUPPORT",399
"ARM PORT","ARM/VFP SUPPORT",4175
"ARM PORT","ARM/VOIPAC PXA270 SUPPORT",774
"ARM PORT","ARM/ZIPIT Z2 SUPPORT",791
"ARM PORT","BROADCOM BCM281XX/BCM11XXX/BCM216XX ARM ARCHITECTURE",11775
"ARM PORT","BROADCOM KONA GPIO DRIVER",724
"ARM PORT","CPUIDLE DRIVER - ARM EXYNOS",498
"ARM PORT","LEGO MINDSTORMS EV3",753
"ARM PORT","MMP SUPPORT",7799
"ARM PORT","OMAP CLOCK FRAMEWORK SUPPORT",7324
"ARM PORT","OMAP HWMOD DATA",6235
"ARM PORT","OMAP HWMOD SUPPORT",11097
"ARM PORT","OMAP I2C DRIVER",1715
"ARM PORT","OMAP POWER MANAGEMENT SUPPORT",3751
"ARM PORT","OMAP POWERDOMAIN SOC ADAPTATION LAYER SUPPORT",4905
"ARM PORT","OMAP1 SUPPORT",22643
"ARM PORT","OMAP2+ SUPPORT",75860
"ARM PORT","PCMCIA SUBSYSTEM",26281
"ARM PORT","PXA2xx/PXA3xx SUPPORT",67310
"ARM PORT","SIMTEC EB2410ITX (BAST)",806
"ARM PORT","TI DAVINCI MACHINE SUPPORT",21175
"ARM PORT","XEN HYPERVISOR ARM",1039
"ARM/ADS SPHERE MACHINE SUPPORT","ARM/ADS SPHERE MACHINE SUPPORT",0
"ARM/AFEB9260 MACHINE SUPPORT","ARM/AFEB9260 MACHINE SUPPORT",0
"ARM/AJECO 1ARM MACHINE SUPPORT","ARM/AJECO 1ARM MACHINE SUPPORT",0
"ARM/CIRRUS LOGIC EDB9315A MACHINE SUPPORT","ARM/CIRRUS LOGIC EDB9315A MACHINE SUPPORT",0
"ARM/CLKDEV SUPPORT","ARM/CLKDEV SUPPORT",419
"ARM/CORGI MACHINE SUPPORT","ARM/CORGI MACHINE SUPPORT",0
"ARM/GLOMATION GESBC9312SX MACHINE SUPPORT","ARM/GLOMATION GESBC9312SX MACHINE SUPPORT",0
"ARM/GUMSTIX MACHINE SUPPORT","ARM/GUMSTIX MACHINE SUPPORT",0
"ARM/INTEL IOP32X ARM ARCHITECTURE","ARM/INTEL IOP32X ARM ARCHITECTURE",0
"ARM/INTEL IQ81342EX MACHINE SUPPORT","ARM/INTEL IQ81342EX MACHINE SUPPORT",0
"ARM/INTEL IXDP2850 MACHINE SUPPORT","ARM/INTEL IXDP2850 MACHINE SUPPORT",0
"ARM/INTEL XSC3 (MANZANO) ARM CORE","ARM/INTEL XSC3 (MANZANO) ARM CORE",0
"ARM/IP FABRICS DOUBLE ESPRESSO MACHINE SUPPORT","ARM/IP FABRICS DOUBLE ESPRESSO MACHINE SUPPORT",0
"ARM/LOGICPD PXA270 MACHINE SUPPORT","ARM/LOGICPD PXA270 MACHINE SUPPORT",0
"ARM/MAGICIAN MACHINE SUPPORT","ARM/MAGICIAN MACHINE SUPPORT",0
"ARM/NEC MOBILEPRO 900/c MACHINE SUPPORT","ARM/NEC MOBILEPRO 900/c MACHINE SUPPORT",0
"ARM/PLEB SUPPORT","ARM/PLEB SUPPORT",0
"ARM/PT DIGITAL BOARD PORT","ARM/PT DIGITAL BOARD PORT",0
"ARM/RADISYS ENP2611 MACHINE SUPPORT","ARM/RADISYS ENP2611 MACHINE SUPPORT",0
"ARM/TECHNOLOGIC SYSTEMS TS7250 MACHINE SUPPORT","ARM/TECHNOLOGIC SYSTEMS TS7250 MACHINE SUPPORT",0
"ARM/TETON BGA MACHINE SUPPORT","ARM/TETON BGA MACHINE SUPPORT",0
"ARM/THECUS N2100 MACHINE SUPPORT","ARM/THECUS N2100 MACHINE SUPPORT",0
"ARM/TOSA MACHINE SUPPORT","ARM/TOSA MACHINE SUPPORT",0
"AUXILIARY DISPLAY DRIVERS","AUXILIARY DISPLAY DRIVERS",7195
"AUXILIARY DISPLAY DRIVERS","CFAG12864B LCD DRIVER",448
"AUXILIARY DISPLAY DRIVERS","CFAG12864BFB LCD FRAMEBUFFER DRIVER",240
"AUXILIARY DISPLAY DRIVERS","HT16K33 LED CONTROLLER DRIVER",940
"AUXILIARY DISPLAY DRIVERS","IMGTEC ASCII LCD DRIVER",361
"AUXILIARY DISPLAY DRIVERS","KS0108 LCD CONTROLLER DRIVER",257
"AUXILIARY DISPLAY DRIVERS","PARALLEL LCD/KEYPAD PANEL DRIVER",1766
"BCACHE (BLOCK LAYER CACHE)","BCACHE (BLOCK LAYER CACHE)",18843
"BLOCK LAYER","ATA OVER ETHERNET (AOE) DRIVER",3939
"BLOCK LAYER","BFQ I/O SCHEDULER",12293
"BLOCK LAYER","BLOCK LAYER",175000
"BLOCK LAYER","BSG (block layer generic sg v4 driver)",354
"BLOCK LAYER","CONTROL GROUP - BLOCK IO CONTROLLER (BLKIO)",7864
"BLOCK LAYER","DRBD DRIVER",32943
"BLOCK LAYER","FLASH ADAPTER DRIVER (IBM Flash Adapter 900GB Full Height PCI Flash Card)",4015
"BLOCK LAYER","FLOPPY DRIVER",5007
"BLOCK LAYER","GUID PARTITION TABLE (GPT)",873
"BLOCK LAYER","LOGICAL DISK MANAGER SUPPORT (LDM, Windows 2000/XP/Vista Dynamic Disks)",1813
"BLOCK LAYER","NETWORK BLOCK DEVICE (NBD)",2790
"BLOCK LAYER","PARIDE DRIVERS FOR PARALLEL PORT IDE DEVICES",11161
"BLOCK LAYER","PKTCDVD DRIVER",3278
"BLOCK LAYER","RADOS BLOCK DEVICE (RBD)",7620
"BLOCK LAYER","RAMDISK RAM BLOCK DEVICE DRIVER",690
"BLOCK LAYER","RNBD BLOCK DRIVERS",4562
"BLOCK LAYER","SECURE ENCRYPTING DEVICE (SED) OPAL DRIVER",3383
"BLOCK LAYER","XEN BLOCK SUBSYSTEM",5791
"BLOCK LAYER","ZRAM COMPRESSED RAM BLOCK DEVICE DRVIER",3116
"BROADCOM NVRAM DRIVER","BROADCOM NVRAM DRIVER",1288
"BROADCOM SPECIFIC AMBA DRIVER (BCMA)","BROADCOM SPECIFIC AMBA DRIVER (BCMA)",8170
"CHAR and MISC DRIVERS","ACER ASPIRE ONE TEMPERATURE AND FAN DRIVER",847
"CHAR and MISC DRIVERS","ACER WMI LAPTOP EXTRAS",2580
"CHAR and MISC DRIVERS","ACPI I2C MULTI INSTANTIATE DRIVER",174
"CHAR and MISC DRIVERS","ACPI WMI DRIVER",1554
"CHAR and MISC DRIVERS","AD525X ANALOG DEVICES DIGITAL POTENTIOMETERS DRIVER",763
"CHAR and MISC DRIVERS","ADVANTECH SWBTN DRIVER",121
"CHAR and MISC DRIVERS","ALIENWARE WMI DRIVER",853
"CHAR and MISC DRIVERS","AMD PMC DRIVER",631
"CHAR and MISC DRIVERS","ASUS NOTEBOOKS AND EEEPC ACPI/WMI EXTRAS DRIVERS",7838
"CHAR and MISC DRIVERS","ASUS WIRELESS RADIO CONTROL DRIVER",203
"CHAR and MISC DRIVERS","AT24 EEPROM DRIVER",1066
"CHAR and MISC DRIVERS","BARCO P50 GPIO DRIVER",436
"CHAR and MISC DRIVERS","BROADCOM VK DRIVER",4520
"CHAR and MISC DRIVERS","CHAR and MISC DRIVERS",330649
"CHAR and MISC DRIVERS","CMPC ACPI DRIVER",1148
"CHAR and MISC DRIVERS","COMPAL LAPTOP SUPPORT",1120
"CHAR and MISC DRIVERS","CXL (IBM Coherent Accelerator Processor Interface CAPI) DRIVER",14551
"CHAR and MISC DRIVERS","DELL LAPTOP DRIVER",2310
"CHAR and MISC DRIVERS","DELL LAPTOP FREEFALL DRIVER",196
"CHAR and MISC DRIVERS","DELL LAPTOP RBTN DRIVER",515
"CHAR and MISC DRIVERS","DELL REMOTE BIOS UPDATE DRIVER",677
"CHAR and MISC DRIVERS","DELL SMBIOS DRIVER",1182
"CHAR and MISC DRIVERS","DELL SMBIOS SMM DRIVER",152
"CHAR and MISC DRIVERS","DELL SMBIOS WMI DRIVER",485
"CHAR and MISC DRIVERS","DELL SYSTEMS MANAGEMENT BASE DRIVER (dcdbas)",977
"CHAR and MISC DRIVERS","DELL WMI DESCRIPTOR DRIVER",205
"CHAR and MISC DRIVERS","DELL WMI HARDWARE PRIVACY SUPPORT",391
"CHAR and MISC DRIVERS","DELL WMI NOTIFICATIONS DRIVER",831
"CHAR and MISC DRIVERS","DELL WMI SYSMAN DRIVER",2249
"CHAR and MISC DRIVERS","DESIGNWARE XDATA IP DRIVER",484
"CHAR and MISC DRIVERS","DOUBLETALK DRIVER",749
"CHAR and MISC DRIVERS","FPGA DFL DRIVERS",9737
"CHAR and MISC DRIVERS","FPGA MANAGER FRAMEWORK",19231
"CHAR and MISC DRIVERS","FUJITSU LAPTOP EXTRAS",1033
"CHAR and MISC DRIVERS","FUJITSU TABLET EXTRAS",542
"CHAR and MISC DRIVERS","GENWQE (IBM Generic Workqueue Card)",6777
"CHAR and MISC DRIVERS","GIGABYTE WMI DRIVER",198
"CHAR and MISC DRIVERS","GPD POCKET FAN DRIVER",224
"CHAR and MISC DRIVERS","HABANALABS PCI DRIVER",173791
"CHAR and MISC DRIVERS","HARD DRIVE ACTIVE PROTECTION SYSTEM (HDAPS) DRIVER",627
"CHAR and MISC DRIVERS","HEWLETT PACKARD ENTERPRISE ILO CHIF DRIVER",1147
"CHAR and MISC DRIVERS","HIKEY960 ONBOARD USB GPIO HUB DRIVER",277
"CHAR and MISC DRIVERS","HP COMPAQ TC1100 TABLET WMI EXTRAS DRIVER",265
"CHAR and MISC DRIVERS","HPET:	High Precision Event Timers driver",1248
"CHAR and MISC DRIVERS","IBM Power Virtual Management Channel Driver",2628
"CHAR and MISC DRIVERS","IDEAPAD LAPTOP EXTRAS DRIVER",1745
"CHAR and MISC DRIVERS","INTEL ATOMISP2 DUMMY / POWER-MANAGEMENT DRIVER",143
"CHAR and MISC DRIVERS","INTEL ATOMISP2 LED DRIVER",116
"CHAR and MISC DRIVERS","INTEL BIOS SAR INT1092 DRIVER",424
"CHAR and MISC DRIVERS","INTEL HID EVENT DRIVER",756
"CHAR and MISC DRIVERS","INTEL ISHTP ECLITE DRIVER",703
"CHAR and MISC DRIVERS","INTEL MANAGEMENT ENGINE (mei)",18772
