"c_representative","c_section","c_size"
"8250/16?50 (AND CLONE UARTS) SERIAL DRIVER","8250/16?50 (AND CLONE UARTS) SERIAL DRIVER",195
"ABI/API","ABI/API",1862
"ACPI","ACPI",190275
"ACPI","ACPI APEI",5174
"ACPI","ACPI COMPONENT ARCHITECTURE (ACPICA)",113299
"ACPI","ACPI FAN DRIVER",496
"ACPI","ACPI FOR ARM64 (ACPI/arm64)",2176
"ACPI","ACPI PMIC DRIVERS",2451
"ACPI","ACPI THERMAL DRIVER",1494
"ACPI","ACPI VIDEO DRIVER",2319
"ACPI","ACPI VIOT DRIVER",385
"ACPI","AUDIT SUBSYSTEM",10192
"ACPI","BITMAP API",3936
"ACPI","BROADCOM STB PCIE DRIVER",1507
"ACPI","COMPACTPCI HOTPLUG CORE",1060
"ACPI","COMPACTPCI HOTPLUG GENERIC DRIVER",207
"ACPI","COMPACTPCI HOTPLUG ZIATECH ZT5550 DRIVER",369
"ACPI","GENERIC INCLUDE/ASM HEADER FILES",16463
"ACPI","GENERIC VDSO LIBRARY",1076
"ACPI","Hyper-V/Azure CORE AND DRIVERS",48710
"ACPI","IBM Power IO DLPAR Driver for RPA-compliant PPC64 platform",623
"ACPI","IBM Power PCI Hotplug Driver for RPA-compliant PPC64 platform",872
"ACPI","ISAPNP",1356
"ACPI","LIBNVDIMM BLK: MMIO-APERTURE DRIVER",1654
"ACPI","LIBNVDIMM BTT: BLOCK TRANSLATION TABLE",2343
"ACPI","LIBNVDIMM PMEM: PERSISTENT MEMORY DRIVER",721
"ACPI","LIBNVDIMM: DEVICETREE BINDINGS",174
"ACPI","LIBNVDIMM: NON-VOLATILE MEMORY DEVICE SUBSYSTEM",27698
"ACPI","MMU GATHER AND TLB INVALIDATION",1756
"ACPI","NTB AMD DRIVER",1586
"ACPI","NTB DRIVER CORE",22409
"ACPI","NTB IDT DRIVER",4173
"ACPI","NTB INTEL DRIVER",3942
"ACPI","PCI DRIVER FOR AARDVARK (Marvell Armada 3700)",1649
"ACPI","PCI DRIVER FOR ALTERA PCIE IP",884
"ACPI","PCI DRIVER FOR APPLIEDMICRO XGENE",691
"ACPI","PCI DRIVER FOR ARM VERSATILE PLATFORM",267
"ACPI","PCI DRIVER FOR ARMADA 8K",398
"ACPI","PCI DRIVER FOR CADENCE PCIE IP",3043
"ACPI","PCI DRIVER FOR FREESCALE LAYERSCAPE",462
"ACPI","PCI DRIVER FOR FU740",422
"ACPI","PCI DRIVER FOR GENERIC OF HOSTS",364
"ACPI","PCI DRIVER FOR IMX6",1477
"ACPI","PCI DRIVER FOR INTEL IXP4XX",771
"ACPI","PCI DRIVER FOR INTEL VOLUME MANAGEMENT DEVICE (VMD)",952
"ACPI","PCI DRIVER FOR MICROSEMI SWITCHTEC",4252
"ACPI","PCI DRIVER FOR MOBIVEIL PCIE IP",1182
