"c_representative","c_section","c_size"
"8250/16?50 (AND CLONE UARTS) SERIAL DRIVER","8250/16?50 (AND CLONE UARTS) SERIAL DRIVER",186
"ABI/API","ABI/API",1845
"ACPI","ACPI",183080
"ACPI","ACPI APEI",5045
"ACPI","ACPI COMPONENT ARCHITECTURE (ACPICA)",111502
"ACPI","ACPI FAN DRIVER",427
"ACPI","ACPI FOR ARM64 (ACPI/arm64)",1972
"ACPI","ACPI PMIC DRIVERS",2296
"ACPI","ACPI THERMAL DRIVER",1558
"ACPI","ACPI VIDEO DRIVER",2272
"ACPI","COMPACTPCI HOTPLUG CORE",1060
"ACPI","COMPACTPCI HOTPLUG GENERIC DRIVER",207
"ACPI","COMPACTPCI HOTPLUG ZIATECH ZT5550 DRIVER",369
"ACPI","Hyper-V CORE AND DRIVERS",33997
"ACPI","IBM Power IO DLPAR Driver for RPA-compliant PPC64 platform",622
"ACPI","IBM Power PCI Hotplug Driver for RPA-compliant PPC64 platform",820
"ACPI","ISAPNP",1451
"ACPI","LIBNVDIMM BLK: MMIO-APERTURE DRIVER",1595
"ACPI","LIBNVDIMM BTT: BLOCK TRANSLATION TABLE",2368
"ACPI","LIBNVDIMM PMEM: PERSISTENT MEMORY DRIVER",650
"ACPI","LIBNVDIMM: DEVICETREE BINDINGS",184
"ACPI","LIBNVDIMM: NON-VOLATILE MEMORY DEVICE SUBSYSTEM",20261
"ACPI","NTB AMD DRIVER",1380
"ACPI","NTB DRIVER CORE",19435
"ACPI","NTB IDT DRIVER",4195
"ACPI","NTB INTEL DRIVER",3235
"ACPI","PCI DRIVER FOR AARDVARK (Marvell Armada 3700)",1101
"ACPI","PCI DRIVER FOR ALTERA PCIE IP",917
"ACPI","PCI DRIVER FOR APPLIEDMICRO XGENE",739
"ACPI","PCI DRIVER FOR ARM VERSATILE PLATFORM",298
"ACPI","PCI DRIVER FOR ARMADA 8K",321
"ACPI","PCI DRIVER FOR CADENCE PCIE IP",1595
"ACPI","PCI DRIVER FOR FREESCALE LAYERSCAPE",497
"ACPI","PCI DRIVER FOR GENERIC OF HOSTS",311
"ACPI","PCI DRIVER FOR IMX6",1400
"ACPI","PCI DRIVER FOR INTEL VOLUME MANAGEMENT DEVICE (VMD)",876
"ACPI","PCI DRIVER FOR MICROSEMI SWITCHTEC",3878
"ACPI","PCI DRIVER FOR MOBIVEIL PCIE IP",931
"ACPI","PCI DRIVER FOR MVEBU (Marvell Armada 370 and Armada XP SOC support)",1156
"ACPI","PCI DRIVER FOR NVIDIA TEGRA",3205
"ACPI","PCI DRIVER FOR RENESAS R-CAR",1660
"ACPI","PCI DRIVER FOR SAMSUNG EXYNOS",538
"ACPI","PCI DRIVER FOR SYNOPSYS DESIGNWARE",2476
"ACPI","PCI DRIVER FOR TI DRA7XX",1047
"ACPI","PCI DRIVER FOR TI KEYSTONE",1022
"ACPI","PCI DRIVER FOR V3 SEMICONDUCTOR V360EPC",1039
"ACPI","PCI ENDPOINT SUBSYSTEM",3664
"ACPI","PCI ERROR RECOVERY",413
"ACPI","PCI MSI DRIVER FOR ALTERA MSI IP",318
"ACPI","PCI MSI DRIVER FOR APPLIEDMICRO XGENE",611
"ACPI","PCI NATIVE HOST BRIDGE AND ENDPOINT DRIVERS",38295
"ACPI","PCI SUBSYSTEM",138354
"ACPI","PCIE DRIVER FOR AMLOGIC MESON",593
"ACPI","PCIE DRIVER FOR AXIS ARTPEC",667
"ACPI","PCIE DRIVER FOR CAVIUM THUNDERX",926
"ACPI","PCIE DRIVER FOR HISILICON",483
"ACPI","PCIE DRIVER FOR HISILICON KIRIN",593
"ACPI","PCIE DRIVER FOR HISILICON STB",540
"ACPI","PCIE DRIVER FOR MEDIATEK",1528
"ACPI","PCIE DRIVER FOR QUALCOMM MSM",1320
