"c_representative","c_section","c_size"
"Architecture support - S390 general architecture support","Architecture support - S390 general architecture support",57244
"Architecture support - S390 general architecture support","Devices - VFIO",10529
"Architecture support - S390 general architecture support","Devices - vfio-ap",1237
"Architecture support - S390 general architecture support","Devices - vfio-ccw",841
"Architecture support - S390 general architecture support","Devices - virtio-ccw",2387
"Architecture support - S390 general architecture support","Guest CPU Cores (KVM) - S390 KVM CPUs",7886
"Architecture support - S390 general architecture support","Guest CPU cores (TCG) - S390 TCG CPUs",46485
"Architecture support - S390 general architecture support","S390 Machines - S390 PCI",3299
"Architecture support - S390 general architecture support","S390 Machines - S390 Virtio-ccw",16584
"Architecture support - S390 general architecture support","S390 Machines - S390-ccw boot",7738
"Architecture support - S390 general architecture support","Subsystems - GDB stub",5419
"Block drivers - Bootdevice","Block drivers - Bootdevice",438
"Block drivers - Image format fuzzer","Block drivers - Image format fuzzer",1412
"Block drivers - Semihosting","Block drivers - Semihosting",418
"Build and test automation - Build and test automation","Build and test automation - Build and test automation",4247
"Build and test automation - FreeBSD Hosted Continuous Integration","Build and test automation - FreeBSD Hosted Continuous Integration",38
"Build and test automation - GitLab Continuous Integration","Build and test automation - GitLab Continuous Integration",83
"Build and test automation - Guest Test Compilation Support","Build and test automation - Guest Test Compilation Support",0
"Build System - GIT submodules","Build System - GIT submodules",82
"Devices - Cirrus VGA","Devices - Cirrus VGA",3786
"Devices - EDID Generator","Devices - EDID Generator",619
"Devices - EDU","Devices - EDU",447
"Devices - Generic Loader","Devices - Generic Loader",360
"Devices - ramfb","Devices - ramfb",238
"Devices - Unimplemented device","Devices - Unimplemented device",149
"Devices - USB","ARM Machines - NRF51",3187
"Devices - USB","Devices - CHRP NVRAM",244
"Devices - USB","Devices - Firmware configuration (fw_cfg)",2336
"Devices - USB","Devices - IDE",17217
"Devices - USB","Devices - Intel Hexadecimal Object File Loader",63
"Devices - USB","Devices - IPMI",5907
"Devices - USB","Devices - SD (Secure Card)",5177
"Devices - USB","Devices - USB",38875
"Devices - USB","Devices - USB (serial adapter)",604
"Devices - USB","Devices - virtio-9p",13427
"Devices - USB","Subsystems - Human Monitor (HMP)",10677
"Devices - USB","Subsystems - QMP",7026
"Devices - USB","Subsystems - qtest",38168
"Devices - USB","Subsystems - TPM",6433
"Devices - Xilinx SPI","Devices - Xilinx SPI",1887
"Documentation - Build system architecture","Documentation - Build system architecture",519
"Documentation - GIT Data Mining Config","Documentation - GIT Data Mining Config",362
"Documentation - Incompatible changes","Documentation - Incompatible changes",385
"Guest CPU cores (TCG) - Alpha TCG CPUs","Alpha Machines",1942
"Guest CPU cores (TCG) - Alpha TCG CPUs","Guest CPU cores (TCG) - Alpha TCG CPUs",8727
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - ARM ACPI Subsystem",957
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - ARM cores",17124
