"c_representative","c_section","c_size"
"Architecture support - S390","Architecture support - S390",46595
"Architecture support - S390","Devices - VFIO",9336
"Architecture support - S390","Devices - vfio-ccw",644
"Architecture support - S390","Devices - virtio",23353
"Architecture support - S390","Devices - virtio-ccw",2165
"Architecture support - S390","Devices - virtio-crypto",1173
"Architecture support - S390","Devices - virtio-input",1234
"Architecture support - S390","Devices - virtio-rng",966
"Architecture support - S390","Guest CPU Cores (KVM): - S390",5527
"Architecture support - S390","Guest CPU cores (TCG): - S390",38479
"Architecture support - S390","S390 Machines - S390 Virtio-ccw",15206
"Architecture support - S390","S390 Machines - S390-ccw Bios",5416
"Architecture support - S390","Subsystems - GDB stub",3230
"ARM Machines - ARM cores","ARM Machines - ARM cores",15084
"Block drivers - Bootdevice","Block drivers - Bootdevice",342
"Block drivers - Image format fuzzer","Block drivers - Image format fuzzer",1417
"Block drivers - PVRDMA","Block drivers - PVRDMA",4030
"Build and test automation - Build and test automation","Build and test automation - Build and test automation",2516
"Devices - Character devices","ARM Machines - ARM PrimeCell and CMSDK devices",5995
"Devices - Character devices","ARM Machines - Exynos",8134
"Devices - Character devices","ARM Machines - STM32F205",1966
"Devices - Character devices","Devices - Character devices",12591
"Devices - Character devices","Devices - IPack",1386
"Devices - Character devices","Devices - virtio-serial",1813
"Devices - Character devices","Guest CPU cores (TCG): - LM32",11938
"Devices - Character devices","LM32 Machines - EVR32 and uclinux BSP",320
"Devices - Character devices","LM32 Machines - milkymist",217
"Devices - Character devices","SPARC Machines - Leon3",1439
"Devices - Character devices","X86 Machines - PC Chipset",10363
"Devices - CHRP NVRAM","Devices - CHRP NVRAM",237
"Devices - EDU","Devices - EDU",426
"Devices - Generic Loader","Devices - Generic Loader",355
"Devices - SD (Secure Card)","Devices - SD (Secure Card)",5190
"Devices - Unimplemented device","Devices - Unimplemented device",148
"Devices - USB","Devices - USB",37937
"Devices - USB","Devices - USB (serial adapter)",602
"Devices - Xilinx SPI","Devices - Xilinx SPI",1891
"Documentation - Build system architecture","Documentation - Build system architecture",525
"Guest CPU Cores (KVM): - Overall","Guest CPU Cores (KVM): - Overall",3593
"Guest CPU cores (TCG): - Alpha","Guest CPU cores (TCG): - Alpha",8151
"Guest CPU cores (TCG): - ARM","ARM Machines - ARM ACPI Subsystem",896
"Guest CPU cores (TCG): - ARM","ARM Machines - Calxeda Highbank",892
"Guest CPU cores (TCG): - ARM","ARM Machines - Canon DIGIC",688
"Guest CPU cores (TCG): - ARM","ARM Machines - Emcraft M2S-FG484",105
"Guest CPU cores (TCG): - ARM","ARM Machines - Gumstix",163
"Guest CPU cores (TCG): - ARM","ARM Machines - Integrator CP",830
"Guest CPU cores (TCG): - ARM","ARM Machines - MPS2",734
"Guest CPU cores (TCG): - ARM","ARM Machines - Musicpal",1747
"Guest CPU cores (TCG): - ARM","ARM Machines - Netduino 2",51
"Guest CPU cores (TCG): - ARM","ARM Machines - nSeries",1461
"Guest CPU cores (TCG): - ARM","ARM Machines - Palm",271
"Guest CPU cores (TCG): - ARM","ARM Machines - PXA2XX",9490
"Guest CPU cores (TCG): - ARM","ARM Machines - Real View",708
"Guest CPU cores (TCG): - ARM","ARM Machines - Stellaris",2143
"Guest CPU cores (TCG): - ARM","ARM Machines - Versatile PB",1761
"Guest CPU cores (TCG): - ARM","ARM Machines - Xilinx ZynqMP",5324
"Guest CPU cores (TCG): - ARM","Devices - OMAP",18313
"Guest CPU cores (TCG): - ARM","Guest CPU Cores (KVM): - ARM",669
"Guest CPU cores (TCG): - ARM","Guest CPU cores (TCG): - ARM",112045
"Guest CPU cores (TCG): - ARM","Guest CPU cores (TCG): - MicroBlaze",5745
"Guest CPU cores (TCG): - ARM","Guest CPU cores (TCG): - SPARC",21332
"Guest CPU cores (TCG): - ARM","MicroBlaze Machines - petalogix_ml605",226
"Guest CPU cores (TCG): - ARM","MicroBlaze Machines - petalogix_s3adsp1800",138
"Guest CPU cores (TCG): - ARM","SPARC Machines - Sun4m",3383
"Guest CPU cores (TCG): - ARM","SPARC Machines - Sun4u",2204
"Guest CPU cores (TCG): - ARM","SPARC Machines - Sun4v",292
"Guest CPU cores (TCG): - ARM","Tiny Code Generator (TCG) - AArch64 target",17734
"Guest CPU cores (TCG): - ARM","Tiny Code Generator (TCG) - ARM target",6539
"Guest CPU cores (TCG): - ARM","Tiny Code Generator (TCG) - Common code",37716
"Guest CPU cores (TCG): - ARM","Tiny Code Generator (TCG) - S390 target",4682
"Guest CPU cores (TCG): - ARM","Tiny Code Generator (TCG) - SPARC target",5317
"Guest CPU cores (TCG): - ARM","Tiny Code Generator (TCG) - TCI target",2554
"Guest CPU cores (TCG): - FPU emulation","Guest CPU cores (TCG): - FPU emulation",10155
"Guest CPU cores (TCG): - HPPA (PA-RISC)","Guest CPU cores (TCG): - HPPA (PA-RISC)",11326
"Guest CPU cores (TCG): - M68K","Guest CPU cores (TCG): - M68K",19731
"Guest CPU cores (TCG): - MIPS","Guest CPU Cores (KVM): - MIPS",1054
"Guest CPU cores (TCG): - MIPS","Guest CPU cores (TCG): - MIPS",71995
"Guest CPU cores (TCG): - MIPS","MIPS Machines - Boston",1220
"Guest CPU cores (TCG): - MIPS","MIPS Machines - Fulong 2E",941
"Guest CPU cores (TCG): - MIPS","MIPS Machines - Jazz",384
"Guest CPU cores (TCG): - MIPS","MIPS Machines - Malta",1260
"Guest CPU cores (TCG): - MIPS","MIPS Machines - R4000",306
"Guest CPU cores (TCG): - MIPS","Tiny Code Generator (TCG) - MIPS target",8726
"Guest CPU cores (TCG): - Moxie","Guest CPU cores (TCG): - Moxie",1964
"Guest CPU cores (TCG): - NiosII","Guest CPU cores (TCG): - NiosII",6195
"Guest CPU cores (TCG): - OpenRISC","Guest CPU cores (TCG): - OpenRISC",6837
"Guest CPU cores (TCG): - OpenRISC","OpenRISC Machines - or1k-sim",181
"Guest CPU cores (TCG): - Overall","Guest CPU cores (TCG): - Overall",15883
"Guest CPU cores (TCG): - Overall","Subsystems - Main loop",8718
"Guest CPU cores (TCG): - Overall","Subsystems - Memory API",10070
"Guest CPU cores (TCG): - Overall","Usermode Emulation - Overall",986
"Guest CPU cores (TCG): - PowerPC","Devices - PCI",12777
"Guest CPU cores (TCG): - PowerPC","Devices - ppc4xx",6555
"Guest CPU cores (TCG): - PowerPC","Guest CPU Cores (KVM): - PPC",2879
"Guest CPU cores (TCG): - PowerPC","Guest CPU cores (TCG): - PowerPC",89109
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - 405",671
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - Bamboo",308
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - mpc8544ds",205
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - New World",3660
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - Old World",2826
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - PReP",3206
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - sPAPR",48209
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - virtex_ml507",318
"Guest CPU cores (TCG): - PowerPC","Tiny Code Generator (TCG) - PPC",8473
"Guest CPU cores (TCG): - RISC-V","Guest CPU cores (TCG): - RISC-V",12205
"Guest CPU cores (TCG): - SH4","Guest CPU cores (TCG): - SH4",10051
"Guest CPU cores (TCG): - SH4","SH4 Machines - R2D",1216
"Guest CPU cores (TCG): - SH4","SH4 Machines - Shix",91
"Guest CPU cores (TCG): - TriCore","Guest CPU cores (TCG): - TriCore",14814
"Guest CPU cores (TCG): - UniCore32","Guest CPU cores (TCG): - UniCore32",3891
"Guest CPU cores (TCG): - UniCore32","UniCore32 Machines - PKUnity-3 SoC initramfs-with-busybox",863
"Guest CPU cores (TCG): - X86","Devices - ACPI/SMBIOS",17551
"Guest CPU cores (TCG): - X86","Devices - IPMI",4849
"Guest CPU cores (TCG): - X86","Devices - NVDIMM",1654
"Guest CPU cores (TCG): - X86","Devices - virtio-9p",14015
"Guest CPU cores (TCG): - X86","Devices - VM Generation ID",757
"Guest CPU cores (TCG): - X86","Guest CPU Cores (KVM): - X86",3618
"Guest CPU cores (TCG): - X86","Guest CPU cores (TCG): - X86",73638
"Guest CPU cores (TCG): - X86","Guest CPU Cores (Xen): - X86",14784
"Guest CPU cores (TCG): - X86","Subsystems - Stubs",807
"Guest CPU cores (TCG): - X86","Subsystems - TPM",5184
"Guest CPU cores (TCG): - X86","Tiny Code Generator (TCG) - i386 target",10641
"Guest CPU cores (TCG): - X86","X86 Machines - PC",25172
