"c_representative","c_section","c_size"
"Architecture support - MIPS general architecture support","Architecture support - MIPS general architecture support",0
"Architecture support - S390 general architecture support","Architecture support - S390 general architecture support",61258
"Architecture support - S390 general architecture support","Block drivers - Semihosting",2059
"Architecture support - S390 general architecture support","Devices - S390 3270 device",550
"Architecture support - S390 general architecture support","Devices - S390 diag 288 watchdog",180
"Architecture support - S390 general architecture support","Devices - S390 floating interrupt controller",1324
"Architecture support - S390 general architecture support","Devices - VFIO",13001
"Architecture support - S390 general architecture support","Devices - vfio-ap",1275
"Architecture support - S390 general architecture support","Devices - vfio-ccw",1061
"Architecture support - S390 general architecture support","Devices - virtio-ccw",2501
"Architecture support - S390 general architecture support","Guest CPU Cores (KVM) - S390 KVM CPUs",3880
"Architecture support - S390 general architecture support","Guest CPU cores (TCG) - Multiarch Linux User Tests",4188
"Architecture support - S390 general architecture support","Guest CPU cores (TCG) - S390 TCG CPUs",49594
"Architecture support - S390 general architecture support","S390 Machines - S390 channel subsystem",4429
"Architecture support - S390 general architecture support","S390 Machines - S390 CPU models",1906
"Architecture support - S390 general architecture support","S390 Machines - S390 PCI",3778
"Architecture support - S390 general architecture support","S390 Machines - S390 SCLP-backed devices",2373
"Architecture support - S390 general architecture support","S390 Machines - S390 Virtio-ccw",17327
"Architecture support - S390 general architecture support","S390 Machines - S390-ccw boot",8101
"Architecture support - S390 general architecture support","Subsystems - GDB stub",5839
"Architecture support - S390 general architecture support","Tiny Code Generator (TCG) - S390 TCG target",1892
"ARM Machines - Goldfish RTC","ARM Machines - Goldfish RTC",345
"Block drivers - Bootdevice","Block drivers - Bootdevice",429
"Block drivers - EBPF:","Block drivers - EBPF:",1278
"Block drivers - Image format fuzzer","Block drivers - Image format fuzzer",1412
"Block drivers - Multi-process QEMU","Block drivers - Multi-process QEMU",2982
"Build and test automation - Guest Test Compilation Support","Build and test automation - Guest Test Compilation Support",0
"Build and test automation - Integration Testing with the Avocado framework","Build and test automation - Integration Testing with the Avocado framework",6999
"Build and test automation - Integration Testing with the Avocado framework","Devices - Guest Loader",314
"Build and test automation - Integration Testing with the Avocado framework","Devices - PIIX4 South Bridge (i82371AB)",398
"Build and test automation - Integration Testing with the Avocado framework","Devices - Renesas RX peripherals",1079
"Build and test automation - Integration Testing with the Avocado framework","Guest CPU cores (TCG) - AVR TCG CPUs",4948
"Build and test automation - Integration Testing with the Avocado framework","MIPS Machines - Boston",1567
"Build and test automation - Integration Testing with the Avocado framework","MIPS Machines - Fuloong 2E",2038
"Build and test automation - Integration Testing with the Avocado framework","MIPS Machines - Jazz",1522
"Build and test automation - Integration Testing with the Avocado framework","MIPS Machines - Loongson-3 virtual platforms",1309
"Build and test automation - Integration Testing with the Avocado framework","MIPS Machines - Malta",4134
"Build and test automation - Integration Testing with the Avocado framework","MIPS Machines - Overall MIPS Machines",6417
"Build and test automation - Integration Testing with the Avocado framework","PowerPC Machines - mpc8544ds",253
"Build and test automation - Integration Testing with the Avocado framework","PowerPC Machines - PReP",2516
"Build and test automation - Integration Testing with the Avocado framework","PowerPC Machines - virtex_ml507",352
"Build and test automation - Integration Testing with the Avocado framework","RX Machines - rx-gdbsim",312
"Build and test automation - Integration Testing with the Avocado framework","Subsystems - Record/replay",4235
"Build and test automation - Integration Testing with the Avocado framework","Tiny Code Generator (TCG) - TCG Plugins",5476
"Build and test automation - Windows Hosted Continuous Integration","Build and test automation - Windows Hosted Continuous Integration",109
"Build System - GIT submodules","Build System - GIT submodules",104
"Build System - UI translations","Build System - UI translations",602
"Devices - Cirrus VGA","Devices - Cirrus VGA",3761
"Devices - EDID Generator","Devices - EDID Generator",757
"Devices - EDU","Devices - EDU",442
"Devices - Empty slot","Devices - Empty slot",128
"Devices - Generic Loader","Devices - Generic Loader",389
"Devices - LED","Devices - LED",259
"Devices - MIPS CPS","Devices - MIPS CPS",1255
"Devices - MIPS GIC","Devices - MIPS GIC",878
"Devices - OpenPIC interrupt controller","Devices - OpenPIC interrupt controller",1821
"Devices - pca954x","Devices - pca954x",258
"Devices - ramfb","Devices - ramfb",212
"Devices - S390 storage attribute device","Devices - S390 storage attribute device",0
"Devices - S390 storage key device","Devices - S390 storage key device",0
"Devices - Unimplemented device","Devices - Unimplemented device",153
"Devices - Xilinx SPI","Devices - Xilinx SPI",1891
"Documentation - Build system architecture","Documentation - Build system architecture",486
"Documentation - GIT Data Mining Config","Documentation - GIT Data Mining Config",439
"Documentation - Incompatible changes","Documentation - Incompatible changes",467
"Guest CPU Cores (HAXM) - X86 HAXM CPUs","Guest CPU Cores (HAXM) - X86 HAXM CPUs",3073
"Guest CPU Cores (KVM) - X86 KVM CPUs","Guest CPU Cores (KVM) - X86 KVM CPUs",8093
"Guest CPU Cores (NVMM) - NetBSD Virtual Machine Monitor (NVMM) CPU support","Guest CPU Cores (NVMM) - NetBSD Virtual Machine Monitor (NVMM) CPU support",1406
"Guest CPU Cores (other accelerators) - HVF","Guest CPU Cores (other accelerators) - HVF",657
"Guest CPU Cores (other accelerators) - Overall","Guest CPU Cores (other accelerators) - Overall",441
"Guest CPU Cores (other accelerators) - WHPX CPUs","Guest CPU Cores (other accelerators) - WHPX CPUs",2520
"Guest CPU Cores (other accelerators) - X86 HVF CPUs","Guest CPU Cores (other accelerators) - X86 HVF CPUs",7771
"Guest CPU cores (TCG) - Alpha TCG CPUs","Alpha Machines",1967
"Guest CPU cores (TCG) - Alpha TCG CPUs","Guest CPU cores (TCG) - Alpha TCG CPUs",8783
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - ARM ACPI Subsystem",1158
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - ASPEED BMCs",15782
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Canon DIGIC",826
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Emcraft M2S-FG484",126
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Gumstix",168
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - i.MX25 PDK",1593
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Integrator CP",978
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - MCIMX6UL EVK / i.MX6ul",2241
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - MCIMX7D SABRE / i.MX7",2493
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - MPS2",9022
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Musca",708
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Musicpal",1812
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Netduino 2",62
