"c_representative","c_section","c_size"
"Architecture support - S390","Architecture support - S390",51195
"Architecture support - S390","Devices - VFIO",10285
"Architecture support - S390","Devices - vfio-ap",1232
"Architecture support - S390","Devices - vfio-ccw",693
"Architecture support - S390","Devices - virtio-ccw",2365
"Architecture support - S390","Guest CPU Cores (KVM): - S390",5613
"Architecture support - S390","Guest CPU cores (TCG): - S390",41776
"Architecture support - S390","S390 Machines - S390 PCI",3289
"Architecture support - S390","S390 Machines - S390 Virtio-ccw",16337
"Architecture support - S390","S390 Machines - S390-ccw boot",6542
"Architecture support - S390","Subsystems - GDB stub",4587
"Block drivers - Bootdevice","Block drivers - Bootdevice",345
"Block drivers - Image format fuzzer","Block drivers - Image format fuzzer",1414
"Build and test automation - Build and test automation","Build and test automation - Build and test automation",3430
"Build and test automation - FreeBSD Hosted Continuous Integration","Build and test automation - FreeBSD Hosted Continuous Integration",27
"Build and test automation - GitLab Continuous Integration","Build and test automation - GitLab Continuous Integration",73
"Build and test automation - Guest Test Compilation Support","Build and test automation - Guest Test Compilation Support",226
"Build System - GIT submodules","Build System - GIT submodules",82
"Devices - Cirrus VGA","Devices - Cirrus VGA",3777
"Devices - EDID Generator","Devices - EDID Generator",619
"Devices - EDU","Devices - EDU",431
"Devices - Generic Loader","Devices - Generic Loader",356
"Devices - ramfb","Devices - ramfb",169
"Devices - Unimplemented device","Devices - Unimplemented device",148
"Devices - USB","ARM Machines - NRF51",3170
"Devices - USB","Devices - CHRP NVRAM",243
"Devices - USB","Devices - Firmware configuration (fw_cfg)",1973
"Devices - USB","Devices - IDE",17177
"Devices - USB","Devices - Intel Hexadecimal Object File Loader",63
"Devices - USB","Devices - IPMI",4947
"Devices - USB","Devices - SD (Secure Card)",5101
"Devices - USB","Devices - USB",38234
"Devices - USB","Devices - USB (serial adapter)",602
"Devices - USB","Devices - virtio-9p",13301
"Devices - USB","Subsystems - qtest",34723
"Devices - USB","Subsystems - TPM",6369
"Devices - Xilinx SPI","Devices - Xilinx SPI",1860
"Documentation - Build system architecture","Documentation - Build system architecture",524
"Documentation - GIT Data Mining Config","Documentation - GIT Data Mining Config",340
"Documentation - Incompatible changes","Documentation - Incompatible changes",208
"Guest CPU cores (TCG): - Alpha","Guest CPU cores (TCG): - Alpha",8112
"Guest CPU cores (TCG): - ARM","ARM Machines - ARM ACPI Subsystem",946
"Guest CPU cores (TCG): - ARM","ARM Machines - ARM cores",16852
"Guest CPU cores (TCG): - ARM","ARM Machines - Calxeda Highbank",894
"Guest CPU cores (TCG): - ARM","ARM Machines - Canon DIGIC",779
"Guest CPU cores (TCG): - ARM","ARM Machines - Emcraft M2S-FG484",105
"Guest CPU cores (TCG): - ARM","ARM Machines - Gumstix",160
"Guest CPU cores (TCG): - ARM","ARM Machines - i.MX25 PDK",1097
"Guest CPU cores (TCG): - ARM","ARM Machines - Integrator CP",848
"Guest CPU cores (TCG): - ARM","ARM Machines - MCIMX6UL EVK / i.MX6ul",2157
"Guest CPU cores (TCG): - ARM","ARM Machines - MCIMX7D SABRE / i.MX7",2406
