"c_representative","c_section","c_size"
"CRIS Machines - etraxfs","CRIS Machines - etraxfs",0
"Devices - IDE","Devices - IDE",9118
"Devices - PCI","Devices - PCI",10805
"Devices - ppce500","Devices - ppce500",0
"Devices - SCSI","Devices - LSI53C895A",2136
"Devices - SCSI","Devices - SCSI",15877
"Devices - SCSI","Devices - vhost",1689
"Devices - USB","Devices - USB",32746
"Devices - VFIO","Devices - VFIO",0
"Guest CPU cores (TCG): - Alpha","Guest CPU cores (TCG): - Alpha",7722
"Guest CPU cores (TCG): - ARM","ARM Machines - Calxeda Highbank",775
"Guest CPU cores (TCG): - ARM","ARM Machines - Exynos",7376
"Guest CPU cores (TCG): - ARM","ARM Machines - Gumstix",141
"Guest CPU cores (TCG): - ARM","ARM Machines - i.MX31",2176
"Guest CPU cores (TCG): - ARM","ARM Machines - Integrator CP",566
"Guest CPU cores (TCG): - ARM","ARM Machines - Mainstone",190
"Guest CPU cores (TCG): - ARM","ARM Machines - Musicpal",1721
"Guest CPU cores (TCG): - ARM","ARM Machines - nSeries",1415
"Guest CPU cores (TCG): - ARM","ARM Machines - Palm",284
"Guest CPU cores (TCG): - ARM","ARM Machines - Real View",408
"Guest CPU cores (TCG): - ARM","ARM Machines - Spitz",1138
"Guest CPU cores (TCG): - ARM","ARM Machines - Stellaris",1940
"Guest CPU cores (TCG): - ARM","ARM Machines - Versatile PB",980
"Guest CPU cores (TCG): - ARM","Devices - OMAP",17083
"Guest CPU cores (TCG): - ARM","Guest CPU cores (TCG): - ARM",43546
"Guest CPU cores (TCG): - CRIS","CRIS Machines - Axis Dev88",366
"Guest CPU cores (TCG): - CRIS","Guest CPU cores (TCG): - CRIS",8039
"Guest CPU cores (TCG): - LM32","Guest CPU cores (TCG): - LM32",3048
"Guest CPU cores (TCG): - LM32","LM32 Machines - EVR32 and uclinux BSP",309
"Guest CPU cores (TCG): - LM32","LM32 Machines - milkymist",219
"Guest CPU cores (TCG): - M68K","Guest CPU cores (TCG): - M68K",6542
"Guest CPU cores (TCG): - M68K","M68K Machines - an5206",100
"Guest CPU cores (TCG): - M68K","M68K Machines - dummy_m68k",84
"Guest CPU cores (TCG): - M68K","M68K Machines - mcf5208",306
"Guest CPU cores (TCG): - MicroBlaze","Guest CPU cores (TCG): - MicroBlaze",4513
"Guest CPU cores (TCG): - MicroBlaze","MicroBlaze Machines - petalogix_ml605",197
"Guest CPU cores (TCG): - MIPS","Guest CPU cores (TCG): - MIPS",30993
"Guest CPU cores (TCG): - MIPS","MIPS Machines - Jazz",343
"Guest CPU cores (TCG): - MIPS","MIPS Machines - Malta",1034
"Guest CPU cores (TCG): - MIPS","MIPS Machines - Mipssim",240
"Guest CPU cores (TCG): - MIPS","MIPS Machines - R4000",313
"Guest CPU cores (TCG): - Moxie","Guest CPU cores (TCG): - Moxie",1523
"Guest CPU cores (TCG): - PowerPC","Devices - ppc4xx",4651
"Guest CPU cores (TCG): - PowerPC","Guest CPU cores (TCG): - PowerPC",49446
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - 405",662
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - Bamboo",306
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - e500",827
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - mpc8544ds",210
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - PReP",1094
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - sPAPR",6121
"Guest CPU cores (TCG): - S390","Devices - virtio",17551
"Guest CPU cores (TCG): - S390","Devices - virtio-9p",11342
"Guest CPU cores (TCG): - S390","Devices - virtio-ccw",1307
"Guest CPU cores (TCG): - S390","Devices - virtio-serial",1248
"Guest CPU cores (TCG): - S390","Guest CPU Cores (KVM): - S390",930
"Guest CPU cores (TCG): - S390","Guest CPU cores (TCG): - S390",18056
"Guest CPU cores (TCG): - S390","S390 Machines - S390 Virtio-ccw",1516
"Guest CPU cores (TCG): - SH4","Guest CPU cores (TCG): - SH4",7329
"Guest CPU cores (TCG): - SPARC","Guest CPU cores (TCG): - SPARC",16672
"Guest CPU cores (TCG): - SPARC","SPARC Machines - Leon3",1309
"Guest CPU cores (TCG): - SPARC","SPARC Machines - Sun4m",1943
"Guest CPU cores (TCG): - SPARC","SPARC Machines - Sun4u",1020
"Guest CPU cores (TCG): - UniCore32","Guest CPU cores (TCG): - UniCore32",3927
"Guest CPU cores (TCG): - UniCore32","UniCore32 Machines - PKUnity-3 SoC initramfs-with-busybox",828
"Guest CPU cores (TCG): - X86","Guest CPU Cores (KVM): - ARM",493
"Guest CPU cores (TCG): - X86","Guest CPU Cores (KVM): - Overall",8965
"Guest CPU cores (TCG): - X86","Guest CPU Cores (KVM): - PPC",1801
"Guest CPU cores (TCG): - X86","Guest CPU Cores (KVM): - X86",2348
"Guest CPU cores (TCG): - X86","Guest CPU cores (TCG): - X86",34749
"Guest CPU cores (TCG): - X86","Subsystems - CPU",2749
"Guest CPU cores (TCG): - X86","X86 Machines - PC",2024
"Guest CPU cores (TCG): - Xtensa","Guest CPU cores (TCG): - Xtensa",8849
"Guest CPU cores (TCG): - Xtensa","Xtensa Machines - Avnet LX60",315
"Guest CPU cores (TCG): - Xtensa","Xtensa Machines - sim",117
"Guest CPU Cores (Xen): - X86","Guest CPU Cores (Xen): - X86",1763
"Hosts: - LINUX","Hosts: - LINUX",3653
"Hosts: - POSIX","Hosts: - POSIX",632
"Hosts: - W32, W64","Hosts: - W32, W64",463
"MicroBlaze Machines - petalogix_s3adsp1800","MicroBlaze Machines - petalogix_s3adsp1800",0
"PowerPC Machines - New World","PowerPC Machines - New World",2379
"PowerPC Machines - New World","PowerPC Machines - Old World",2263
"PowerPC Machines - virtex_ml507","PowerPC Machines - virtex_ml507",0
"S390 Machines - S390 Virtio","S390 Machines - S390 Virtio",0
"SH4 Machines - R2D","SH4 Machines - R2D",0
"SH4 Machines - Shix","SH4 Machines - Shix",0
"Stable branches - Stable 0.14","Stable branches - Stable 0.14",0
"Stable branches - Stable 0.15","Stable branches - Stable 0.15",0
"Stable branches - Stable 1.0","Stable branches - Stable 1.0",0
"Subsystems - Audio","Subsystems - Audio",26801
"Subsystems - Audio","Subsystems - Cocoa graphics",1037
"Subsystems - Audio","Subsystems - Graphics",25968
"Subsystems - Audio","Subsystems - SPICE",5186
"Subsystems - Block","ARM Machines - Xilinx Zynq",3604
"Subsystems - Block","Devices - SSI",2518
"Subsystems - Block","Devices - virtio-blk",727
