"c_representative","c_section","c_size"
"Architecture support - S390 general architecture support","Architecture support - S390 general architecture support",58461
"Architecture support - S390 general architecture support","Devices - VFIO",10792
"Architecture support - S390 general architecture support","Devices - vfio-ap",1274
"Architecture support - S390 general architecture support","Devices - vfio-ccw",1023
"Architecture support - S390 general architecture support","Devices - virtio-ccw",2373
"Architecture support - S390 general architecture support","Guest CPU Cores (KVM) - S390 KVM CPUs",8242
"Architecture support - S390 general architecture support","Guest CPU cores (TCG) - S390 TCG CPUs",47105
"Architecture support - S390 general architecture support","S390 Machines - S390 PCI",3291
"Architecture support - S390 general architecture support","S390 Machines - S390 Virtio-ccw",17152
"Architecture support - S390 general architecture support","S390 Machines - S390-ccw boot",7937
"Architecture support - S390 general architecture support","Subsystems - GDB stub",5637
"ARM Machines - Emcraft M2S-FG484","ARM Machines - Emcraft M2S-FG484",107
"ARM Machines - Goldfish RTC","ARM Machines - Goldfish RTC",331
"ARM Machines - Netduino 2","ARM Machines - Netduino 2",52
"ARM Machines - Netduino Plus 2","ARM Machines - Netduino Plus 2",52
"AVR Machines - Arduino","AVR Machines - Arduino",149
"AVR Machines - AVR MCUs","AVR Machines - AVR MCUs",2107
"Block drivers - Bootdevice","Block drivers - Bootdevice",429
"Block drivers - Image format fuzzer","Block drivers - Image format fuzzer",1412
"Block drivers - PVRDMA","Block drivers - PVRDMA",6392
"Block drivers - Semihosting","Block drivers - Semihosting",516
"Build and test automation - Build and test automation","Build and test automation - Build and test automation",5772
"Build and test automation - FreeBSD Hosted Continuous Integration","Build and test automation - FreeBSD Hosted Continuous Integration",42
"Build and test automation - GitLab Continuous Integration","Build and test automation - GitLab Continuous Integration",186
"Build and test automation - Guest Test Compilation Support","Build and test automation - Guest Test Compilation Support",0
"Build System - GIT submodules","Build System - GIT submodules",86
"Build System - Sphinx documentation configuration and build machinery","Build System - Sphinx documentation configuration and build machinery",372
"Build System - UI translations","Build System - UI translations",677
"Devices - Character devices","ARM Machines - ARM PrimeCell and CMSDK devices",9307
"Devices - Character devices","ARM Machines - Canon DIGIC",812
"Devices - Character devices","ARM Machines - Exynos",8390
"Devices - Character devices","Devices - Character devices",14680
"Devices - Character devices","Devices - IPack",1400
"Devices - Character devices","Devices - Renesas peripherals",2077
"Devices - Character devices","Devices - virtio-serial",1790
"Devices - Character devices","X86 Machines - PC Chipset",11586
"Devices - CHRP NVRAM","Devices - CHRP NVRAM",245
"Devices - Cirrus VGA","Devices - Cirrus VGA",3769
"Devices - EDID Generator","Devices - EDID Generator",617
"Devices - EDU","Devices - EDU",439
"Devices - Empty slot","Devices - Empty slot",127
"Devices - Generic Loader","Devices - Generic Loader",360
"Devices - Intel Hexadecimal Object File Loader","Devices - Intel Hexadecimal Object File Loader",63
