"c_representative","c_section","c_size"
"ARM Machines - ARM cores","ARM Machines - ARM cores",9517
"ARM Machines - Netduino 2","ARM Machines - Netduino 2",49
"Block drivers - Bootdevice","Block drivers - Bootdevice",342
"Block drivers - Image format fuzzer","Block drivers - Image format fuzzer",1417
"Build and test automation","Build and test automation",146
"Devices - CHRP NVRAM","Devices - CHRP NVRAM",233
"Devices - EDU","Devices - EDU",421
"Devices - Generic Loader","Devices - Generic Loader",257
"Devices - Network devices","ARM Machines - Allwinner-a10",1598
"Devices - Network devices","ARM Machines - Calxeda Highbank",873
"Devices - Network devices","ARM Machines - i.MX31",7555
"Devices - Network devices","ARM Machines - Xilinx Zynq",6482
"Devices - Network devices","Devices - e1000e",4351
"Devices - Network devices","Devices - e1000x",480
"Devices - Network devices","Devices - LSI53C895A",2273
"Devices - Network devices","Devices - megasas",3823
"Devices - Network devices","Devices - Network devices",46360
"Devices - Network devices","Devices - Network packet abstractions",2757
"Devices - Network devices","Devices - Rocker",7295
"Devices - Network devices","Devices - SCSI",22913
"Devices - Network devices","Devices - vhost",3647
"Devices - Network devices","Devices - Vmware",5394
"Devices - Network devices","M68K Machines - mcf5208",1325
"Devices - PCI","Devices - PCI",11109
"Devices - PCI","PowerPC Machines - New World",3850
"Devices - PCI","PowerPC Machines - Old World",3001
"Devices - USB","Devices - USB",37472
"Devices - USB","Devices - USB (serial adapter)",655
"Devices - Xilinx SPI","Devices - Xilinx SPI",1128
"Documentation - Build system architecture","Documentation - Build system architecture",512
"Guest CPU cores (TCG): - Alpha","Guest CPU cores (TCG): - Alpha",9462
"Guest CPU cores (TCG): - ARM","ARM Machines - Gumstix",159
"Guest CPU cores (TCG): - ARM","ARM Machines - Integrator CP",775
"Guest CPU cores (TCG): - ARM","ARM Machines - Musicpal",1753
"Guest CPU cores (TCG): - ARM","ARM Machines - nSeries",1457
"Guest CPU cores (TCG): - ARM","ARM Machines - Palm",280
"Guest CPU cores (TCG): - ARM","ARM Machines - PXA2XX",9479
"Guest CPU cores (TCG): - ARM","ARM Machines - Real View",722
"Guest CPU cores (TCG): - ARM","ARM Machines - Stellaris",2080
"Guest CPU cores (TCG): - ARM","ARM Machines - Versatile PB",1116
"Guest CPU cores (TCG): - ARM","ARM Machines - Xilinx ZynqMP",3471
"Guest CPU cores (TCG): - ARM","Devices - OMAP",18236
"Guest CPU cores (TCG): - ARM","Guest CPU Cores (KVM): - ARM",640
"Guest CPU cores (TCG): - ARM","Guest CPU cores (TCG): - ARM",99839
"Guest CPU cores (TCG): - ARM","Tiny Code Generator (TCG) - AArch64 target",17028
"Guest CPU cores (TCG): - ARM","Tiny Code Generator (TCG) - ARM target",6286
"Guest CPU cores (TCG): - CRIS","CRIS Machines - Axis Dev88",2608
"Guest CPU cores (TCG): - CRIS","Guest CPU cores (TCG): - CRIS",18291
"Guest CPU cores (TCG): - FPU emulation","Guest CPU cores (TCG): - FPU emulation",10600
"Guest CPU cores (TCG): - LM32","Guest CPU cores (TCG): - LM32",12004
"Guest CPU cores (TCG): - LM32","LM32 Machines - EVR32 and uclinux BSP",335
"Guest CPU cores (TCG): - LM32","LM32 Machines - milkymist",225
"Guest CPU cores (TCG): - M68K","Guest CPU cores (TCG): - M68K",10970
"Guest CPU cores (TCG): - MicroBlaze","Guest CPU cores (TCG): - MicroBlaze",5516
"Guest CPU cores (TCG): - MicroBlaze","MicroBlaze Machines - petalogix_ml605",228
"Guest CPU cores (TCG): - MicroBlaze","MicroBlaze Machines - petalogix_s3adsp1800",140
