"c_representative","c_section","c_size"
"Architecture support - S390 general architecture support","Architecture support - S390 general architecture support",56779
"Architecture support - S390 general architecture support","Devices - VFIO",10474
"Architecture support - S390 general architecture support","Devices - vfio-ap",1235
"Architecture support - S390 general architecture support","Devices - vfio-ccw",838
"Architecture support - S390 general architecture support","Devices - virtio",26139
"Architecture support - S390 general architecture support","Devices - virtio-ccw",2377
"Architecture support - S390 general architecture support","Devices - virtio-crypto",1190
"Architecture support - S390 general architecture support","Devices - virtio-gpu",2774
"Architecture support - S390 general architecture support","Devices - virtio-input",1790
"Architecture support - S390 general architecture support","Devices - virtio-rng",975
"Architecture support - S390 general architecture support","Guest CPU Cores (KVM) - S390 KVM CPUs",7865
"Architecture support - S390 general architecture support","Guest CPU cores (TCG) - S390 TCG CPUs",45894
"Architecture support - S390 general architecture support","S390 Machines - S390 PCI",3290
"Architecture support - S390 general architecture support","S390 Machines - S390 Virtio-ccw",16528
"Architecture support - S390 general architecture support","S390 Machines - S390-ccw boot",7734
"Architecture support - S390 general architecture support","Subsystems - GDB stub",5390
"ARM Machines - Netduino 2","ARM Machines - Netduino 2",51
"Block drivers - Bootdevice","Block drivers - Bootdevice",345
"Block drivers - Image format fuzzer","Block drivers - Image format fuzzer",1414
"Block drivers - PVRDMA","Block drivers - PVRDMA",6372
"Block drivers - Semihosting","Block drivers - Semihosting",415
"Build and test automation - Build and test automation","Build and test automation - Build and test automation",4202
"Build and test automation - FreeBSD Hosted Continuous Integration","Build and test automation - FreeBSD Hosted Continuous Integration",27
"Build and test automation - GitLab Continuous Integration","Build and test automation - GitLab Continuous Integration",88
"Build and test automation - Guest Test Compilation Support","Build and test automation - Guest Test Compilation Support",231
"Build System - GIT submodules","Build System - GIT submodules",82
"Devices - Cirrus VGA","Devices - Cirrus VGA",3784
"Devices - EDID Generator","Devices - EDID Generator",618
"Devices - EDU","Devices - EDU",446
"Devices - Generic Loader","Devices - Generic Loader",357
"Devices - Intel Hexadecimal Object File Loader","Devices - Intel Hexadecimal Object File Loader",63
"Devices - Network devices","ARM Machines - Allwinner-a10",1604
"Devices - Network devices","ARM Machines - ARM PrimeCell and CMSDK devices",9232
"Devices - Network devices","ARM Machines - ASPEED BMCs",7096
"Devices - Network devices","ARM Machines - Calxeda Highbank",897
"Devices - Network devices","ARM Machines - Canon DIGIC",777
"Devices - Network devices","ARM Machines - Exynos",8135
"Devices - Network devices","ARM Machines - i.MX31 (kzm)",6345
"Devices - Network devices","ARM Machines - SABRELITE / i.MX6",2948
"Devices - Network devices","ARM Machines - SmartFusion2",1384
"Devices - Network devices","ARM Machines - STM32F205",1968
"Devices - Network devices","ARM Machines - Xilinx Zynq",6580
"Devices - Network devices","Devices - Character devices",13057
"Devices - Network devices","Devices - e1000e",4392
"Devices - Network devices","Devices - e1000x",484
"Devices - Network devices","Devices - eepro100",2094
"Devices - Network devices","Devices - IPack",1394
"Devices - Network devices","Devices - megasas",3909
"Devices - Network devices","Devices - Network devices",54420
"Devices - Network devices","Devices - Network packet abstractions",2765
"Devices - Network devices","Devices - Rocker",7214
"Devices - Network devices","Devices - SCSI",23446
"Devices - Network devices","Devices - SSI",4858
"Devices - Network devices","Devices - virtio-serial",1774
"Devices - Network devices","Devices - Vmware",5481
"Devices - Network devices","M68K Machines - mcf5208",1655
"Devices - Network devices","MIPS Machines - Mipssim",526
"Devices - Network devices","PowerPC Machines - e500",5686
"Devices - Network devices","X86 Machines - PC Chipset",11378
"Devices - PCI","Devices - PCI",13198
"Devices - PCI","PowerPC Machines - New World (mac99)",7528
"Devices - PCI","PowerPC Machines - Old World (g3beige)",5391
"Devices - ramfb","Devices - ramfb",237
