"c_representative","c_section","c_size"
"Architecture support - MIPS general architecture support","Architecture support - MIPS general architecture support",0
"Architecture support - S390 general architecture support","Architecture support - S390 general architecture support",61146
"Architecture support - S390 general architecture support","Devices - megasas",3966
"Architecture support - S390 general architecture support","Devices - SCSI",25165
"Architecture support - S390 general architecture support","Devices - VFIO",12990
"Architecture support - S390 general architecture support","Devices - vfio-ap",1275
"Architecture support - S390 general architecture support","Devices - vfio-ccw",1061
"Architecture support - S390 general architecture support","Devices - virtio",33228
"Architecture support - S390 general architecture support","Devices - virtio-balloon",1380
"Architecture support - S390 general architecture support","Devices - virtio-ccw",2426
"Architecture support - S390 general architecture support","Devices - virtio-crypto",1202
"Architecture support - S390 general architecture support","Devices - virtio-gpu",3619
"Architecture support - S390 general architecture support","Devices - virtio-input",1786
"Architecture support - S390 general architecture support","Devices - virtio-iommu",1402
"Architecture support - S390 general architecture support","Devices - virtio-mem",1564
"Architecture support - S390 general architecture support","Devices - virtio-rng",1037
"Architecture support - S390 general architecture support","Guest CPU Cores (KVM) - S390 KVM CPUs",7919
"Architecture support - S390 general architecture support","Guest CPU cores (TCG) - S390 TCG CPUs",49026
"Architecture support - S390 general architecture support","S390 Machines - S390 PCI",3771
"Architecture support - S390 general architecture support","S390 Machines - S390 Virtio-ccw",18449
"Architecture support - S390 general architecture support","S390 Machines - S390-ccw boot",8084
"Architecture support - S390 general architecture support","Tiny Code Generator (TCG) - S390 TCG target",1892
"ARM Machines - Goldfish RTC","ARM Machines - Goldfish RTC",345
"ARM Machines - Netduino 2","ARM Machines - Netduino 2",62
"ARM Machines - Netduino Plus 2","ARM Machines - Netduino Plus 2",62
"ARM Machines - STM32VLDISCOVERY","ARM Machines - STM32VLDISCOVERY",131
"AVR Machines - AVR MCUs","AVR Machines - Arduino",159
"AVR Machines - AVR MCUs","AVR Machines - AVR MCUs",2122
"Block drivers - Bootdevice","Block drivers - Bootdevice",429
"Block drivers - EBPF:","Block drivers - EBPF:",1278
"Block drivers - Image format fuzzer","Block drivers - Image format fuzzer",1412
"Block drivers - Multi-process QEMU","Block drivers - Multi-process QEMU",2981
"Block drivers - PVRDMA","Block drivers - PVRDMA",6438
"Build and test automation - Build and test automation, general continuous integration","Build and test automation - Build and test automation, general continuous integration",9502
"Build and test automation - Build and test automation, general continuous integration","Guest CPU cores (TCG) - NiosII TCG CPUs",6763
