"c_representative","c_section","c_size"
"Architecture support - S390 general architecture support","Architecture support - S390 general architecture support",63034
"Architecture support - S390 general architecture support","ARM Machines - ARM PrimeCell and CMSDK devices",10037
"Architecture support - S390 general architecture support","Devices - Character devices",15598
"Architecture support - S390 general architecture support","Devices - IPack",1400
"Architecture support - S390 general architecture support","Devices - megasas",4027
"Architecture support - S390 general architecture support","Devices - S390 3270 device",550
"Architecture support - S390 general architecture support","Devices - S390 diag 288 watchdog",174
"Architecture support - S390 general architecture support","Devices - S390 floating interrupt controller",1324
"Architecture support - S390 general architecture support","Devices - SCSI",25787
"Architecture support - S390 general architecture support","Devices - VFIO",13317
"Architecture support - S390 general architecture support","Devices - vfio-ap",1275
"Architecture support - S390 general architecture support","Devices - vfio-ccw",1053
"Architecture support - S390 general architecture support","Devices - virtio",37997
"Architecture support - S390 general architecture support","Devices - virtio-balloon",1485
"Architecture support - S390 general architecture support","Devices - virtio-ccw",2488
"Architecture support - S390 general architecture support","Devices - virtio-crypto",1494
"Architecture support - S390 general architecture support","Devices - virtio-gpu",3648
"Architecture support - S390 general architecture support","Devices - virtio-input",1794
"Architecture support - S390 general architecture support","Devices - virtio-iommu",1605
"Architecture support - S390 general architecture support","Devices - virtio-mem",1817
"Architecture support - S390 general architecture support","Devices - virtio-rng",1027
"Architecture support - S390 general architecture support","Devices - virtio-serial",1781
"Architecture support - S390 general architecture support","Guest CPU Cores (KVM) - S390 KVM CPUs",4129
"Architecture support - S390 general architecture support","Guest CPU cores (TCG) - S390 TCG CPUs",51755
"Architecture support - S390 general architecture support","M68K Machines - virt",1304
"Architecture support - S390 general architecture support","RISC-V Machines - OpenTitan",2204
"Architecture support - S390 general architecture support","S390 Machines - S390 channel subsystem",4474
"Architecture support - S390 general architecture support","S390 Machines - S390 CPU models",1923
"Architecture support - S390 general architecture support","S390 Machines - S390 PCI",4231
"Architecture support - S390 general architecture support","S390 Machines - S390 SCLP-backed devices",2372
"Architecture support - S390 general architecture support","S390 Machines - S390 Virtio-ccw",18114
"Architecture support - S390 general architecture support","S390 Machines - S390-ccw boot",8226
"Architecture support - S390 general architecture support","X86 Machines - PC Chipset",12128
"ARM Machines - Goldfish RTC","ARM Machines - Goldfish RTC",366
"AVR Machines - AVR MCUs","AVR Machines - Arduino",159
"AVR Machines - AVR MCUs","AVR Machines - AVR MCUs",2121
"Block drivers - Bootdevice","Block drivers - Bootdevice",430
"Block drivers - EBPF:","Block drivers - EBPF:",1838
"Block drivers - Image format fuzzer","Block drivers - Image format fuzzer",1412
"Block drivers - Multi-process QEMU","Block drivers - Multi-process QEMU",4186
"Block drivers - PVRDMA","Block drivers - PVRDMA",6417
"Build and test automation - Guest Test Compilation Support","Build and test automation - Guest Test Compilation Support",210
"Build and test automation - Integration Testing with the Avocado framework","Build and test automation - Integration Testing with the Avocado framework",11441
"Build and test automation - Integration Testing with the Avocado framework","Devices - ACPI/AVOCADO/BIOSBITS",542
"Build and test automation - Integration Testing with the Avocado framework","Devices - Guest Loader",314
"Build and test automation - Integration Testing with the Avocado framework","PowerPC Machines - PReP",2516
"Build and test automation - Integration Testing with the Avocado framework","Subsystems - Record/replay",4442
"Build System - GIT submodules","Build System - GIT submodules",104
"Build System - UI translations","Build System - UI translations",677
"Devices - Cirrus VGA","Devices - Cirrus VGA",3763
"Devices - EDID Generator","Devices - EDID Generator",761
"Devices - EDU","Devices - EDU",447
"Devices - Empty slot","Devices - Empty slot",128
"Devices - Generic Loader","Devices - Generic Loader",619
"Devices - Hyper-V VMBus","Devices - Hyper-V VMBus",3168
"Devices - Intel Hexadecimal Object File Loader","Devices - Intel Hexadecimal Object File Loader",59
"Devices - LED","Devices - LED",259
"Devices - MIPS CPS","Devices - MIPS CPS",1265
"Devices - MIPS GIC","Devices - MIPS GIC",878
"Devices - Network devices","ARM Machines - Allwinner-a10",7917
"Devices - Network devices","ARM Machines - Allwinner-h3",2021
"Devices - Network devices","ARM Machines - Calxeda Highbank",849
"Devices - Network devices","ARM Machines - SmartFusion2",2082
"Devices - Network devices","ARM Machines - Xilinx Zynq",7152
"Devices - Network devices","Devices - CAN bus subsystem and hardware",6226
"Devices - Network devices","Devices - e1000e",5078
"Devices - Network devices","Devices - e1000x",1424
"Devices - Network devices","Devices - eepro100",2106
"Devices - Network devices","Devices - igb",6623
"Devices - Network devices","Devices - Network devices",71729
"Devices - Network devices","Devices - Network packet abstractions",3040
"Devices - Network devices","Devices - Rocker",7830
"Devices - Network devices","Devices - tulip",1317
"Devices - Network devices","Devices - Vmware",5494
"Devices - Network devices","Devices - Xilinx CAN",1599
"Devices - Network devices","HP-PARISC Machines - HP B160L",6683
"Devices - Network devices","M68K Machines - mcf5208",1680
"Devices - Network devices","MIPS Machines - Mipssim",542
"Devices - Network devices","PowerPC Machines - e500",6449
"Devices - OpenPIC interrupt controller","Devices - OpenPIC interrupt controller",1820
"Devices - pca954x","Devices - pca954x",258
"Devices - PCI","Devices - PCI",16546
"Devices - PCI","Devices - PCIE DOE",489
"Devices - ppc4xx","Devices - ppc4xx",6412
"Devices - ppc4xx","PowerPC Machines - 405 (ref405ep)",519
"Devices - ppc4xx","PowerPC Machines - Bamboo",343
"Devices - ppc4xx","PowerPC Machines - sam460ex",4270
"Devices - ramfb","Devices - ramfb",212
"Devices - Renesas RX peripherals","Devices - Renesas RX peripherals",1085
"Devices - Renesas RX peripherals","RX Machines - rx-gdbsim",318
"Devices - S390 storage attribute device","Devices - S390 storage attribute device",0
"Devices - S390 storage key device","Devices - S390 storage key device",0
"Devices - Standard VGA","Devices - Standard VGA",4335
"Devices - Unimplemented device","Devices - Unimplemented device",153
"Devices - USB","Devices - CanoKey",561
"Devices - USB","Devices - USB",45863
"Devices - USB","Devices - USB (serial adapter)",709
"Devices - vhost","Devices - vhost",23987
"Devices - vhost","Devices - vhost-user-blk",2368
"Devices - vhost","Devices - vhost-user-gpio",751
"Devices - vhost","Devices - vhost-user-gpu",3459
"Devices - vhost","Devices - vhost-user-rng",451
"Devices - vhost","Devices - virtiofs",489
"Devices - Xilinx SPI","Devices - Xilinx SPI",1892
"Documentation - Build system architecture","Documentation - Build system architecture",481
"Documentation - GIT Data Mining Config","Documentation - GIT Data Mining Config",489
"Documentation - Incompatible changes","Documentation - Incompatible changes",370
"Guest CPU Cores (HAXM) - X86 HAXM CPUs","Guest CPU Cores (HAXM) - X86 HAXM CPUs",3073
"Guest CPU Cores (NVMM) - NetBSD Virtual Machine Monitor (NVMM) CPU support","Guest CPU Cores (NVMM) - NetBSD Virtual Machine Monitor (NVMM) CPU support",1405
"Guest CPU Cores (other accelerators) - HVF","Guest CPU Cores (other accelerators) - HVF",656
"Guest CPU Cores (other accelerators) - Overall","Guest CPU Cores (other accelerators) - Overall",696
"Guest CPU Cores (other accelerators) - WHPX CPUs","Guest CPU Cores (other accelerators) - WHPX CPUs",3387
"Guest CPU Cores (other accelerators) - X86 HVF CPUs","Guest CPU Cores (other accelerators) - X86 HVF CPUs",7767
"Guest CPU cores (TCG) - Alpha TCG CPUs","Alpha Machines",1963
"Guest CPU cores (TCG) - Alpha TCG CPUs","Guest CPU cores (TCG) - Alpha TCG CPUs",8698
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - ASPEED BMCs",19493
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Canon DIGIC",823
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Emcraft M2S-FG484",129
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Exynos",8408
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Gumstix",163
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - i.MX25 PDK",1587
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - i.MX31 (kzm)",6875
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Integrator CP",978
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - MCIMX6UL EVK / i.MX6ul",2234
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - MCIMX7D SABRE / i.MX7",2578
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - MPS2",9034
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Musca",709
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Musicpal",1815
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Netduino 2",62
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Netduino Plus 2",62
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - nSeries",5285
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Nuvoton NPCM7xx",14824
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Olimex STM32 H405",69
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Palm",1642
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - PXA2XX",11037
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Raspberry Pi",8341
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Real View",767
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - SABRELITE / i.MX6",3445
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - SBSA-REF",914
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Sharp SL-5500 (Collie) PDA",1828
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Stellaris",2415
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - STM32F100",209
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - STM32F205",3556
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - STM32F405",676
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - STM32VLDISCOVERY",132
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Versatile Express",935
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Versatile PB",1890
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Virt",5176
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Xilinx Versal OSPI",1963
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Xilinx ZynqMP and Versal",18808
"Guest CPU cores (TCG) - ARM TCG CPUs","Devices - ARM ACPI Subsystem",1162
"Guest CPU cores (TCG) - ARM TCG CPUs","Devices - OMAP",18341
"Guest CPU cores (TCG) - ARM TCG CPUs","Devices - SSI",9921
"Guest CPU cores (TCG) - ARM TCG CPUs","Guest CPU Cores (other accelerators) - Apple Silicon HVF CPUs",1516
"Guest CPU cores (TCG) - ARM TCG CPUs","Guest CPU cores (TCG) - ARM SMMU",3365
"Guest CPU cores (TCG) - ARM TCG CPUs","Guest CPU cores (TCG) - ARM TCG CPUs",188241
"Guest CPU cores (TCG) - CRIS TCG CPUs","CRIS Machines - Axis Dev88",2666
"Guest CPU cores (TCG) - CRIS TCG CPUs","Guest CPU cores (TCG) - CRIS TCG CPUs",17935
"Guest CPU cores (TCG) - FPU emulation","Guest CPU cores (TCG) - FPU emulation",13263
"Guest CPU cores (TCG) - Hexagon idef-parser","Guest CPU cores (TCG) - Hexagon idef-parser",5125
"Guest CPU cores (TCG) - HPPA (PA-RISC) TCG CPUs","Guest CPU cores (TCG) - HPPA (PA-RISC) TCG CPUs",10445
"Guest CPU cores (TCG) - LoongArch TCG CPUs","Guest CPU cores (TCG) - LoongArch TCG CPUs",10758
"Guest CPU cores (TCG) - M68K TCG CPUs","Guest CPU cores (TCG) - M68K TCG CPUs",20020
"Guest CPU cores (TCG) - MicroBlaze TCG CPUs","Guest CPU cores (TCG) - MicroBlaze TCG CPUs",6436
"Guest CPU cores (TCG) - MicroBlaze TCG CPUs","MicroBlaze Machines - petalogix_ml605",220
"Guest CPU cores (TCG) - MicroBlaze TCG CPUs","MicroBlaze Machines - petalogix_s3adsp1800",199
"Guest CPU cores (TCG) - MIPS TCG CPUs","Guest CPU Cores (KVM) - ARM KVM CPUs",1066
"Guest CPU cores (TCG) - MIPS TCG CPUs","Guest CPU Cores (KVM) - MIPS KVM CPUs",2263
"Guest CPU cores (TCG) - MIPS TCG CPUs","Guest CPU Cores (KVM) - Overall KVM CPUs",20656
"Guest CPU cores (TCG) - MIPS TCG CPUs","Guest CPU Cores (KVM) - PPC KVM CPUs",2971
"Guest CPU cores (TCG) - MIPS TCG CPUs","Guest CPU cores (TCG) - MIPS TCG CPUs",147042
"Guest CPU cores (TCG) - MIPS TCG CPUs","Guest CPU cores (TCG) - PowerPC TCG CPUs",60660
"Guest CPU cores (TCG) - MIPS TCG CPUs","Hosts - LINUX",14730
"Guest CPU cores (TCG) - OpenRISC TCG CPUs","Guest CPU cores (TCG) - OpenRISC TCG CPUs",8054
"Guest CPU cores (TCG) - OpenRISC TCG CPUs","OpenRISC Machines - or1k-sim",414
"Guest CPU cores (TCG) - Overall TCG CPUs","Build System - Meson",5209
"Guest CPU cores (TCG) - Overall TCG CPUs","Build System - Top Level Makefile and configure",3323
"Guest CPU cores (TCG) - Overall TCG CPUs","Guest CPU cores (TCG) - Overall TCG CPUs",22003
"Guest CPU cores (TCG) - Overall TCG CPUs","Subsystems - Dump",4056
"Guest CPU cores (TCG) - Overall TCG CPUs","Subsystems - Main loop",8954
"Guest CPU cores (TCG) - Overall TCG CPUs","Subsystems - Python scripts",6812
"Guest CPU cores (TCG) - Overall TCG CPUs","Subsystems - Tracing",4798
"Guest CPU cores (TCG) - Overall TCG CPUs","Tiny Code Generator (TCG) - TCG Plugins",5737
"Guest CPU cores (TCG) - Overall TCG CPUs","Usermode Emulation - Overall usermode emulation",2702
"Guest CPU cores (TCG) - RENESAS RX CPUs","Guest CPU cores (TCG) - RENESAS RX CPUs",5672
"Guest CPU cores (TCG) - RISC-V TCG CPUs","Devices - RISC-V ACPI Subsystem",417
"Guest CPU cores (TCG) - RISC-V TCG CPUs","Guest CPU cores (TCG) - RISC-V TCG CPUs",42511
"Guest CPU cores (TCG) - RISC-V TCG CPUs","Guest CPU cores (TCG) - RISC-V XThead* extensions",1253
"Guest CPU cores (TCG) - RISC-V TCG CPUs","Guest CPU cores (TCG) - RISC-V XVentanaCondOps extension",64
"Guest CPU cores (TCG) - RISC-V TCG CPUs","RISC-V Machines - Microchip PolarFire SoC Icicle Kit",1876
"Guest CPU cores (TCG) - RISC-V TCG CPUs","RISC-V Machines - Shakti C class SoC",525
"Guest CPU cores (TCG) - RISC-V TCG CPUs","RISC-V Machines - SiFive Machines",5486
"Guest CPU cores (TCG) - SH4 TCG CPUs","Devices - Renesas peripherals",2186
"Guest CPU cores (TCG) - SH4 TCG CPUs","Guest CPU cores (TCG) - SH4 TCG CPUs",9709
"Guest CPU cores (TCG) - SH4 TCG CPUs","SH4 Machines - R2D",1949
"Guest CPU cores (TCG) - SH4 TCG CPUs","SH4 Machines - Shix",1661
"Guest CPU cores (TCG) - SPARC TCG CPUs","Guest CPU cores (TCG) - SPARC TCG CPUs",21576
"Guest CPU cores (TCG) - SPARC TCG CPUs","SPARC Machines - Leon3",1929
"Guest CPU cores (TCG) - SPARC TCG CPUs","SPARC Machines - Sun4m",6083
"Guest CPU cores (TCG) - SPARC TCG CPUs","SPARC Machines - Sun4u",3460
"Guest CPU cores (TCG) - SPARC TCG CPUs","SPARC Machines - Sun4v",299
"Guest CPU cores (TCG) - SPARC TCG CPUs","Tiny Code Generator (TCG) - SPARC TCG target",5319
"Guest CPU cores (TCG) - TriCore TCG CPUs","Guest CPU cores (TCG) - TriCore TCG CPUs",15735
"Guest CPU cores (TCG) - X86 TCG CPUs","Devices - ACPI/HEST/GHES",654
"Guest CPU cores (TCG) - X86 TCG CPUs","Devices - ACPI/SMBIOS",38816
"Guest CPU cores (TCG) - X86 TCG CPUs","Devices - ACPI/VIOT",156
"Guest CPU cores (TCG) - X86 TCG CPUs","Devices - PIIX4 South Bridge (i82371AB)",372
