"c_representative","c_section","c_size"
"Architecture support - S390","Architecture support - S390",46527
"Architecture support - S390","ARM Machines - ARM PrimeCell and CMSDK devices",5994
"Architecture support - S390","Devices - Character devices",12584
"Architecture support - S390","Devices - IPack",1386
"Architecture support - S390","Devices - VFIO",9334
"Architecture support - S390","Devices - vfio-ccw",642
"Architecture support - S390","Devices - virtio",23339
"Architecture support - S390","Devices - virtio-ccw",2165
"Architecture support - S390","Devices - virtio-crypto",1173
"Architecture support - S390","Devices - virtio-input",1234
"Architecture support - S390","Devices - virtio-rng",966
"Architecture support - S390","Devices - virtio-serial",1810
"Architecture support - S390","Guest CPU Cores (KVM): - S390",5525
"Architecture support - S390","Guest CPU cores (TCG): - S390",38413
"Architecture support - S390","S390 Machines - S390 Virtio-ccw",15145
"Architecture support - S390","S390 Machines - S390-ccw Bios",5416
"Architecture support - S390","SPARC Machines - Leon3",1439
"Architecture support - S390","Subsystems - GDB stub",3222
"Architecture support - S390","X86 Machines - PC Chipset",10363
"ARM Machines - ARM cores","ARM Machines - ARM cores",15084
"Block drivers - Bootdevice","Block drivers - Bootdevice",342
"Block drivers - Image format fuzzer","Block drivers - Image format fuzzer",1417
"Block drivers - PVRDMA","Block drivers - PVRDMA",3970
"Build and test automation - Build and test automation","Build and test automation - Build and test automation",2510
"Devices - CHRP NVRAM","Devices - CHRP NVRAM",237
"Devices - EDU","Devices - EDU",426
"Devices - Generic Loader","Devices - Generic Loader",355
"Devices - SD (Secure Card)","Devices - SD (Secure Card)",5190
"Devices - Unimplemented device","Devices - Unimplemented device",148
"Devices - USB","Devices - USB",37937
"Devices - USB","Devices - USB (serial adapter)",602
"Devices - Xilinx SPI","Devices - Xilinx SPI",1891
"Documentation - Build system architecture","Documentation - Build system architecture",525
"Guest CPU Cores (KVM): - Overall","Guest CPU Cores (KVM): - Overall",3593
"Guest CPU cores (TCG): - Alpha","Guest CPU cores (TCG): - Alpha",8153
"Guest CPU cores (TCG): - ARM","ARM Machines - Canon DIGIC",688
"Guest CPU cores (TCG): - ARM","ARM Machines - Emcraft M2S-FG484",105
"Guest CPU cores (TCG): - ARM","ARM Machines - Exynos",8134
"Guest CPU cores (TCG): - ARM","ARM Machines - Gumstix",163
"Guest CPU cores (TCG): - ARM","ARM Machines - Integrator CP",823
"Guest CPU cores (TCG): - ARM","ARM Machines - MPS2",734
"Guest CPU cores (TCG): - ARM","ARM Machines - Musicpal",1747
"Guest CPU cores (TCG): - ARM","ARM Machines - Netduino 2",51
"Guest CPU cores (TCG): - ARM","ARM Machines - nSeries",1461
"Guest CPU cores (TCG): - ARM","ARM Machines - Palm",271
"Guest CPU cores (TCG): - ARM","ARM Machines - PXA2XX",9490
"Guest CPU cores (TCG): - ARM","ARM Machines - Real View",708
"Guest CPU cores (TCG): - ARM","ARM Machines - Stellaris",2143
"Guest CPU cores (TCG): - ARM","ARM Machines - STM32F205",1966
"Guest CPU cores (TCG): - ARM","ARM Machines - Versatile PB",1761
"Guest CPU cores (TCG): - ARM","ARM Machines - Xilinx ZynqMP",5324
"Guest CPU cores (TCG): - ARM","Devices - OMAP",18313
"Guest CPU cores (TCG): - ARM","Guest CPU Cores (KVM): - ARM",669
"Guest CPU cores (TCG): - ARM","Guest CPU cores (TCG): - ARM",111960
"Guest CPU cores (TCG): - ARM","Guest CPU cores (TCG): - MicroBlaze",5745
"Guest CPU cores (TCG): - ARM","Guest CPU cores (TCG): - SPARC",21332
"Guest CPU cores (TCG): - ARM","MicroBlaze Machines - petalogix_ml605",226
"Guest CPU cores (TCG): - ARM","MicroBlaze Machines - petalogix_s3adsp1800",138
"Guest CPU cores (TCG): - ARM","SPARC Machines - Sun4m",3383
"Guest CPU cores (TCG): - ARM","SPARC Machines - Sun4u",2204
"Guest CPU cores (TCG): - ARM","SPARC Machines - Sun4v",292
"Guest CPU cores (TCG): - ARM","Tiny Code Generator (TCG) - AArch64 target",17734
"Guest CPU cores (TCG): - ARM","Tiny Code Generator (TCG) - ARM target",6539
"Guest CPU cores (TCG): - ARM","Tiny Code Generator (TCG) - Common code",37709
"Guest CPU cores (TCG): - ARM","Tiny Code Generator (TCG) - S390 target",4682
"Guest CPU cores (TCG): - ARM","Tiny Code Generator (TCG) - SPARC target",5317
"Guest CPU cores (TCG): - ARM","Tiny Code Generator (TCG) - TCI target",2554
"Guest CPU cores (TCG): - FPU emulation","Guest CPU cores (TCG): - FPU emulation",10145
"Guest CPU cores (TCG): - HPPA (PA-RISC)","Guest CPU cores (TCG): - HPPA (PA-RISC)",11330
"Guest CPU cores (TCG): - M68K","Guest CPU cores (TCG): - M68K",19728
"Guest CPU cores (TCG): - MIPS","Guest CPU Cores (KVM): - MIPS",1054
"Guest CPU cores (TCG): - MIPS","Guest CPU cores (TCG): - MIPS",71996
"Guest CPU cores (TCG): - MIPS","MIPS Machines - Boston",1220
"Guest CPU cores (TCG): - MIPS","MIPS Machines - Fulong 2E",941
"Guest CPU cores (TCG): - MIPS","MIPS Machines - Jazz",384
"Guest CPU cores (TCG): - MIPS","MIPS Machines - Malta",1260
"Guest CPU cores (TCG): - MIPS","MIPS Machines - R4000",306
"Guest CPU cores (TCG): - MIPS","Tiny Code Generator (TCG) - MIPS target",8729
"Guest CPU cores (TCG): - Moxie","Guest CPU cores (TCG): - Moxie",1964
"Guest CPU cores (TCG): - NiosII","Guest CPU cores (TCG): - NiosII",6195
"Guest CPU cores (TCG): - OpenRISC","Guest CPU cores (TCG): - OpenRISC",6837
"Guest CPU cores (TCG): - OpenRISC","OpenRISC Machines - or1k-sim",181
"Guest CPU cores (TCG): - Overall","Guest CPU cores (TCG): - Overall",15888
"Guest CPU cores (TCG): - Overall","Subsystems - Main loop",8703
"Guest CPU cores (TCG): - Overall","Subsystems - Memory API",10069
"Guest CPU cores (TCG): - Overall","Usermode Emulation - Overall",986
"Guest CPU cores (TCG): - PowerPC","Devices - PCI",12777
"Guest CPU cores (TCG): - PowerPC","Devices - ppc4xx",6556
"Guest CPU cores (TCG): - PowerPC","Guest CPU Cores (KVM): - PPC",2879
"Guest CPU cores (TCG): - PowerPC","Guest CPU cores (TCG): - PowerPC",89101
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - 405",671
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - Bamboo",308
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - mpc8544ds",205
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - New World",3660
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - Old World",2826
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - PReP",3199
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - sPAPR",48208
"Guest CPU cores (TCG): - PowerPC","PowerPC Machines - virtex_ml507",318
"Guest CPU cores (TCG): - PowerPC","Tiny Code Generator (TCG) - PPC",8473
"Guest CPU cores (TCG): - RISC-V","Guest CPU cores (TCG): - RISC-V",12177
"Guest CPU cores (TCG): - SH4","Guest CPU cores (TCG): - SH4",10051
"Guest CPU cores (TCG): - SH4","SH4 Machines - R2D",1216
"Guest CPU cores (TCG): - SH4","SH4 Machines - Shix",91
"Guest CPU cores (TCG): - TriCore","Guest CPU cores (TCG): - TriCore",14814
