"c_representative","c_section","c_size"
"ARM Machines - ARM cores","ARM Machines - ARM cores",11932
"Block drivers - Bootdevice","Block drivers - Bootdevice",342
"Block drivers - Image format fuzzer","Block drivers - Image format fuzzer",1417
"Build and test automation","Build and test automation",1306
"Devices - CHRP NVRAM","Devices - CHRP NVRAM",238
"Devices - EDU","Devices - EDU",421
"Devices - Generic Loader","Devices - Generic Loader",262
"Devices - Network devices","ARM Machines - Allwinner-a10",1602
"Devices - Network devices","ARM Machines - i.MX31",7623
"Devices - Network devices","ARM Machines - Xilinx Zynq",6489
"Devices - Network devices","CRIS Machines - Axis Dev88",2608
"Devices - Network devices","Devices - e1000e",4357
"Devices - Network devices","Devices - e1000x",480
"Devices - Network devices","Devices - LSI53C895A",2277
"Devices - Network devices","Devices - megasas",3828
"Devices - Network devices","Devices - Network devices",46683
"Devices - Network devices","Devices - Network packet abstractions",2761
"Devices - Network devices","Devices - ppce500",3802
"Devices - Network devices","Devices - Rocker",7297
"Devices - Network devices","Devices - SCSI",23034
"Devices - Network devices","Devices - vhost",3993
"Devices - Network devices","Devices - Vmware",5314
"Devices - Network devices","Guest CPU cores (TCG): - CRIS",18285
"Devices - Network devices","Guest CPU cores (TCG): - Xtensa",14646
"Devices - Network devices","M68K Machines - mcf5208",1627
"Devices - Network devices","MIPS Machines - Mipssim",536
"Devices - Network devices","PowerPC Machines - e500",2393
"Devices - Network devices","Xtensa Machines - sim",141
"Devices - Network devices","Xtensa Machines - XTFPGA (LX60, LX200, ML605, KC705)",1298
"Devices - USB","Devices - USB",37567
"Devices - USB","Devices - USB (serial adapter)",655
"Devices - Xilinx SPI","Devices - Xilinx SPI",1128
"Guest CPU Cores (KVM): - Overall","Guest CPU Cores (KVM): - Overall",3743
"Guest CPU cores (TCG): - Alpha","Guest CPU cores (TCG): - Alpha",9467
"Guest CPU cores (TCG): - ARM","ARM Machines - Calxeda Highbank",877
"Guest CPU cores (TCG): - ARM","ARM Machines - Canon DIGIC",691
"Guest CPU cores (TCG): - ARM","ARM Machines - Gumstix",159
"Guest CPU cores (TCG): - ARM","ARM Machines - Integrator CP",849
"Guest CPU cores (TCG): - ARM","ARM Machines - Musicpal",1753
"Guest CPU cores (TCG): - ARM","ARM Machines - Netduino 2",50
"Guest CPU cores (TCG): - ARM","ARM Machines - nSeries",1457
"Guest CPU cores (TCG): - ARM","ARM Machines - Palm",280
"Guest CPU cores (TCG): - ARM","ARM Machines - PXA2XX",9468
"Guest CPU cores (TCG): - ARM","ARM Machines - Real View",721
"Guest CPU cores (TCG): - ARM","ARM Machines - Stellaris",2131
"Guest CPU cores (TCG): - ARM","ARM Machines - Versatile PB",1116
"Guest CPU cores (TCG): - ARM","ARM Machines - Xilinx ZynqMP",3480
"Guest CPU cores (TCG): - ARM","Devices - OMAP",18240
"Guest CPU cores (TCG): - ARM","Guest CPU Cores (KVM): - ARM",631
"Guest CPU cores (TCG): - ARM","Guest CPU cores (TCG): - ARM",101271
"Guest CPU cores (TCG): - ARM","Tiny Code Generator (TCG) - AArch64 target",17105
