"c_representative","c_section","c_size"
"Architecture support - S390 general architecture support","Architecture support - S390 general architecture support",60908
"Architecture support - S390 general architecture support","Block drivers - Semihosting",1964
"Architecture support - S390 general architecture support","Devices - VFIO",12973
"Architecture support - S390 general architecture support","Devices - vfio-ap",1275
"Architecture support - S390 general architecture support","Devices - vfio-ccw",1061
"Architecture support - S390 general architecture support","Devices - virtio",33063
"Architecture support - S390 general architecture support","Devices - virtio-balloon",1392
"Architecture support - S390 general architecture support","Devices - virtio-ccw",2427
"Architecture support - S390 general architecture support","Devices - virtio-crypto",1202
"Architecture support - S390 general architecture support","Devices - virtio-gpu",3555
"Architecture support - S390 general architecture support","Devices - virtio-input",1786
"Architecture support - S390 general architecture support","Devices - virtio-iommu",1404
"Architecture support - S390 general architecture support","Devices - virtio-mem",1540
"Architecture support - S390 general architecture support","Devices - virtio-rng",1037
"Architecture support - S390 general architecture support","Guest CPU Cores (KVM) - S390 KVM CPUs",7935
"Architecture support - S390 general architecture support","Guest CPU cores (TCG) - Multiarch Linux User Tests",3069
"Architecture support - S390 general architecture support","Guest CPU cores (TCG) - S390 TCG CPUs",48594
"Architecture support - S390 general architecture support","S390 Machines - S390 PCI",3775
"Architecture support - S390 general architecture support","S390 Machines - S390 Virtio-ccw",18269
"Architecture support - S390 general architecture support","S390 Machines - S390-ccw boot",8078
"Architecture support - S390 general architecture support","Subsystems - GDB stub",5713
"ARM Machines - Goldfish RTC","ARM Machines - Goldfish RTC",345
"Block drivers - Bootdevice","Block drivers - Bootdevice",429
"Block drivers - EBPF:","Block drivers - EBPF:",1278
"Block drivers - Image format fuzzer","Block drivers - Image format fuzzer",1412
"Block drivers - Multi-process QEMU","Block drivers - Multi-process QEMU",2972
"Build and test automation - FreeBSD Hosted Continuous Integration","Build and test automation - FreeBSD Hosted Continuous Integration",110
"Build and test automation - FreeBSD Hosted Continuous Integration","Build and test automation - Windows Hosted Continuous Integration",110
"Build and test automation - Guest Test Compilation Support","Build and test automation - Guest Test Compilation Support",0
"Build System - GIT submodules","Build System - GIT submodules",104
"Build System - UI translations","Build System - UI translations",603
"Devices - Cirrus VGA","Devices - Cirrus VGA",3756
"Devices - EDID Generator","Devices - EDID Generator",756
"Devices - EDU","Devices - EDU",442
"Devices - Empty slot","Devices - Empty slot",128
"Devices - Generic Loader","Devices - Generic Loader",388
"Devices - LED","Devices - LED",259
"Devices - pca954x","Devices - pca954x",309
"Devices - ramfb","Devices - ramfb",212
"Devices - SCSI","Devices - megasas",3967
"Devices - SCSI","Devices - SCSI",25106
"Devices - SCSI","Devices - vhost",16547
"Devices - SCSI","Devices - vhost-user-blk",2290
"Devices - SCSI","Devices - vhost-user-gpu",3431
"Devices - SCSI","Devices - virtiofs",13544
"Devices - Unimplemented device","Devices - Unimplemented device",153
"Devices - vhost-user-rng","Devices - vhost-user-rng",0
"Devices - Xilinx SPI","Devices - Xilinx SPI",1891
"Documentation - Build system architecture","Documentation - Build system architecture",486
"Documentation - GIT Data Mining Config","Documentation - GIT Data Mining Config",439
"Documentation - Incompatible changes","Documentation - Incompatible changes",339
"Guest CPU Cores (HAXM) - X86 HAXM CPUs","Guest CPU Cores (HAXM) - X86 HAXM CPUs",3069
"Guest CPU Cores (KVM) - X86 KVM CPUs","Guest CPU Cores (KVM) - X86 KVM CPUs",5917
"Guest CPU Cores (NVMM) - NetBSD Virtual Machine Monitor (NVMM) CPU support","Guest CPU Cores (NVMM) - NetBSD Virtual Machine Monitor (NVMM) CPU support",1395
"Guest CPU Cores (other accelerators) - HVF","Guest CPU Cores (other accelerators) - HVF",630
"Guest CPU Cores (other accelerators) - Overall","Guest CPU Cores (other accelerators) - Overall",438
"Guest CPU Cores (other accelerators) - WHPX CPUs","Guest CPU Cores (other accelerators) - WHPX CPUs",2487
"Guest CPU Cores (other accelerators) - X86 HVF CPUs","Guest CPU Cores (other accelerators) - X86 HVF CPUs",7798
"Guest CPU cores (TCG) - Alpha TCG CPUs","Alpha Machines",1967
"Guest CPU cores (TCG) - Alpha TCG CPUs","Guest CPU cores (TCG) - Alpha TCG CPUs",8726
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - ARM ACPI Subsystem",990
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Canon DIGIC",827
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Emcraft M2S-FG484",121
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Gumstix",168
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - i.MX25 PDK",1594
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Integrator CP",978
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - MCIMX6UL EVK / i.MX6ul",2231
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - MCIMX7D SABRE / i.MX7",2481
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - MPS2",8969
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Musca",708
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Musicpal",1775
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Netduino 2",62
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Netduino Plus 2",62
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - nSeries",5285
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Palm",1637
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - PXA2XX",11042
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Raspberry Pi",8318
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Real View",753
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - SBSA-REF",900
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Sharp SL-5500 (Collie) PDA",1825
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Stellaris",2367
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - STM32F100",182
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - STM32F405",639
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - STM32VLDISCOVERY",132
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Versatile Express",945
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Versatile PB",1897
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Virt",4298
"Guest CPU cores (TCG) - ARM TCG CPUs","ARM Machines - Xilinx ZynqMP and Versal",9940
"Guest CPU cores (TCG) - ARM TCG CPUs","Devices - OMAP",18365
"Guest CPU cores (TCG) - ARM TCG CPUs","Guest CPU cores (TCG) - ARM SMMU",3296
"Guest CPU cores (TCG) - ARM TCG CPUs","Guest CPU cores (TCG) - ARM TCG CPUs",190926
"Guest CPU cores (TCG) - ARM TCG CPUs","Guest CPU cores (TCG) - MicroBlaze TCG CPUs",6369
"Guest CPU cores (TCG) - ARM TCG CPUs","MicroBlaze Machines - petalogix_ml605",220
"Guest CPU cores (TCG) - ARM TCG CPUs","MicroBlaze Machines - petalogix_s3adsp1800",211
"Guest CPU cores (TCG) - ARM TCG CPUs","Tiny Code Generator (TCG) - AArch64 TCG target",18246
"Guest CPU cores (TCG) - ARM TCG CPUs","Tiny Code Generator (TCG) - ARM TCG target",7422
"Guest CPU cores (TCG) - ARM TCG CPUs","Tiny Code Generator (TCG) - Common TCG code",47515
"Guest CPU cores (TCG) - ARM TCG CPUs","Tiny Code Generator (TCG) - MIPS TCG target",2886
"Guest CPU cores (TCG) - ARM TCG CPUs","Tiny Code Generator (TCG) - RISC-V TCG target",4977
"Guest CPU cores (TCG) - ARM TCG CPUs","Tiny Code Generator (TCG) - S390 TCG target",4701
"Guest CPU cores (TCG) - ARM TCG CPUs","Tiny Code Generator (TCG) - TCI TCG target",2594
"Guest CPU cores (TCG) - FPU emulation","Guest CPU cores (TCG) - FPU emulation",12901
"Guest CPU cores (TCG) - M68K TCG CPUs","Guest CPU cores (TCG) - M68K TCG CPUs",20372
"Guest CPU cores (TCG) - MIPS TCG CPUs","Build and test automation - Acceptance (Integration) Testing with the Avocado framework",6444
"Guest CPU cores (TCG) - MIPS TCG CPUs","Devices - Guest Loader",315
"Guest CPU cores (TCG) - MIPS TCG CPUs","Devices - PIIX4 South Bridge (i82371AB)",354
"Guest CPU cores (TCG) - MIPS TCG CPUs","Devices - Renesas RX peripherals",1079
"Guest CPU cores (TCG) - MIPS TCG CPUs","Guest CPU Cores (KVM) - MIPS KVM CPUs",2260
"Guest CPU cores (TCG) - MIPS TCG CPUs","Guest CPU cores (TCG) - AVR TCG CPUs",4972
"Guest CPU cores (TCG) - MIPS TCG CPUs","Guest CPU cores (TCG) - MIPS TCG CPUs",135456
"Guest CPU cores (TCG) - MIPS TCG CPUs","Guest CPU cores (TCG) - MIPS TCG CPUs (nanoMIPS ISA)",28396
"Guest CPU cores (TCG) - MIPS TCG CPUs","MIPS Machines - Boston",1259
"Guest CPU cores (TCG) - MIPS TCG CPUs","MIPS Machines - Fuloong 2E",2020
"Guest CPU cores (TCG) - MIPS TCG CPUs","MIPS Machines - Jazz",1516
"Guest CPU cores (TCG) - MIPS TCG CPUs","MIPS Machines - Loongson-3 virtual platforms",1309
"Guest CPU cores (TCG) - MIPS TCG CPUs","MIPS Machines - Malta",4158
"Guest CPU cores (TCG) - MIPS TCG CPUs","RX Machines - rx-gdbsim",312
"Guest CPU cores (TCG) - MIPS TCG CPUs","Subsystems - Record/replay",4060
"Guest CPU cores (TCG) - MIPS TCG CPUs","Tiny Code Generator (TCG) - TCG Plugins",4734
"Guest CPU cores (TCG) - NiosII TCG CPUs","Guest CPU cores (TCG) - NiosII TCG CPUs",6689
"Guest CPU cores (TCG) - OpenRISC TCG CPUs","Guest CPU cores (TCG) - OpenRISC TCG CPUs",7143
"Guest CPU cores (TCG) - OpenRISC TCG CPUs","OpenRISC Machines - or1k-sim",195
"Guest CPU cores (TCG) - PowerPC TCG CPUs","Devices - ppc4xx",6328
"Guest CPU cores (TCG) - PowerPC TCG CPUs","Devices - XIVE",8405
"Guest CPU cores (TCG) - PowerPC TCG CPUs","Guest CPU Cores (KVM) - ARM KVM CPUs",1054
"Guest CPU cores (TCG) - PowerPC TCG CPUs","Guest CPU Cores (KVM) - Overall KVM CPUs",18639
"Guest CPU cores (TCG) - PowerPC TCG CPUs","Guest CPU Cores (KVM) - PPC KVM CPUs",2961
"Guest CPU cores (TCG) - PowerPC TCG CPUs","Guest CPU cores (TCG) - PowerPC TCG CPUs",104522
"Guest CPU cores (TCG) - PowerPC TCG CPUs","Hosts - LINUX",13484
"Guest CPU cores (TCG) - PowerPC TCG CPUs","PowerPC Machines - 405",564
"Guest CPU cores (TCG) - PowerPC TCG CPUs","PowerPC Machines - Bamboo",307
"Guest CPU cores (TCG) - PowerPC TCG CPUs","PowerPC Machines - mpc8544ds",216
"Guest CPU cores (TCG) - PowerPC TCG CPUs","PowerPC Machines - New World (mac99)",7705
"Guest CPU cores (TCG) - PowerPC TCG CPUs","PowerPC Machines - Old World (g3beige)",5543
"Guest CPU cores (TCG) - PowerPC TCG CPUs","PowerPC Machines - pegasos2",2789
"Guest CPU cores (TCG) - PowerPC TCG CPUs","PowerPC Machines - PowerNV (Non-Virtualized)",25694
"Guest CPU cores (TCG) - PowerPC TCG CPUs","PowerPC Machines - PReP",2492
"Guest CPU cores (TCG) - PowerPC TCG CPUs","PowerPC Machines - sam460ex",4192
"Guest CPU cores (TCG) - PowerPC TCG CPUs","PowerPC Machines - sPAPR",47947
"Guest CPU cores (TCG) - PowerPC TCG CPUs","PowerPC Machines - virtex_ml507",316
"Guest CPU cores (TCG) - PowerPC TCG CPUs","PowerPC Machines - Virtual Open Firmware (VOF)",1648
"Guest CPU cores (TCG) - PowerPC TCG CPUs","Tiny Code Generator (TCG) - PPC TCG target",9621
"Guest CPU cores (TCG) - RENESAS RX CPUs","Guest CPU cores (TCG) - RENESAS RX CPUs",5767
"Guest CPU cores (TCG) - SPARC TCG CPUs","Guest CPU cores (TCG) - SPARC TCG CPUs",21809
"Guest CPU cores (TCG) - SPARC TCG CPUs","SPARC Machines - Leon3",1928
"Guest CPU cores (TCG) - SPARC TCG CPUs","SPARC Machines - Sun4m",6086
"Guest CPU cores (TCG) - SPARC TCG CPUs","SPARC Machines - Sun4u",3467
"Guest CPU cores (TCG) - SPARC TCG CPUs","SPARC Machines - Sun4v",298
"Guest CPU cores (TCG) - SPARC TCG CPUs","Tiny Code Generator (TCG) - SPARC TCG target",5280
"Guest CPU cores (TCG) - TriCore TCG CPUs","Guest CPU cores (TCG) - TriCore TCG CPUs",16080
"Guest CPU cores (TCG) - X86 TCG CPUs","Build and test automation - Build and test automation, general continuous integration",8820
"Guest CPU cores (TCG) - X86 TCG CPUs","Devices - ACPI/HEST/GHES",656
"Guest CPU cores (TCG) - X86 TCG CPUs","Devices - ACPI/SMBIOS",28788
"Guest CPU cores (TCG) - X86 TCG CPUs","Devices - NVDIMM",2078
"Guest CPU cores (TCG) - X86 TCG CPUs","Devices - USB",45073
"Guest CPU cores (TCG) - X86 TCG CPUs","Devices - USB (serial adapter)",709
"Guest CPU cores (TCG) - X86 TCG CPUs","Devices - VM Generation ID",741
"Guest CPU cores (TCG) - X86 TCG CPUs","Guest CPU cores (TCG) - X86 TCG CPUs",61125
"Guest CPU cores (TCG) - X86 TCG CPUs","Guest CPU Cores (Xen) - X86 Xen CPUs",21869
