"c_representative","c_section","c_size"
"Architecture support - MIPS general architecture support","Architecture support - MIPS general architecture support",0
"Architecture support - S390 general architecture support","Architecture support - S390 general architecture support",63038
"Architecture support - S390 general architecture support","Devices - S390 3270 device",550
"Architecture support - S390 general architecture support","Devices - S390 diag 288 watchdog",174
"Architecture support - S390 general architecture support","Devices - S390 floating interrupt controller",1324
"Architecture support - S390 general architecture support","Devices - VFIO",13013
"Architecture support - S390 general architecture support","Devices - vfio-ap",1275
"Architecture support - S390 general architecture support","Devices - vfio-ccw",1061
"Architecture support - S390 general architecture support","Devices - virtio-ccw",2489
"Architecture support - S390 general architecture support","Guest CPU Cores (KVM) - S390 KVM CPUs",4053
"Architecture support - S390 general architecture support","Guest CPU cores (TCG) - S390 TCG CPUs",50376
"Architecture support - S390 general architecture support","S390 Machines - S390 channel subsystem",4474
"Architecture support - S390 general architecture support","S390 Machines - S390 CPU models",1908
"Architecture support - S390 general architecture support","S390 Machines - S390 PCI",4132
"Architecture support - S390 general architecture support","S390 Machines - S390 SCLP-backed devices",2373
"Architecture support - S390 general architecture support","S390 Machines - S390 Virtio-ccw",17927
"Architecture support - S390 general architecture support","S390 Machines - S390-ccw boot",8113
"ARM Machines - Goldfish RTC","ARM Machines - Goldfish RTC",366
"Block drivers - Bootdevice","Block drivers - Bootdevice",430
"Block drivers - EBPF:","Block drivers - EBPF:",1278
"Block drivers - Image format fuzzer","Block drivers - Image format fuzzer",1412
"Block drivers - Multi-process QEMU","Block drivers - Multi-process QEMU",4187
"Build and test automation - Guest Test Compilation Support","Build and test automation - Guest Test Compilation Support",201
"Build and test automation - Windows Hosted Continuous Integration","Build and test automation - Windows Hosted Continuous Integration",109
"Build System - GIT submodules","Build System - GIT submodules",104
"Build System - UI translations","Build System - UI translations",677
"Devices - Cirrus VGA","Devices - Cirrus VGA",3763
"Devices - EDID Generator","Devices - EDID Generator",761
"Devices - EDU","Devices - EDU",442
"Devices - Empty slot","Devices - Empty slot",128
"Devices - Generic Loader","Devices - Generic Loader",619
"Devices - Hyper-V VMBus","Devices - Hyper-V VMBus",3170
"Devices - LED","Devices - LED",259
"Devices - MIPS CPS","Devices - MIPS CPS",1256
"Devices - MIPS GIC","Devices - MIPS GIC",878
"Devices - OpenPIC interrupt controller","Devices - OpenPIC interrupt controller",1820
"Devices - pca954x","Devices - pca954x",258
"Devices - PCI","Devices - PCI",16291
