from,to,lines,size
ARM Machines - ARM ACPI Subsystem,ARM Machines - ARM ACPI Subsystem,961,35847
ARM Machines - ARM ACPI Subsystem,Devices - ACPI/SMBIOS,961,35847
ARM Machines - ARM ACPI Subsystem,General Project Administration - All patches CC here,961,35847
ARM Machines - ARM ACPI Subsystem,Guest CPU cores (TCG): - ARM,961,35847
ARM Machines - ARM PrimeCell and CMSDK devices,ARM Machines - ARM PrimeCell and CMSDK devices,7119,202409
ARM Machines - ARM PrimeCell and CMSDK devices,Devices - Character devices,776,21435
ARM Machines - ARM PrimeCell and CMSDK devices,General Project Administration - All patches CC here,7119,202409
ARM Machines - ARM cores,ARM Machines - ARM cores,15327,491297
ARM Machines - ARM cores,General Project Administration - All patches CC here,15327,491297
ARM Machines - ASPEED BMCs,ARM Machines - ASPEED BMCs,5876,187957
ARM Machines - ASPEED BMCs,Devices - Network devices,1106,34416
ARM Machines - ASPEED BMCs,Devices - SSI,842,28242
ARM Machines - ASPEED BMCs,General Project Administration - All patches CC here,5876,187957
ARM Machines - ASPEED BMCs,Guest CPU cores (TCG): - ARM,784,28074
ARM Machines - Allwinner-a10,ARM Machines - Allwinner-a10,1598,47733
ARM Machines - Allwinner-a10,Devices - Network devices,710,21102
ARM Machines - Allwinner-a10,General Project Administration - All patches CC here,1598,47733
ARM Machines - Allwinner-a10,Guest CPU cores (TCG): - ARM,229,7381
ARM Machines - Calxeda Highbank,ARM Machines - Calxeda Highbank,892,29466
ARM Machines - Calxeda Highbank,Devices - Network devices,431,14758
ARM Machines - Calxeda Highbank,General Project Administration - All patches CC here,892,29466
ARM Machines - Calxeda Highbank,Guest CPU cores (TCG): - ARM,461,14708
ARM Machines - Canon DIGIC,ARM Machines - Canon DIGIC,688,18904
ARM Machines - Canon DIGIC,Devices - Character devices,200,5068
ARM Machines - Canon DIGIC,General Project Administration - All patches CC here,688,18904
ARM Machines - Canon DIGIC,Guest CPU cores (TCG): - ARM,282,8340
ARM Machines - Emcraft M2S-FG484,ARM Machines - Emcraft M2S-FG484,105,4013
ARM Machines - Emcraft M2S-FG484,General Project Administration - All patches CC here,105,4013
ARM Machines - Emcraft M2S-FG484,Guest CPU cores (TCG): - ARM,105,4013
ARM Machines - Exynos,ARM Machines - Exynos,8110,268020
ARM Machines - Exynos,Devices - Character devices,662,19373
ARM Machines - Exynos,General Project Administration - All patches CC here,8110,268020
ARM Machines - Exynos,Guest CPU cores (TCG): - ARM,633,22619
ARM Machines - Gumstix,ARM Machines - Gumstix,162,4500
ARM Machines - Gumstix,General Project Administration - All patches CC here,162,4500
ARM Machines - Gumstix,Guest CPU cores (TCG): - ARM,162,4500
ARM Machines - Integrator CP,ARM Machines - Integrator CP,829,24605
ARM Machines - Integrator CP,General Project Administration - All patches CC here,829,24605
ARM Machines - Integrator CP,Guest CPU cores (TCG): - ARM,729,21663
ARM Machines - MPS2,ARM Machines - MPS2,2280,82551
ARM Machines - MPS2,General Project Administration - All patches CC here,2280,82551
ARM Machines - MPS2,Guest CPU cores (TCG): - ARM,1592,62963
ARM Machines - Musicpal,ARM Machines - Musicpal,1747,49123
ARM Machines - Musicpal,General Project Administration - All patches CC here,1747,49123
ARM Machines - Musicpal,Guest CPU cores (TCG): - ARM,1747,49123
ARM Machines - Netduino 2,ARM Machines - Netduino 2,51,1951
ARM Machines - Netduino 2,General Project Administration - All patches CC here,51,1951
ARM Machines - Netduino 2,Guest CPU cores (TCG): - ARM,51,1951
ARM Machines - PXA2XX,ARM Machines - PXA2XX,9485,274300
ARM Machines - PXA2XX,General Project Administration - All patches CC here,9485,274300
ARM Machines - PXA2XX,Guest CPU cores (TCG): - ARM,5095,151830
ARM Machines - Palm,ARM Machines - Palm,271,9232
ARM Machines - Palm,General Project Administration - All patches CC here,271,9232
ARM Machines - Palm,Guest CPU cores (TCG): - ARM,271,9232
ARM Machines - Real View,ARM Machines - Real View,705,22039
ARM Machines - Real View,General Project Administration - All patches CC here,705,22039
ARM Machines - Real View,Guest CPU cores (TCG): - ARM,450,14801
ARM Machines - STM32F205,ARM Machines - STM32F205,1961,61369
ARM Machines - STM32F205,Devices - Character devices,240,7210
ARM Machines - STM32F205,Devices - SSI,224,7455
ARM Machines - STM32F205,General Project Administration - All patches CC here,1961,61369
ARM Machines - STM32F205,Guest CPU cores (TCG): - ARM,223,8132
ARM Machines - SmartFusion2,ARM Machines - SmartFusion2,1376,41658
ARM Machines - SmartFusion2,Devices - SSI,414,11961
ARM Machines - SmartFusion2,General Project Administration - All patches CC here,1376,41658
ARM Machines - SmartFusion2,Guest CPU cores (TCG): - ARM,247,9037
ARM Machines - Stellaris,ARM Machines - Stellaris,2159,62257
ARM Machines - Stellaris,Devices - Network devices,522,15248
ARM Machines - Stellaris,General Project Administration - All patches CC here,2159,62257
ARM Machines - Stellaris,Guest CPU cores (TCG): - ARM,1549,44785
ARM Machines - Versatile PB,ARM Machines - Versatile PB,1759,54530
ARM Machines - Versatile PB,General Project Administration - All patches CC here,1759,54530
ARM Machines - Versatile PB,Guest CPU cores (TCG): - ARM,449,13850
ARM Machines - Xilinx Zynq,ARM Machines - Xilinx Zynq,6487,191090
ARM Machines - Xilinx Zynq,Devices - Character devices,817,22667
ARM Machines - Xilinx Zynq,Devices - Network devices,2912,90912
ARM Machines - Xilinx Zynq,General Project Administration - All patches CC here,6487,191090
ARM Machines - Xilinx Zynq,Guest CPU cores (TCG): - ARM,330,11572
ARM Machines - Xilinx ZynqMP,ARM Machines - Xilinx ZynqMP,6247,210637
ARM Machines - Xilinx ZynqMP,General Project Administration - All patches CC here,6247,210637
ARM Machines - Xilinx ZynqMP,Guest CPU cores (TCG): - ARM,812,28137
ARM Machines - Xilinx ZynqMP,Guest CPU cores (TCG): - MicroBlaze,204,7378
ARM Machines - i.MX31,ARM Machines - i.MX31,8793,249742
ARM Machines - i.MX31,Devices - Character devices,387,10280
ARM Machines - i.MX31,Devices - Network devices,1649,47522
ARM Machines - i.MX31,Devices - SSI,460,12344
ARM Machines - i.MX31,General Project Administration - All patches CC here,8793,249742
ARM Machines - i.MX31,Guest CPU cores (TCG): - ARM,302,10756
ARM Machines - nSeries,ARM Machines - nSeries,1460,44277
ARM Machines - nSeries,General Project Administration - All patches CC here,1460,44277
ARM Machines - nSeries,Guest CPU cores (TCG): - ARM,1460,44277
Architecture support - S390,Architecture support - S390,47425,1453992
Architecture support - S390,Devices - Character devices,959,27108
Architecture support - S390,Devices - VFIO,504,14782
Architecture support - S390,Devices - vfio-ccw,696,20083
Architecture support - S390,Devices - virtio,2159,68906
Architecture support - S390,Devices - virtio-ccw,2159,68906
Architecture support - S390,General Project Administration - All patches CC here,47425,1453992
Architecture support - S390,Guest CPU Cores (KVM): - S390,5528,163484
Architecture support - S390,Guest CPU cores (TCG): - S390,37017,1124064
Architecture support - S390,S390 Machines - S390 Virtio-ccw,15692,464307
Architecture support - S390,S390 Machines - S390-ccw Bios,5700,187891
Architecture support - S390,Subsystems - GDB stub,198,9623
Block drivers - Bootdevice,Block drivers - Bootdevice,342,9436
Block drivers - Bootdevice,General Project Administration - All patches CC here,342,9436
Block drivers - CURL,Block drivers - CURL,1033,30465
Block drivers - CURL,General Project Administration - All patches CC here,1033,30465
Block drivers - CURL,Subsystems - Block layer core,1033,30465
Block drivers - GLUSTER,Block drivers - GLUSTER,1620,50453
Block drivers - GLUSTER,General Project Administration - All patches CC here,1620,50453
Block drivers - GLUSTER,Subsystems - Block layer core,1620,50453
Block drivers - Image format fuzzer,Block drivers - Image format fuzzer,1414,54607
Block drivers - Image format fuzzer,General Project Administration - All patches CC here,1414,54607
Block drivers - NFS,Block drivers - NFS,903,26047
Block drivers - NFS,General Project Administration - All patches CC here,903,26047
Block drivers - NFS,Subsystems - Block layer core,903,26047
Block drivers - NVMe Block Driver,Block drivers - NVMe Block Driver,1190,34850
Block drivers - NVMe Block Driver,General Project Administration - All patches CC here,1190,34850
