from,to,lines,size
ARM Machines - ARM ACPI Subsystem,ARM Machines - ARM ACPI Subsystem,965,36044
ARM Machines - ARM ACPI Subsystem,ARM Machines - Virt,965,36044
ARM Machines - ARM ACPI Subsystem,Devices - ACPI/SMBIOS,965,36044
ARM Machines - ARM ACPI Subsystem,General Project Administration - All patches CC here,965,36044
ARM Machines - ARM ACPI Subsystem,Guest CPU cores (TCG): - ARM,965,36044
ARM Machines - ARM PrimeCell and CMSDK devices,ARM Machines - ARM PrimeCell and CMSDK devices,8936,256190
ARM Machines - ARM PrimeCell and CMSDK devices,Devices - Character devices,776,21435
ARM Machines - ARM PrimeCell and CMSDK devices,Devices - SSI,313,8920
ARM Machines - ARM PrimeCell and CMSDK devices,General Project Administration - All patches CC here,8936,256190
ARM Machines - ARM cores,ARM Machines - ARM cores,16442,526531
ARM Machines - ARM cores,General Project Administration - All patches CC here,16442,526531
ARM Machines - ASPEED BMCs,ARM Machines - ASPEED BMCs,5920,190081
ARM Machines - ASPEED BMCs,Devices - Network devices,1106,34416
ARM Machines - ASPEED BMCs,Devices - SSI,842,28248
ARM Machines - ASPEED BMCs,General Project Administration - All patches CC here,5920,190081
ARM Machines - ASPEED BMCs,Guest CPU cores (TCG): - ARM,745,27635
ARM Machines - Allwinner-a10,ARM Machines - Allwinner-a10,1598,47733
ARM Machines - Allwinner-a10,Devices - Network devices,710,21102
ARM Machines - Allwinner-a10,General Project Administration - All patches CC here,1598,47733
ARM Machines - Allwinner-a10,Guest CPU cores (TCG): - ARM,229,7381
ARM Machines - Calxeda Highbank,ARM Machines - Calxeda Highbank,895,29744
ARM Machines - Calxeda Highbank,Devices - Network devices,428,14716
ARM Machines - Calxeda Highbank,General Project Administration - All patches CC here,895,29744
ARM Machines - Calxeda Highbank,Guest CPU cores (TCG): - ARM,467,15028
ARM Machines - Canon DIGIC,ARM Machines - Canon DIGIC,688,18904
ARM Machines - Canon DIGIC,Devices - Character devices,200,5068
ARM Machines - Canon DIGIC,General Project Administration - All patches CC here,688,18904
ARM Machines - Canon DIGIC,Guest CPU cores (TCG): - ARM,282,8340
ARM Machines - Emcraft M2S-FG484,ARM Machines - Emcraft M2S-FG484,105,4013
ARM Machines - Emcraft M2S-FG484,General Project Administration - All patches CC here,105,4013
ARM Machines - Emcraft M2S-FG484,Guest CPU cores (TCG): - ARM,105,4013
ARM Machines - Exynos,ARM Machines - Exynos,8108,267922
ARM Machines - Exynos,Devices - Character devices,662,19373
ARM Machines - Exynos,General Project Administration - All patches CC here,8108,267922
ARM Machines - Exynos,Guest CPU cores (TCG): - ARM,633,22652
ARM Machines - Gumstix,ARM Machines - Gumstix,162,4500
ARM Machines - Gumstix,General Project Administration - All patches CC here,162,4500
ARM Machines - Gumstix,Guest CPU cores (TCG): - ARM,162,4500
ARM Machines - Integrator CP,ARM Machines - Integrator CP,829,24605
ARM Machines - Integrator CP,General Project Administration - All patches CC here,829,24605
ARM Machines - Integrator CP,Guest CPU cores (TCG): - ARM,729,21663
ARM Machines - MCIMX6UL EVK / i.MX6ul,ARM Machines - MCIMX6UL EVK / i.MX6ul,2157,66362
ARM Machines - MCIMX6UL EVK / i.MX6ul,General Project Administration - All patches CC here,2157,66362
ARM Machines - MCIMX6UL EVK / i.MX6ul,Guest CPU cores (TCG): - ARM,706,22463
ARM Machines - MCIMX7D SABRE / i.MX7,ARM Machines - MCIMX7D SABRE / i.MX7,1720,55505
ARM Machines - MCIMX7D SABRE / i.MX7,General Project Administration - All patches CC here,1720,55505
ARM Machines - MCIMX7D SABRE / i.MX7,Guest CPU cores (TCG): - ARM,642,20377
ARM Machines - MPS2,ARM Machines - MPS2,3118,110490
ARM Machines - MPS2,General Project Administration - All patches CC here,3118,110490
ARM Machines - MPS2,Guest CPU cores (TCG): - ARM,1786,71558
ARM Machines - Musicpal,ARM Machines - Musicpal,1748,49187
ARM Machines - Musicpal,General Project Administration - All patches CC here,1748,49187
ARM Machines - Musicpal,Guest CPU cores (TCG): - ARM,1748,49187
ARM Machines - NRF51,ARM Machines - NRF51,266,7305
ARM Machines - NRF51,General Project Administration - All patches CC here,266,7305
ARM Machines - NRF51,Guest CPU cores (TCG): - ARM,222,6507
ARM Machines - Netduino 2,ARM Machines - Netduino 2,51,1951
ARM Machines - Netduino 2,General Project Administration - All patches CC here,51,1951
ARM Machines - Netduino 2,Guest CPU cores (TCG): - ARM,51,1951
ARM Machines - PXA2XX,ARM Machines - PXA2XX,10626,306040
ARM Machines - PXA2XX,General Project Administration - All patches CC here,10626,306040
ARM Machines - PXA2XX,Guest CPU cores (TCG): - ARM,5102,151992
ARM Machines - Palm,ARM Machines - Palm,271,9232
ARM Machines - Palm,General Project Administration - All patches CC here,271,9232
ARM Machines - Palm,Guest CPU cores (TCG): - ARM,271,9232
ARM Machines - Raspberry Pi,ARM Machines - Raspberry Pi,4988,151967
ARM Machines - Raspberry Pi,Devices - Character devices,313,8781
ARM Machines - Raspberry Pi,General Project Administration - All patches CC here,4988,151967
ARM Machines - Raspberry Pi,Guest CPU cores (TCG): - ARM,827,29729
ARM Machines - Real View,ARM Machines - Real View,712,22368
ARM Machines - Real View,General Project Administration - All patches CC here,712,22368
ARM Machines - Real View,Guest CPU cores (TCG): - ARM,457,15130
ARM Machines - SABRELITE / i.MX6,ARM Machines - SABRELITE / i.MX6,1965,61092
ARM Machines - SABRELITE / i.MX6,ARM Machines - i.MX31 (kzm),562,14896
ARM Machines - SABRELITE / i.MX6,Devices - SSI,459,12339
ARM Machines - SABRELITE / i.MX6,General Project Administration - All patches CC here,1965,61092
ARM Machines - SABRELITE / i.MX6,Guest CPU cores (TCG): - ARM,568,19774
ARM Machines - STM32F205,ARM Machines - STM32F205,1962,61422
ARM Machines - STM32F205,Devices - Character devices,240,7209
ARM Machines - STM32F205,Devices - SSI,224,7455
ARM Machines - STM32F205,General Project Administration - All patches CC here,1962,61422
ARM Machines - STM32F205,Guest CPU cores (TCG): - ARM,224,8187
ARM Machines - Sharp SL-5500 (Collie) PDA,ARM Machines - Sharp SL-5500 (Collie) PDA,1784,47921
ARM Machines - Sharp SL-5500 (Collie) PDA,General Project Administration - All patches CC here,1784,47921
ARM Machines - Sharp SL-5500 (Collie) PDA,Guest CPU cores (TCG): - ARM,1784,47921
ARM Machines - SmartFusion2,ARM Machines - SmartFusion2,1383,41925
ARM Machines - SmartFusion2,Devices - SSI,420,12173
ARM Machines - SmartFusion2,General Project Administration - All patches CC here,1383,41925
ARM Machines - SmartFusion2,Guest CPU cores (TCG): - ARM,248,9092
ARM Machines - Stellaris,ARM Machines - Stellaris,2159,62327
ARM Machines - Stellaris,Devices - Network devices,521,15265
