from,to,lines,size
ARM Machines - ARM ACPI Subsystem,ARM Machines - ARM ACPI Subsystem,901,33501
ARM Machines - ARM ACPI Subsystem,Devices - ACPI/SMBIOS,901,33501
ARM Machines - ARM ACPI Subsystem,General Project Administration - All patches CC here,901,33501
ARM Machines - ARM ACPI Subsystem,Guest CPU cores (TCG): - ARM,901,33501
ARM Machines - ARM PrimeCell and CMSDK devices,ARM Machines - ARM PrimeCell and CMSDK devices,5962,167684
ARM Machines - ARM PrimeCell and CMSDK devices,Devices - Character devices,774,21360
ARM Machines - ARM PrimeCell and CMSDK devices,General Project Administration - All patches CC here,5962,167684
ARM Machines - ARM cores,ARM Machines - ARM cores,14795,469589
ARM Machines - ARM cores,General Project Administration - All patches CC here,14795,469589
ARM Machines - Allwinner-a10,ARM Machines - Allwinner-a10,1599,47868
ARM Machines - Allwinner-a10,Devices - Network devices,535,15574
ARM Machines - Allwinner-a10,General Project Administration - All patches CC here,1599,47868
ARM Machines - Allwinner-a10,Guest CPU cores (TCG): - ARM,230,7505
ARM Machines - Calxeda Highbank,ARM Machines - Calxeda Highbank,894,29537
ARM Machines - Calxeda Highbank,Devices - Network devices,432,14784
ARM Machines - Calxeda Highbank,General Project Administration - All patches CC here,894,29537
ARM Machines - Calxeda Highbank,Guest CPU cores (TCG): - ARM,462,14753
ARM Machines - Canon DIGIC,ARM Machines - Canon DIGIC,688,18885
ARM Machines - Canon DIGIC,Devices - Character devices,200,5058
ARM Machines - Canon DIGIC,General Project Administration - All patches CC here,688,18885
ARM Machines - Canon DIGIC,Guest CPU cores (TCG): - ARM,282,8341
ARM Machines - Emcraft M2S-FG484,ARM Machines - Emcraft M2S-FG484,105,4023
ARM Machines - Emcraft M2S-FG484,General Project Administration - All patches CC here,105,4023
ARM Machines - Emcraft M2S-FG484,Guest CPU cores (TCG): - ARM,105,4023
ARM Machines - Exynos,ARM Machines - Exynos,8122,268226
ARM Machines - Exynos,Devices - Character devices,682,19995
ARM Machines - Exynos,General Project Administration - All patches CC here,8122,268226
ARM Machines - Exynos,Guest CPU cores (TCG): - ARM,625,22164
ARM Machines - Gumstix,ARM Machines - Gumstix,162,4527
ARM Machines - Gumstix,General Project Administration - All patches CC here,162,4527
ARM Machines - Gumstix,Guest CPU cores (TCG): - ARM,162,4527
ARM Machines - Integrator CP,ARM Machines - Integrator CP,823,24516
ARM Machines - Integrator CP,General Project Administration - All patches CC here,823,24516
ARM Machines - Integrator CP,Guest CPU cores (TCG): - ARM,722,21541
ARM Machines - MPS2,ARM Machines - MPS2,735,24958
ARM Machines - MPS2,General Project Administration - All patches CC here,735,24958
ARM Machines - MPS2,Guest CPU cores (TCG): - ARM,382,14702
ARM Machines - Musicpal,ARM Machines - Musicpal,1746,49100
ARM Machines - Musicpal,General Project Administration - All patches CC here,1746,49100
ARM Machines - Musicpal,Guest CPU cores (TCG): - ARM,1746,49100
ARM Machines - Netduino 2,ARM Machines - Netduino 2,51,1951
ARM Machines - Netduino 2,General Project Administration - All patches CC here,51,1951
ARM Machines - Netduino 2,Guest CPU cores (TCG): - ARM,51,1951
ARM Machines - PXA2XX,ARM Machines - PXA2XX,9453,273469
ARM Machines - PXA2XX,General Project Administration - All patches CC here,9453,273469
ARM Machines - PXA2XX,Guest CPU cores (TCG): - ARM,5098,152033
ARM Machines - Palm,ARM Machines - Palm,271,9260
ARM Machines - Palm,General Project Administration - All patches CC here,271,9260
ARM Machines - Palm,Guest CPU cores (TCG): - ARM,271,9260
ARM Machines - Real View,ARM Machines - Real View,709,22203
ARM Machines - Real View,General Project Administration - All patches CC here,709,22203
ARM Machines - Real View,Guest CPU cores (TCG): - ARM,451,14839
ARM Machines - STM32F205,ARM Machines - STM32F205,1959,61116
ARM Machines - STM32F205,Devices - Character devices,236,6842
ARM Machines - STM32F205,Devices - SSI,225,7480
ARM Machines - STM32F205,General Project Administration - All patches CC here,1959,61116
ARM Machines - STM32F205,Guest CPU cores (TCG): - ARM,228,8425
ARM Machines - SmartFusion2,ARM Machines - SmartFusion2,1378,41821
ARM Machines - SmartFusion2,Devices - SSI,414,11962
ARM Machines - SmartFusion2,General Project Administration - All patches CC here,1378,41821
ARM Machines - SmartFusion2,Guest CPU cores (TCG): - ARM,249,9198
ARM Machines - Stellaris,ARM Machines - Stellaris,2143,61493
ARM Machines - Stellaris,Devices - Network devices,517,14973
ARM Machines - Stellaris,General Project Administration - All patches CC here,2143,61493
ARM Machines - Stellaris,Guest CPU cores (TCG): - ARM,1538,44296
ARM Machines - Versatile PB,ARM Machines - Versatile PB,1761,54578
ARM Machines - Versatile PB,General Project Administration - All patches CC here,1761,54578
ARM Machines - Versatile PB,Guest CPU cores (TCG): - ARM,450,13888
ARM Machines - Xilinx Zynq,ARM Machines - Xilinx Zynq,6483,191040
ARM Machines - Xilinx Zynq,Devices - Character devices,817,22668
ARM Machines - Xilinx Zynq,Devices - Network devices,2912,90933
ARM Machines - Xilinx Zynq,General Project Administration - All patches CC here,6483,191040
ARM Machines - Xilinx Zynq,Guest CPU cores (TCG): - ARM,326,11478
ARM Machines - Xilinx ZynqMP,ARM Machines - Xilinx ZynqMP,3621,123556
ARM Machines - Xilinx ZynqMP,General Project Administration - All patches CC here,3621,123556
ARM Machines - Xilinx ZynqMP,Guest CPU cores (TCG): - ARM,736,25182
ARM Machines - i.MX31,ARM Machines - i.MX31,7624,216748
ARM Machines - i.MX31,Devices - Character devices,362,9625
ARM Machines - i.MX31,Devices - Network devices,1233,33687
ARM Machines - i.MX31,Devices - SSI,460,12344
ARM Machines - i.MX31,General Project Administration - All patches CC here,7624,216748
ARM Machines - i.MX31,Guest CPU cores (TCG): - ARM,302,10758
ARM Machines - nSeries,ARM Machines - nSeries,1461,44315
ARM Machines - nSeries,General Project Administration - All patches CC here,1461,44315
ARM Machines - nSeries,Guest CPU cores (TCG): - ARM,1461,44315
Block drivers - Bootdevice,Block drivers - Bootdevice,342,9436
Block drivers - Bootdevice,General Project Administration - All patches CC here,342,9436
Block drivers - CURL,Block drivers - CURL,1032,30472
Block drivers - CURL,General Project Administration - All patches CC here,1032,30472
Block drivers - CURL,Subsystems - Block layer core,1032,30472
Block drivers - GLUSTER,Block drivers - GLUSTER,1543,47824
Block drivers - GLUSTER,General Project Administration - All patches CC here,1543,47824
Block drivers - GLUSTER,Subsystems - Block layer core,1543,47824
Block drivers - Image format fuzzer,Block drivers - Image format fuzzer,1417,54543
Block drivers - Image format fuzzer,General Project Administration - All patches CC here,1417,54543
Block drivers - NFS,Block drivers - NFS,921,26854
Block drivers - NFS,General Project Administration - All patches CC here,921,26854
Block drivers - NFS,Subsystems - Block layer core,921,26854
Block drivers - Network Block Device (NBD),Block drivers - Network Block Device (NBD),6391,200068
Block drivers - Network Block Device (NBD),General Project Administration - All patches CC here,6391,200068
Block drivers - Network Block Device (NBD),Subsystems - Block layer core,2086,62985
Block drivers - Null Block Driver,Block drivers - Null Block Driver,304,8721
Block drivers - Null Block Driver,General Project Administration - All patches CC here,304,8721
Block drivers - Null Block Driver,Subsystems - Block layer core,304,8721
